10000 500 2334271
4309 726 5085 4707
4185 643 3207 4705
4725 1064 4735 4704
4646 995 7308 4704
4913 1247 9540 4702
4897 1232 6115 4701
4762 1102 8319 4701
4296 728 3861 4698
4103 602 851 4694
3987 531 4667 4693
4454 853 9216 4692
4826 1176 3702 4691
4545 929 984 4689
4398 813 5092 4689
4580 958 7169 4689
4278 726 8326 4689
4801 1157 8515 4688
4277 728 327 4687
4966 1323 2349 4687
4266 720 5173 4687
3962 525 5396 4686
4094 606 6692 4686
4726 1093 6946 4683
4210 688 1166 4681
4154 656 435 4677
4940 1311 1986 4676
4234 711 3520 4676
4181 675 5577 4676
3921 515 2654 4674
4980 1358 3278 4673
4650 1044 725 4669
4029 585 2114 4669
4375 821 6111 4669
4822 1204 9552 4668
4078 618 8651 4667
4683 1079 5232 4665
4501 924 9068 4665
4779 1171 8759 4662
4521 947 220 4660
3886 511 2237 4660
4952 1347 6411 4660
4679 1083 2288 4659
4161 682 4477 4659
4260 752 3579 4657
4682 1089 6225 4657
4689 1096 582 4656
3943 548 6290 4656
4361 828 3096 4655
4801 1205 8435 4653
4484 928 5895 4651
4568 998 8104 4651
4197 719 7617 4648
3927 550 8201 4646
4005 598 6419 4645
4718 1137 7007 4645
4921 1338 3250 4644
4623 1057 1706 4642
3986 591 5585 4642
4641 1073 8806 4642
4080 656 8598 4636
4272 791 8772 4632
4999 1439 9873 4632
4514 979 7103 4631
4667 1110 8445 4631
4313 824 7778 4630
4185 735 5627 4628
4696 1140 6265 4628
4171 729 9190 4626
3878 546 1946 4625
4153 718 4026 4625
4253 790 8396 4622
4421 917 2047 4621
4549 1024 2624 4619
3949 597 4690 4617
3925 585 2236 4615
4608 1083 1489 4612
4609 1084 5339 4612
4734 1198 9044 4612
4692 1159 9436 4612
3885 565 9679 4612
4764 1227 77 4611
4077 684 9535 4611
3902 579 7245 4609
4234 795 7937 4607
4344 882 1347 4602
4337 877 4651 4602
4560 1056 1117 4601
3872 571 8506 4601
4839 1316 6372 4600
4836 1316 8776 4598
4335 881 218 4597
4937 1423 6330 4597
4078 703 4660 4596
4578 1079 8164 4596
3830 553 6090 4595
3999 656 4078 4593
4797 1286 698 4592
3917 609 3454 4591
3746 513 590 4590
4774 1269 7800 4588
3835 566 295 4587
4218 808 1723 4587
4981 1487 4290 4586
4735 1235 9326 4586
4231 821 5376 4584
4870 1374 5904 4582
3714 507 7823 4580
3710 506 7495 4579
3817 572 3610 4573
4476 1027 7296 4570
3840 589 8132 4569
4827 1350 6358 4568
3918 636 7822 4568
4394 966 2729 4566
4751 1278 8602 4566
4648 1182 551 4565
4595 1136 4854 4564
4159 795 5144 4564
4369 950 8814 4563
4833 1364 8833 4563
3919 643 6993 4562
3785 568 6126 4560
4604 1151 8356 4559
3842 603 6930 4558
4392 977 1825 4556
3880 627 2343 4556
4978 1529 6542 4556
4921 1469 9534 4554
4805 1351 2834 4552
4735 1281 5425 4552
3893 640 8620 4552
4071 752 9415 4551
4958 1516 5314 4550
4989 1550 5438 4550
4520 1089 8046 4550
4282 902 1324 4549
3850 621 6299 4546
3702 539 8887 4546
4238 874 2582 4545
4114 788 2722 4545
4888 1448 7253 4544
4320 936 7757 4544
4739 1296 9515 4544
4773 1331 4418 4543
4553 1128 2006 4542
4159 822 8493 4542
4766 1327 2258 4541
3883 647 5282 4541
4434 1031 9844 4540
4218 867 8675 4539
4776 1343 2984 4537
3898 662 657 4535
4534 1121 7449 4535
4625 1204 437 4533
3613 508 2941 4533
3829 625 2731 4532
4124 810 8597 4532
3767 594 4049 4529
4396 1015 9129 4529
3603 508 1352 4528
4274 923 4458 4527
4401 1030 7260 4520
3610 523 4281 4518
4750 1344 6916 4518
3829 645 8182 4515
3603 525 6190 4513
3745 600 9859 4513
4813 1416 1515 4512
4847 1452 4826 4512
4535 1156 1603 4509
4890 1501 6563 4509
4854 1464 1788 4508
4672 1282 8542 4508
4865 1477 6384 4507
4927 1549 2161 4505
4227 921 353 4501
4854 1476 2961 4500
3801 646 8427 4500
4538 1171 8432 4500
4392 1050 6882 4499
4014 778 840 4498
4797 1423 5746 4496
4886 1518 6945 4495
4479 1129 829 4493
3948 742 3418 4493
3676 585 6112 4493
4384 1052 3920 4492
3687 592 8514 4492
3817 666 2985 4491
4255 954 7816 4491
4530 1177 49 4490
4872 1511 1807 4489
4312 1001 2593 4488
3811 667 1234 4487
4352 1034 4906 4486
3563 536 8791 4486
4790 1434 1351 4483
4416 1091 6990 4482
3941 752 824 4481
4747 1395 9817 4480
4902 1562 7607 4477
4184 919 8895 4477
3814 680 9818 4477
3535 533 3230 4476
3913 740 3697 4476
4131 886 2402 4474
3518 527 9381 4474
4936 1607 415 4473
4280 995 6565 4473
3517 531 4102 4470
4928 1602 7315 4470
3564 556 131 4468
4006 809 5229 4468
4717 1381 8992 4468
4232 967 4555 4467
4845 1516 1312 4466
4034 829 1662 4466
3440 503 4161 4462
4089 872 9861 4461
3714 646 3514 4458
4737 1417 2555 4457
4602 1288 277 4456
4046 851 929 4455
4728 1412 5907 4454
4119 904 6318 4452
4631 1320 7861 4452
4605 1297 8662 4451
4123 909 376 4450
3665 632 1596 4447
4722 1416 7469 4447
3614 606 8318 4446
3705 657 3042 4444
4917 1631 2163 4443
4745 1445 4125 4443
3671 642 1279 4441
4574 1282 2830 4441
4016 850 3501 4439
4983 1714 9598 4439
4471 1195 4828 4438
4817 1529 113 4437
4078 898 1225 4434
4814 1530 1819 4434
4858 1578 7311 4434
4927 1658 8401 4433
4631 1349 4603 4431
4542 1267 5420 4431
3453 546 1203 4429
3764 707 5809 4429
4246 1024 7081 4429
3441 540 8533 4429
4714 1436 7623 4427
4871 1604 4982 4426
4910 1650 8146 4425
3583 615 9287 4424
3523 586 4707 4423
3607 632 8657 4420
4729 1463 9342 4419
3587 625 5268 4417
4521 1270 3343 4415
4783 1525 5256 4415
4599 1342 8790 4414
3575 623 3461 4413
3610 644 4463 4411
4878 1634 6903 4411
4165 989 6861 4409
3807 757 518 4407
4329 1117 3106 4407
4874 1637 7113 4406
4691 1444 3914 4405
4931 1707 5576 4404
4949 1730 7704 4403
4897 1673 4866 4400
4268 1079 8882 4399
4290 1097 3868 4398
4083 946 51 4397
4355 1154 2067 4395
4917 1706 6088 4394
3901 829 7420 4394
3363 545 1877 4392
4151 1001 3636 4391
4091 965 8094 4386
3641 691 6645 4383
4967 1784 4380 4382
3776 768 9099 4382
4398 1207 986 4381
4109 984 1895 4381
3804 786 3122 4381
3502 624 3987 4380
3793 780 6607 4380
3827 802 5203 4379
5000 1832 895 4378
4648 1440 4208 4378
4612 1407 8344 4376
3341 554 2253 4375
4657 1454 282 4374
3649 706 9635 4374
4799 1604 2982 4373
4381 1203 5882 4373
4976 1811 6023 4372
3912 864 2882 4371
3842 820 4676 4371
3657 715 2203 4370
3585 680 8382 4367
4679 1487 2855 4366
4922 1755 9707 4366
3556 667 9604 4365
4503 1325 896 4362
3203 511 80 4361
3663 729 823 4361
4900 1738 61 4360
3675 737 6034 4359
3519 657 402 4358
4263 1127 8956 4358
3748 781 2179 4357
4665 1486 4953 4357
4249 1120 1864 4355
3280 549 4647 4355
4597 1425 9690 4353
3777 804 1936 4351
4935 1794 3003 4351
3344 582 7853 4351
3293 560 1812 4350
3794 816 4226 4350
4819 1661 4262 4349
3615 716 7630 4349
4629 1463 3820 4348
4883 1736 8374 4348
3490 654 5475 4347
4083 1007 6708 4347
4402 1261 5679 4343
4900 1766 5899 4342
3788 821 6970 4342
3923 906 1439 4341
4469 1323 8767 4340
4828 1687 3557 4339
4852 1715 3874 4339
4018 972 3994 4339
4434 1295 2061 4338
4925 1802 5442 4338
4497 1352 8439 4338
4962 1850 4172 4337
3606 726 3973 4336
3500 674 158 4334
3502 675 4701 4334
3430 641 1752 4333
4515 1375 2475 4333
4675 1530 4189 4333
4123 1053 4815 4333
4922 1808 9943 4332
4745 1609 8715 4330
3976 956 30 4328
3951 941 9073 4327
4437 1314 5834 4326
3505 687 8571 4325
4409 1292 5924 4324
4383 1270 6812 4324
4996 1915 7134 4323
3673 778 957 4322
4524 1398 8899 4322
4427 1311 8059 4321
4277 1187 7055 4320
3244 573 380 4319
3321 607 3320 4319
4866 1762 4018 4319
4273 1188 5560 4317
3472 680 169 4316
3822 872 6243 4316
3398 646 1194 4315
3990 982 9186 4315
4556 1439 4551 4314
4921 1837 6895 4313
3624 763 5225 4312
4664 1549 9081 4312
3139 542 9551 4309
4734 1629 6686 4308
4489 1385 9240 4308
4675 1568 4370 4307
3793 867 2708 4305
4138 1099 4915 4305
4483 1386 1991 4303
4367 1285 1555 4302
3598 763 4795 4300
4661 1567 22 4298
4289 1226 747 4297
4418 1336 7881 4297
3375 657 9271 4295
4029 1033 9458 4295
4771 1690 6524 4294
3474 706 7345 4294
4443 1363 8477 4293
3584 764 1432 4292
4047 1049 2839 4292
4509 1426 6568 4292
3324 638 815 4291
4088 1080 1041 4290
3176 577 1365 4290
4344 1281 9788 4290
4624 1542 2605 4289
4543 1463 3479 4288
4240 1200 9965 4287
3220 599 6064 4286
3547 757 7044 4281
4398 1339 7932 4281
4169 1153 3676 4280
4466 1402 7867 4280
2949 504 9528 4279
3063 546 5725 4278
4699 1636 8757 4278
4826 1779 5762 4277
3793 901 8412 4276
3929 988 8592 4276
3820 918 9590 4276
4057 1078 968 4274
3495 739 9375 4274
3171 595 2233 4271
3389 690 2892 4271
3863 952 7540 4270
4372 1333 219 4269
3605 802 1616 4269
4743 1696 2590 4269
3902 981 504 4267
2940 514 1943 4267
4478 1431 5336 4267
3741 881 7839 4267
3495 747 7195 4266
3948 1015 8293 4264
3821 934 781 4263
4685 1643 4546 4263
4878 1865 2002 4262
4173 1180 1280 4261
4208 1207 4897 4261
3506 761 2490 4259
4504 1466 6652 4259
3373 697 2256 4258
2978 536 7096 4258
4424 1394 9798 4258
4946 1959 6220 4257
4023 1076 6508 4256
4372 1350 7034 4256
4773 1755 2093 4253
2882 509 4042 4253
3628 832 5439 4253
4705 1680 18 4252
3952 1033 7567 4251
3290 668 7610 4250
4170 1192 9670 4250
4596 1572 4061 4248
4059 1111 7145 4248
4116 1157 4008 4245
2842 505 4809 4245
3218 644 3532 4244
4382 1377 1802 4242
3451 752 5839 4242
4488 1476 978 4241
3420 738 9483 4241
2980 556 2417 4240
4390 1387 9182 4240
2994 563 3755 4238
4479 1471 7463 4238
4497 1492 3045 4235
3912 1025 7328 4235
4672 1669 9059 4235
4698 1699 2318 4234
3957 1059 604 4232
4088 1153 1226 4232
3772 940 1759 4232
3298 691 2774 4232
3251 672 4992 4231
3942 1052 4212 4230
4703 1711 5000 4230
3819 973 872 4229
3464 774 4971 4228
4914 1967 2298 4227
4699 1710 5990 4227
4285 1314 7858 4227
3756 938 2062 4226
4018 1109 2421 4226
4701 1715 2981 4226
3587 843 1983 4224
4781 1810 1228 4223
2765 505 9357 4223
4928 1995 936 4221
3868 1013 2948 4221
3685 903 2040 4220
4364 1391 3131 4220
3559 832 6875 4220
3580 846 5784 4218
4109 1188 8082 4216
3981 1099 238 4213
3769 961 4657 4213
3379 751 8686 4212
3818 993 9033 4211
4885 1957 9618 4210
3365 748 2384 4209
4000 1118 1422 4208
4111 1201 54 4207
4772 1823 4160 4207
4402 1443 262 4206
3030 613 6110 4204
4445 1487 1345 4203
4075 1179 3828 4203
4775 1834 5155 4203
2807 538 9696 4203
3942 1086 4173 4202
4098 1199 5148 4201
4051 1165 1172 4200
3690 928 9428 4200
3751 966 420 4199
4838 1916 671 4199
4115 1215 9037 4198
4067 1181 3799 4197
2934 586 7536 4197
3169 674 9232 4197
2921 581 9554 4197
4116 1218 4180 4196
4843 1928 822 4195
2849 560 6143 4195
4977 2106 7742 4194
3304 737 427 4193
4723 1789 2121 4193
4633 1690 2772 4193
4850 1942 122 4192
3363 766 633 4191
3764 983 4298 4191
3825 1022 7587 4191
4475 1533 7668 4190
4187 1283 1896 4189
4754 1831 8049 4189
3081 649 5618 4188
3471 823 9112 4188
3085 652 1911 4187
4699 1772 814 4186
4460 1525 4861 4186
3329 757 511 4185
3606 899 2747 4184
3336 763 9576 4183
3640 921 6631 4182
4275 1364 9167 4182
3819 1029 9659 4181
3832 1039 1548 4180
4887 2009 3864 4180
4329 1415 1753 4179
3908 1090 4955 4179
4812 1917 2295 4178
4834 1946 3306 4177
4880 2005 4084 4177
3344 774 3243 4176
4239 1342 5937 4176
3943 1119 2992 4175
4906 2041 3221 4175
4945 2095 4045 4175
2798 566 2579 4174
2787 562 6577 4174
4860 1983 8248 4174
4567 1649 7202 4173
4422 1510 4929 4171
3162 699 6345 4171
4877 2012 3228 4170
3336 777 4121 4170
4690 1786 5923 4170
3893 1091 6437 4170
2713 546 47 4169
3924 1113 7632 4169
4131 1266 2561 4167
3087 674 6509 4167
3441 832 3568 4166
3748 1003 4464 4166
4462 1556 4552 4165
3193 719 8865 4165
4578 1672 9292 4165
4082 1233 5001 4164
3163 708 8268 4164
3376 806 2170 4161
4249 1369 2836 4161
3589 917 248 4160
4386 1491 3584 4160
4275 1394 9409 4159
3637 947 1999 4158
2845 597 6790 4158
2973 643 6621 4156
4790 1927 5531 4155
2962 641 7807 4154
4758 1891 2494 4153
4000 1186 4767 4153
4182 1325 7741 4153
2882 617 182 4151
4894 2065 1457 4151
2778 584 4222 4151
2987 653 6433 4151
2555 523 8678 4151
524 541 3900 4150
3650 963 4928 4150
4656 1779 4245 4149
2485 510 2689 4148
4198 1346 3830 4147
3017 668 4145 4147
4189 1343 2107 4143
4962 2173 4204 4143
3706 1004 6152 4143
4832 2000 3103 4142
4389 1518 5935 4142
4885 2070 1310 4141
2601 545 4671 4141
3450 866 1619 4140
622 527 6712 4140
2397 500 6199 4139
4689 1831 6630 4139
3982 1193 1965 4137
3935 1159 3758 4137
2485 522 2629 4136
4522 1656 3429 4136
2926 648 5111 4136
4018 1220 5805 4136
3684 1002 598 4134
3216 762 1634 4134
3720 1025 4726 4133
4235 1395 5579 4133
2902 643 6612 4133
3922 1157 2125 4132
3675 999 6743 4132
3446 873 7914 4132
3170 746 1839 4131
4459 1600 7241 4131
3474 890 5817 4130
4077 1272 9009 4130
3190 758 6350 4128
4864 2071 776 4124
4891 2111 9107 4122
2645 576 9711 4122
3382 853 3246 4121
2305 501 6581 4121
4504 1661 235 4120
2692 591 6985 4120
2825 631 7863 4120
4248 1422 8629 4120
4715 1893 1707 4119
3798 1090 6696 4119
3587 964 5291 4118
3883 1148 2101 4117
5000 2275 7204 4117
3686 1024 3335 4116
3220 784 9494 4116
4837 2050 4299 4115
3162 761 216 4114
4993 2270 3179 4114
2329 512 9794 4114
4485 1652 6558 4113
4624 1798 8416 4113
4309 1486 5479 4112
3881 1153 6401 4112
3143 757 2540 4111
4958 2225 3112 4110
2333 517 4148 4110
3430 889 4403 4110
2348 520 4887 4110
4845 2070 4941 4109
4415 1590 5279 4108
4791 2003 6077 4108
4129 1340 7175 4108
2572 572 473 4107
3209 789 700 4107
4975 2256 3790 4107
4766 1976 4745 4105
2366 529 7486 4104
3739 1071 3365 4103
885 511 5055 4103
3968 1225 6798 4103
4997 2299 3391 4101
4293 1487 4254 4101
2224 508 900 4100
3079 744 807 4099
2989 709 4430 4099
3287 834 500 4098
3287 834 3000 4098
4351 1543 5202 4098
4520 1708 5780 4098
4582 1774 9975 4098
558 587 2014 4097
3698 1053 4604 4097
2547 577 2799 4096
3068 743 5808 4096
4984 2289 8553 4096
4409 1601 9489 4096
2973 708 4485 4095
3996 1255 5076 4095
3335 859 8274 4095
4311 1512 4323 4094
2476 563 6738 4094
3622 1013 2913 4093
3004 722 1472 4092
4583 1784 7331 4092
4064 1311 280 4091
3530 964 286 4091
2605 597 3545 4091
873 525 9210 4091
4568 1769 9348 4091
4333 1537 4138 4090
643 573 4330 4090
4045 1299 3853 4089
3040 739 5822 4089
4549 1753 8919 4088
2708 630 6688 4087
3695 1064 924 4086
3849 1162 6675 4086
3919 1210 7133 4086
2131 508 7907 4086
4014 1279 9642 4086
3921 1213 3792 4085
4444 1650 9310 4085
697 567 3552 4084
4629 1849 1220 4083
4934 2238 6217 4083
2744 645 6764 4083
3678 1058 8267 4083
2499 579 8819 4083
3253 836 1193 4082
3322 868 6613 4082
1017 512 7300 4082
4640 1864 641 4081
673 576 9907 4080
3125 784 9538 4079
4072 1334 4471 4078
839 546 9204 4077
4932 2246 9581 4077
4941 2261 6338 4076
4674 1910 9744 4076
4440 1660 93 4075
3990 1275 5334 4075
3985 1271 6189 4075
4898 2200 9200 4075
4932 2255 1143 4072
4703 1952 9454 4072
3840 1175 3340 4071
1050 519 3397 4071
3231 838 4096 4071
4624 1862 2029 4070
3602 1028 2396 4070
3285 864 9259 4070
4340 1572 3836 4069
4809 2089 7666 4069
3094 783 2720 4068
2561 610 6711 4068
1199 506 602 4067
712 581 789 4067
2716 654 2213 4066
811 562 5286 4066
3197 829 1824 4065
4708 1969 2254 4065
4860 2166 6082 4064
1903 506 3990 4063
4481 1719 4572 4063
3063 777 2275 4062
4973 2335 1165 4061
4878 2196 7795 4061
1054 529 6773 4060
3321 892 9865 4060
2828 696 2835 4059
1974 517 5030 4059
2875 713 622 4058
3115 802 623 4058
2673 650 887 4058
885 557 6928 4058
2281 560 9195 4058
4729 2006 7511 4057
4793 2088 7654 4057
1941 517 1579 4056
1332 507 4564 4056
3464 968 7908 4056
4376 1625 9104 4056
4707 1981 9226 4056
4809 2111 9365 4056
2538 617 7597 4055
4847 2166 2757 4054
1446 504 6707 4054
4410 1661 1506 4053
2031 529 6283 4053
3617 1057 990 4052
4716 1998 5939 4052
3747 1136 7136 4052
4713 1995 7284 4052
3670 1089 9266 4052
1707 507 5323 4051
2778 688 7620 4051
1699 507 9838 4051
3507 998 474 4050
2465 605 1154 4050
1532 506 3127 4050
1604 508 885 4048
1942 525 5161 4048
1860 518 7139 4048
4778 2083 8290 4048
4415 1675 653 4047
3183 843 1744 4047
1763 514 610 4046
4889 2237 5174 4046
745 596 6845 4046
2380 592 9306 4045
2050 540 1486 4044
3093 808 1531 4044
2261 571 2286 4044
3490 995 6858 4044
843 579 278 4043
1179 532 2786 4043
3389 944 9612 4043
1769 519 1090 4042
4848 2187 2394 4042
3002 775 4273 4042
4375 1643 5871 4042
1215 531 1592 4041
1074 546 2435 4041
1513 515 3752 4041
3726 1136 6808 4041
2297 581 5643 4040
4201 1489 2694 4039
4872 2226 3118 4039
2794 706 4000 4039
929 569 5117 4039
954 565 9953 4039
2144 559 1141 4038
4568 1848 5510 4038
1294 528 5761 4038
2952 761 7865 4038
3985 1320 8740 4036
608 638 3945 4035
2933 757 4303 4035
4556 1841 31 4034
2764 703 3380 4033
4851 2207 8284 4033
3036 799 1063 4032
4953 2358 1861 4032
2548 644 4769 4032
2891 745 5186 4032
2557 646 5995 4032
3472 1000 5953 4031
1370 530 7087 4031
638 635 9498 4031
1353 532 457 4030
1436 528 695 4030
2583 655 3095 4030
1915 541 4710 4030
4200 1501 876 4029
3244 890 2073 4029
4541 1832 3057 4029
846 593 4109 4029
4066 1391 5481 4029
560 656 5591 4029
1540 527 8108 4029
1645 528 9893 4029
4585 1881 3015 4028
3276 907 2504 4027
1734 532 5499 4027
2629 670 9390 4027
3832 1223 4449 4026
4637 1945 6763 4026
3054 813 975 4025
2081 563 4486 4025
3244 894 5436 4025
3506 1026 9063 4025
4205 1511 9160 4025
2943 772 2438 4024
2472 634 3078 4024
3362 951 4182 4024
2705 695 6785 4024
1941 549 8278 4024
3572 1064 8441 4024
4692 2015 4410 4023
3630 1099 5848 4023
3314 929 9084 4023
3094 832 9767 4023
1532 534 393 4022
4719 2050 7386 4022
4429 1725 1430 4021
3617 1093 3194 4021
541 671 1158 4020
3658 1119 3677 4020
3340 945 5143 4020
3863 1255 3329 4018
4096 1430 1835 4017
3736 1171 5614 4017
3483 1023 5254 4016
1079 571 6203 4016
4769 2124 7058 4016
3957 1325 4648 4015
1006 581 7274 4015
3886 1274 7445 4015
3645 1117 8497 4015
653 649 2927 4014
4908 2324 7900 4013
1882 555 9193 4013
1913 558 867 4012
4238 1559 4089 4011
1502 546 7363 4011
1124 571 4048 4010
3101 848 9080 4010
4714 2065 538 4009
2901 773 7971 4009
2530 664 1325 4008
3819 1236 7317 4008
982 592 9512 4008
3841 1253 2393 4007
2601 683 5147 4007
2754 727 9371 4007
2849 759 1126 4006
4841 2239 4203 4006
4668 2013 4741 4006
4825 2218 4130 4005
796 627 4250 4005
4707 2063 4619 4005
2976 805 7604 4005
1329 559 177 4004
2910 782 1647 4004
1609 552 4856 4004
3279 934 6155 4004
3795 1225 7633 4004
2476 656 1319 4003
3520 1059 4568 4002
1009 596 2533 4000
4832 2238 1590 3999
1322 565 4288 3999
811 630 9682 3999
4071 1434 1542 3998
4480 1811 2736 3998
4971 2450 3657 3998
4069 1433 8594 3998
1783 564 9256 3998
4278 1613 3216 3997
850 625 4341 3997
4388 1719 8593 3997
1934 576 2220 3996
1997 584 708 3995
2007 585 7071 3995
2397 647 7167 3995
2808 757 9396 3995
4931 2394 6951 3994
2412 652 129 3993
4791 2192 5064 3993
4525 1868 1867 3992
1971 584 4238 3992
1679 565 5782 3992
3209 917 2400 3990
1333 573 2604 3990
1477 568 3424 3989
2034 595 1716 3988
4459 1803 3257 3988
4858 2294 3269 3988
2657 718 3948 3988
3911 1325 5316 3988
3844 1279 1468 3987
4101 1473 2951 3987
4998 2515 6694 3987
3893 1313 6745 3987
2358 648 6976 3986
4544 1899 7045 3986
3670 1166 8975 3986
1879 583 7137 3985
661 678 314 3984
1357 578 4416 3984
4844 2282 7168 3984
4004 1400 8022 3984
1097 602 68 3983
2822 774 4977 3983
3311 972 7614 3983
4635 2009 8078 3983
1228 589 5626 3982
2233 629 6376 3982
2671 728 7674 3982
1999 598 4850 3981
4816 2249 301 3980
3810 1264 385 3980
2377 658 2478 3980
4775 2193 2806 3980
3177 915 433 3979
885 637 1906 3979
529 716 4506 3979
2266 638 6866 3979
4371 1729 8906 3978
2720 748 3525 3977
2174 626 2609 3976
1460 582 3094 3976
4718 2123 3957 3976
3126 897 596 3975
3395 1023 3021 3975
2791 772 6837 3975
4945 2452 7257 3975
4000 1409 1582 3974
664 687 3835 3974
2807 778 8043 3974
2297 650 1792 3973
3363 1009 2111 3973
4327 1693 2382 3973
4407 1772 6527 3973
2174 630 4494 3972
1978 605 7016 3972
1299 594 4904 3971
1757 590 2690 3970
4425 1794 6379 3970
970 632 7516 3970
4533 1912 6717 3969
1790 593 8173 3969
4732 2154 4093 3968
2196 637 6784 3968
4316 1689 8403 3968
1208 606 6388 3967
4588 1979 2404 3966
3536 1110 2840 3966
2994 853 7705 3966
1473 591 8872 3966
4677 2091 2869 3964
4307 1686 4823 3964
4672 2085 5821 3964
4516 1900 8048 3964
1081 623 8545 3964
2644 740 961 3963
3061 883 2653 3963
2938 835 7247 3963
3890 1341 7982 3963
2068 625 127 3962
3432 1057 4689 3962
4289 1673 612 3961
2969 849 2857 3961
929 649 8915 3960
1868 608 4396 3959
1891 610 6950 3959
4724 2159 7378 3959
3542 1121 7958 3959
4036 1458 1067 3958
4917 2438 2189 3958
1398 602 3254 3958
4452 1840 8649 3958
3069 893 905 3957
3868 1332 1691 3957
2147 641 2656 3957
4103 1515 1205 3956
2714 768 1552 3956
1694 602 2671 3956
1736 603 8565 3956
4399 1789 4753 3955
3849 1322 8941 3955
3926 1380 1400 3953
2933 844 2331 3953
1695 605 6719 3953
3823 1306 7092 3953
2970 859 2380 3952
3825 1308 3326 3952
2729 777 4543 3952
726 696 9298 3952
2518 719 9441 3952
2476 710 977 3951
1266 617 3248 3951
