1000 50 20034
233 127 924 275
487 345 590 274
326 150 848 274
477 312 3 273
326 151 97 273
492 407 392 273
492 391 597 273
135 143 34 272
361 170 722 272
215 130 747 272
488 437 9 271
141 142 336 271
473 496 525 271
136 144 624 271
340 160 820 271
101 158 992 271
472 496 130 270
472 309 246 270
127 148 395 270
454 269 415 270
163 138 944 270
469 302 169 269
300 145 199 269
433 239 770 269
320 154 146 268
65 183 560 268
485 432 620 268
474 321 966 268
485 379 237 267
325 157 674 267
274 141 806 267
485 430 877 267
468 495 307 266
230 136 527 266
477 338 529 266
423 231 632 266
482 445 919 266
216 137 221 265
478 344 522 265
248 139 594 265
469 317 187 264
428 241 192 264
121 157 468 264
457 288 567 264
481 373 762 264
340 167 794 264
447 269 978 264
475 343 62 263
61 192 357 263
461 300 672 263
441 261 684 263
447 274 8 261
463 310 46 261
480 400 387 261
473 458 650 260
402 217 670 260
267 146 766 260
113 165 989 260
95 175 438 259
296 155 602 259
475 435 77 258
427 250 329 258
150 153 371 258
386 205 419 258
402 220 500 258
380 201 508 258
191 146 584 258
123 164 176 257
61 199 424 257
230 145 452 257
273 152 183 256
393 215 273 255
407 229 658 255
424 251 689 255
467 460 745 255
217 148 35 254
106 175 155 254
466 341 212 254
468 354 803 254
400 225 98 253
368 198 105 253
469 443 866 253
135 164 407 252
338 180 904 252
155 158 937 252
447 296 132 251
137 165 198 251
352 189 296 251
207 152 264 250
461 341 977 250
53 217 29 249
459 334 450 249
58 212 763 249
224 153 787 249
467 382 832 249
427 267 68 248
426 265 152 248
439 287 545 248
467 416 737 248
263 159 16 247
458 338 86 247
148 165 422 247
453 482 520 247
464 371 580 247
462 443 43 246
432 278 460 246
461 356 486 246
335 185 705 246
319 178 114 245
455 466 150 245
128 175 447 245
318 178 605 245
246 159 414 244
169 163 710 244
424 270 821 244
123 178 968 244
454 464 708 243
459 363 811 243
139 174 268 242
461 404 383 242
220 160 499 242
57 222 617 242
458 369 511 241
440 305 893 241
209 162 800 240
61 223 206 239
458 414 943 239
413 264 550 238
359 209 634 238
399 248 185 237
181 168 323 237
84 207 439 237
443 326 533 237
447 461 293 236
452 362 382 236
362 215 74 235
246 169 218 235
128 185 364 235
169 172 576 235
448 455 701 235
106 197 69 234
87 209 235 234
447 349 306 234
412 270 362 234
415 275 477 234
283 177 798 234
452 428 955 234
450 370 254 233
438 483 667 233
391 247 88 232
220 170 292 232
372 228 416 232
58 235 828 232
333 201 45 231
371 228 570 231
440 469 723 231
342 206 808 231
64 232 128 230
448 380 259 230
371 230 337 230
447 432 772 230
373 232 208 229
191 175 355 229
343 210 761 229
403 266 792 229
216 173 815 229
350 216 789 228
401 265 869 228
290 186 394 227
433 328 332 226
444 422 480 226
398 264 784 226
225 177 66 225
437 459 93 225
327 205 379 225
249 179 504 225
436 458 131 224
227 178 495 224
294 191 682 224
341 215 50 223
336 212 257 223
441 379 649 223
425 320 457 222
418 303 740 222
317 203 841 222
84 226 902 222
429 329 963 222
310 201 333 221
151 192 351 221
413 299 274 220
133 200 276 220
403 282 606 220
303 199 908 220
80 233 162 219
397 275 242 219
435 421 755 217
96 223 946 217
215 186 85 216
431 363 220 216
293 199 236 216
426 341 503 216
133 204 510 216
427 459 665 216
150 198 31 215
263 192 91 215
277 195 140 215
433 420 648 215
262 191 728 215
273 195 84 214
247 190 976 214
98 227 613 213
425 346 860 213
157 198 971 213
364 248 194 212
110 220 247 212
269 196 488 212
257 193 493 212
163 198 530 212
302 207 581 212
350 235 741 212
358 242 807 212
97 229 906 212
429 428 972 212
396 288 390 211
370 255 709 211
426 360 774 211
61 263 104 210
421 343 145 210
51 278 178 209
428 397 796 209
77 249 895 209
57 272 680 208
144 209 110 207
408 317 378 207
412 326 735 207
80 249 767 207
127 218 459 206
425 400 578 206
296 211 645 206
424 408 326 205
370 263 444 205
402 309 555 205
74 259 23 204
418 359 216 204
406 324 82 203
403 486 453 202
207 201 144 201
420 390 295 201
405 477 853 201
389 297 593 200
403 324 843 200
210 203 47 199
415 368 305 199
211 203 873 199
417 410 347 198
415 427 386 198
373 277 388 198
353 258 55 197
131 226 409 197
187 208 692 197
84 258 834 197
135 225 13 196
397 483 203 196
171 212 318 196
384 296 330 196
155 217 376 196
393 493 588 196
266 213 528 195
89 257 562 195
215 207 851 195
173 214 542 194
394 319 878 194
407 446 277 193
182 213 339 193
145 224 830 193
404 346 953 193
107 246 998 192
231 211 165 191
408 432 261 191
111 244 271 191
216 211 809 191
229 212 319 190
70 285 666 189
291 227 818 189
322 245 99 188
98 258 123 188
368 288 124 188
103 254 489 188
206 214 718 188
140 231 930 188
168 222 502 187
50 481 637 187
298 232 757 187
94 263 890 187
270 222 911 187
95 262 954 187
405 414 12 186
330 253 356 186
289 230 366 186
282 229 121 184
272 226 201 184
257 223 111 183
255 223 983 183
399 419 286 181
304 243 174 180
365 298 279 179
155 235 317 179
96 272 421 179
397 421 494 179
97 271 614 179
336 268 884 178
364 300 181 177
393 369 582 177
82 292 102 176
52 457 153 176
66 489 573 176
376 322 720 176
53 348 37 175
325 263 172 175
238 228 621 175
53 453 258 174
64 481 671 174
53 350 814 174
113 265 78 173
392 401 340 173
85 292 467 173
311 256 515 173
73 309 611 173
57 463 657 173
56 460 748 173
392 408 783 173
299 250 5 172
54 353 483 172
128 256 548 172
80 301 575 172
184 234 631 172
98 280 749 172
345 285 846 172
62 471 541 171
122 261 899 171
247 233 927 171
66 477 1 170
237 233 80 170
82 301 601 170
305 255 630 170
166 242 219 169
351 297 298 169
387 416 350 169
386 423 805 168
374 340 352 167
181 240 171 166
129 262 230 166
72 476 304 165
255 241 687 165
68 468 888 165
55 422 913 165
123 269 223 164
71 332 464 164
333 284 753 164
248 241 939 164
77 483 440 163
113 279 158 162
189 243 603 162
156 253 729 162
312 269 751 162
379 430 907 162
324 280 476 161
321 278 677 161
354 314 771 161
58 411 984 161
337 294 310 160
378 387 443 160
85 315 618 160
325 282 627 160
175 248 974 160
87 491 22 159
378 392 301 159
284 257 327 159
76 471 990 159
363 466 210 158
249 247 678 158
191 248 232 157
73 345 456 157
62 398 564 157
191 248 664 157
149 262 742 157
344 307 743 157
374 379 871 157
65 376 428 156
67 439 569 156
373 379 896 156
349 488 925 156
67 433 380 155
80 334 616 155
370 437 786 155
100 304 53 154
353 477 393 154
339 498 506 154
370 427 248 153
365 355 622 153
372 414 847 153
257 255 358 152
205 251 446 152
271 259 455 152
119 288 703 152
90 483 773 152
94 486 226 151
370 400 519 151
68 398 595 151
71 380 211 150
93 320 442 150
347 323 571 150
73 366 885 150
355 342 118 149
350 332 119 149
70 392 163 149
366 429 466 149
358 452 270 148
72 423 788 148
225 255 354 147
330 305 587 147
290 273 768 147
171 263 817 147
184 260 54 146
76 372 214 146
99 486 280 146
84 349 180 145
158 271 250 145
89 467 256 145
151 274 586 145
351 462 676 145
339 484 916 145
176 265 425 144
356 360 265 143
177 265 361 143
268 268 496 143
357 369 512 142
337 480 96 141
266 269 619 141
183 266 654 141
103 322 903 141
88 352 11 140
340 332 56 140
132 292 182 140
278 275 536 140
358 422 625 140
356 425 490 139
137 290 524 139
121 303 928 139
357 413 18 138
92 350 10 137
354 424 283 137
285 282 484 137
166 276 812 137
345 347 827 137
82 400 833 137
229 265 898 137
100 467 137 136
127 302 400 136
96 347 897 135
348 443 914 135
330 327 363 134
258 274 551 134
112 322 640 134
167 278 750 134
353 394 894 134
333 470 629 133
327 478 195 132
209 270 215 132
116 319 479 132
174 279 434 131
138 299 702 131
282 287 975 131
279 287 27 130
191 275 316 130
89 391 638 130
326 330 505 129
275 286 568 129
308 308 583 129
347 384 825 129
90 412 852 129
298 301 26 128
115 327 228 128
295 299 251 128
93 380 253 128
325 331 384 128
95 369 1000 128
346 393 38 127
261 282 365 127
132 494 549 127
340 439 559 127
340 440 639 127
326 471 694 127
258 283 375 125
310 317 802 125
102 358 874 125
131 313 952 125
339 436 986 125
155 298 252 122
103 437 485 121
336 427 961 120
106 438 58 119
338 392 491 119
217 283 521 119
102 382 572 119
108 360 700 119
326 455 862 119
155 303 75 118
300 316 154 118
326 352 244 118
103 422 713 118
104 376 744 118
301 486 200 117
314 471 661 117
171 295 736 117
335 407 322 116
105 383 574 116
108 433 41 115
301 482 227 115
139 319 374 115
271 299 628 115
138 320 662 115
326 443 799 115
131 473 865 113
192 293 402 112
315 344 790 112
107 403 962 112
111 373 996 112
308 469 385 111
116 444 929 111
287 316 482 110
329 410 552 110
110 415 905 110
115 437 999 110
110 392 469 109
211 293 892 109
316 354 739 108
276 311 138 107
112 411 399 107
286 319 411 107
132 465 474 107
324 385 915 106
154 484 76 105
206 298 826 105
297 471 719 104
303 341 721 104
292 476 993 104
125 445 7 103
156 483 782 103
315 438 988 103
282 324 52 100
208 303 353 100
138 461 643 100
266 314 659 100
299 344 79 99
121 413 309 99
317 418 397 99
148 469 148 98
273 320 396 98
122 385 804 98
184 494 855 98
313 429 958 98
129 438 70 97
315 390 381 97
298 345 431 97
133 362 311 95
135 358 313 95
214 497 949 95
302 357 314 94
189 313 764 94
130 373 991 94
128 382 164 93
310 419 207 93
309 424 412 93
311 416 732 93
156 334 754 93
292 459 870 93
128 414 282 92
293 456 401 92
127 398 513 92
206 493 695 92
297 448 876 91
170 327 160 90
187 486 561 90
211 491 272 89
301 369 335 88
297 438 331 86
260 326 465 86
294 360 633 86
164 468 781 86
303 387 449 85
202 319 889 85
302 417 241 84
138 379 389 84
150 356 89 83
266 471 225 83
172 333 432 83
153 452 462 83
165 465 681 83
137 398 418 82
155 350 558 82
209 321 626 82
238 323 189 81
248 327 349 80
297 421 849 80
164 460 856 80
195 327 44 79
172 338 49 79
293 431 433 79
147 372 669 78
207 326 28 77
142 408 881 77
295 404 368 76
284 441 463 76
294 394 159 75
217 327 839 75
191 333 107 74
147 387 472 74
262 461 101 73
291 393 918 73
241 472 995 73
244 336 405 71
259 461 458 71
148 395 965 71
253 463 179 70
264 455 516 70
236 469 61 69
268 353 92 69
288 394 125 69
287 390 686 69
223 333 987 69
229 336 531 67
167 442 685 66
216 468 823 66
270 361 205 65
266 357 765 65
226 466 308 64
155 399 647 64
229 339 793 64
164 372 338 63
173 359 341 63
255 453 202 62
159 417 233 62
205 342 410 62
179 450 615 62
229 341 785 62
208 462 344 61
159 392 475 61
161 414 951 59
161 397 36 58
275 417 115 58
183 356 303 58
162 415 577 58
207 458 188 57
243 350 263 57
198 455 668 57
263 367 32 56
273 389 675 56
199 351 95 55
199 352 981 54
261 370 406 53
245 448 448 53
173 376 644 53
166 395 819 53
233 452 554 52
208 453 712 52
168 414 727 52
268 387 67 51
201 450 297 51
252 441 369 51
189 361 591 51
198 355 600 51
175 427 891 51
232 354 408 50
243 446 497 50
174 419 222 48
190 440 534 48
173 414 663 48
185 369 900 47
227 357 461 46
255 431 518 46
207 358 920 46
248 436 693 45
254 431 730 45
242 440 320 44
256 380 934 43
227 361 285 42
190 371 883 42
259 394 697 41
256 384 752 41
204 367 724 38
245 376 87 37
251 420 120 37
183 403 950 36
247 383 100 34
204 372 857 34
242 383 970 30
216 431 844 29
192 396 348 28
247 406 514 28
198 420 863 28
245 410 284 27
232 379 71 26
195 411 824 26
224 419 60 18
210 414 83 15
220 387 423 15
216 388 359 14
229 411 4 13
212 392 973 12
228 397 623 10
220 394 596 8
214 405 64 6
219 402 776 0
