10000 500 2021245
1469 4694 8084 3778
1114 4298 2820 3777
731 3699 2867 3777
1648 4854 6752 3777
655 3541 4293 3776
1150 4342 7073 3776
1409 4630 343 3775
572 604 3947 3775
565 625 1932 3774
1346 4563 3317 3773
868 3933 5830 3771
1758 4935 1131 3770
649 3512 1605 3769
1190 4381 5020 3769
1116 4288 5130 3769
1499 4710 8948 3769
550 3265 4466 3768
541 708 5679 3768
648 3501 5120 3766
542 714 1899 3765
1118 4284 8011 3765
631 3450 647 3761
528 767 5581 3761
517 801 6387 3760
1352 4549 5179 3759
763 3722 5191 3759
500 3088 8462 3759
536 3196 9368 3759
555 697 9407 3758
1078 4221 9568 3758
615 544 3662 3757
619 3409 1050 3756
1053 4183 1688 3756
1738 4901 4921 3756
566 3273 9750 3756
788 3756 4450 3753
724 3632 5309 3753
1352 4538 2525 3752
1189 4352 4696 3752
690 3558 9151 3751
1409 4595 4029 3750
502 3059 369 3749
525 812 3475 3749
1144 4290 1884 3748
748 3670 3030 3748
1877 4997 2769 3747
1360 4539 9365 3747
619 566 732 3745
1872 4990 6494 3745
625 3388 2117 3743
517 3085 423 3742
1500 4672 3794 3741
576 694 4697 3740
1795 4923 528 3738
1083 4193 1484 3738
502 3023 6299 3738
764 3678 9989 3738
1877 4983 3702 3736
523 862 5640 3736
1256 4407 7271 3736
1156 4284 6930 3735
624 3361 2553 3734
726 3586 1421 3731
1609 4760 2749 3731
541 3120 779 3730
1479 4637 2353 3730
612 625 2853 3730
628 584 5042 3730
548 804 5770 3730
579 3232 7942 3730
578 3226 38 3729
573 3212 2115 3729
529 3079 2892 3729
867 3847 143 3728
589 692 2710 3728
1776 4896 3154 3728
763 3654 5696 3728
1487 4642 5872 3728
1773 4894 7421 3728
1749 4873 2799 3727
702 3527 4758 3727
750 3624 2624 3726
1492 4644 4106 3726
1438 4590 7355 3726
511 941 7828 3725
1146 4256 8202 3725
1314 4455 25 3724
1423 4572 1549 3724
1490 4639 6209 3724
523 3044 6520 3724
1439 4588 7809 3724
647 3389 120 3723
527 893 6234 3723
646 3388 8005 3723
939 3954 2527 3722
1218 4340 3730 3722
671 3444 5543 3722
641 576 3869 3721
1559 4701 6777 3721
1554 4695 3304 3720
1639 4771 5280 3720
1466 4610 6758 3720
664 523 7749 3720
665 520 7843 3720
1598 4734 5513 3719
603 681 9990 3719
1496 4636 2938 3718
616 649 3740 3718
951 3965 5992 3718
1469 4607 3514 3716
1559 4694 7335 3716
1069 4135 6445 3715
839 3771 9033 3715
1153 4246 1913 3714
961 3974 2187 3714
780 3657 6506 3714
725 3543 8565 3713
647 3360 3426 3712
778 3648 201 3711
1917 4981 3323 3711
1727 4835 6175 3711
659 3388 9997 3711
1273 4387 2356 3710
1480 4609 6195 3710
829 3738 4946 3708
790 3665 5997 3708
1172 4260 8685 3707
726 3527 4676 3706
1176 4262 5445 3706
820 3714 7739 3705
1670 4778 8375 3705
1880 4945 2702 3704
535 3008 420 3703
533 3002 3380 3703
673 3397 2090 3702
1014 4032 4770 3702
517 1005 8643 3702
1169 4245 5869 3701
1842 4907 6051 3696
1949 4986 9525 3696
1217 4297 660 3695
963 3941 5724 3695
763 3579 2175 3694
595 780 7039 3693
619 3229 4383 3691
1700 4786 5965 3691
535 981 7436 3691
1025 4029 8862 3691
549 941 1898 3688
1907 4945 6988 3688
639 676 4314 3687
1483 4580 8593 3687
559 3029 2412 3686
633 3253 4523 3686
1708 4786 8895 3686
625 3227 3182 3685
734 3493 1353 3684
1633 4718 4588 3684
1594 4682 5762 3684
1576 4666 8599 3684
656 643 4508 3683
1884 4922 8150 3683
567 900 8865 3683
572 886 5939 3682
963 3917 6232 3682
579 3073 9271 3679
514 1111 432 3678
660 3298 7292 3677
1260 4321 8439 3677
1953 4963 7938 3675
599 3115 352 3673
717 518 374 3673
1182 4216 4742 3673
1445 4521 8379 3673
672 3313 1985 3671
1789 4831 9129 3669
1998 4986 4987 3668
1705 4760 9713 3668
818 3629 8419 3667
990 3929 3798 3666
1715 4764 2191 3665
1625 4685 6903 3665
1685 4738 6953 3665
802 3589 1070 3664
1003 3946 5549 3664
1049 4016 7193 3664
1678 4730 4661 3663
500 1250 8781 3662
1452 4511 1759 3661
574 2992 3412 3661
776 3529 4117 3661
650 722 8428 3660
1990 4967 2812 3657
528 1146 3127 3657
728 3412 3362 3657
1398 4446 8840 3655
614 3100 7327 3654
1951 4935 9572 3654
548 1076 9797 3654
605 3067 7099 3653
1686 4723 8466 3653
1714 4746 7032 3652
1988 4959 8718 3652
737 3415 8092 3650
1736 4762 8944 3650
697 632 1493 3648
977 3873 115 3647
536 2791 2510 3647
501 2623 7490 3647
515 2696 7646 3647
739 537 2939 3646
1790 4802 6174 3646
588 957 6482 3646
1727 4749 9076 3646
926 3782 3364 3645
1605 4640 6329 3645
1709 4731 9023 3644
598 3012 2336 3643
1527 4562 5245 3643
534 1182 7502 3643
574 2925 7841 3643
1006 3911 1843 3642
1649 4676 5968 3642
518 1266 464 3641
1805 4808 1866 3641
1251 4252 5217 3641
505 1335 6728 3641
580 1005 7312 3641
1692 4713 8117 3641
1528 4559 353 3640
683 3255 1579 3640
932 3784 3801 3640
705 3309 6279 3639
1940 4909 9252 3639
583 1006 6780 3638
615 3046 1033 3637
2036 4974 5798 3637
1454 4479 8579 3637
1703 4716 2486 3636
1397 4416 3608 3636
726 3354 5028 3636
958 3818 1016 3635
1021 3921 8962 3635
1602 4623 9281 3635
775 3462 6774 3634
979 3852 7370 3634
637 3105 9319 3634
1629 4646 3106 3633
1015 3905 2216 3632
1647 4659 1836 3631
516 1340 1009 3630
1961 4913 3276 3630
578 1054 5983 3630
608 2987 4786 3627
701 684 6837 3626
694 705 2369 3625
1052 3950 3980 3625
861 3617 9792 3623
1572 4577 61 3622
680 751 1251 3622
997 3857 4044 3622
1652 4650 6895 3621
1344 4334 7497 3621
544 2694 8335 3619
1489 4489 9769 3619
751 580 875 3618
881 3643 4828 3618
560 1181 7458 3618
1665 4656 7052 3617
693 730 8620 3617
774 3416 6293 3616
865 3606 2404 3615
1509 4504 8859 3615
552 2711 895 3614
1818 4783 6847 3614
579 2828 9969 3614
1697 4680 6421 3613
823 3516 6487 3613
567 1171 7266 3613
552 2704 7775 3613
559 1207 9876 3613
543 1290 4560 3612
795 3453 5840 3612
535 1336 8924 3612
539 1319 2607 3611
1062 3937 2784 3609
907 3674 4228 3609
536 2600 8239 3609
1293 4253 8384 3609
654 3074 8531 3608
526 2531 227 3607
1187 4113 3836 3607
1462 4443 5264 3607
1752 4720 6094 3607
1050 3915 6963 3607
1228 4168 7112 3607
1023 3870 446 3606
589 2836 1234 3606
593 2851 5698 3606
1243 4185 773 3605
518 2460 3927 3605
619 2948 8340 3605
1239 4180 9722 3605
504 1612 1895 3604
970 3777 4237 3604
1328 4288 9703 3604
534 2556 5018 3603
1245 4183 7813 3603
2056 4946 150 3602
533 1414 914 3601
1401 4368 4021 3601
893 3630 8901 3601
523 2462 3868 3600
537 2555 7469 3600
617 2916 328 3599
1371 4331 424 3599
1202 4121 4191 3599
546 1348 4379 3599
898 3633 177 3598
1083 3948 1465 3598
1575 4546 4116 3598
1013 3837 4497 3598
633 2965 3257 3597
506 2257 703 3595
1768 4718 2419 3595
537 1428 4481 3595
623 2925 6239 3595
577 1213 34 3594
500 1807 2618 3594
690 3139 4543 3594
795 540 2980 3593
1058 3900 6812 3593
639 972 7400 3593
701 3164 4348 3592
741 674 4626 3592
1144 4028 6618 3592
670 875 9241 3592
816 3447 4550 3591
1250 4170 8214 3591
658 915 8846 3591
1174 4067 462 3590
2043 4922 1229 3590
608 1101 2548 3590
513 2281 2790 3590
779 585 2955 3590
628 2924 5495 3590
512 1677 5526 3590
2094 4956 1903 3589
814 506 4445 3589
1233 4145 5058 3589
533 1499 854 3588
1618 4573 8635 3588
1104 3962 9912 3588
549 1399 4834 3587
629 1030 6560 3587
1950 4851 2393 3586
546 2521 4483 3586
679 868 8937 3586
698 3133 1840 3585
788 3368 2170 3585
561 2603 8477 3585
774 3334 816 3584
1537 4487 835 3583
520 1672 1919 3583
507 1921 9982 3583
704 808 223 3581
519 1712 2014 3581
602 1161 3435 3581
1173 4048 216 3580
514 1806 2568 3580
859 3515 3448 3580
2154 4984 6095 3580
567 2611 8666 3580
1041 3845 7067 3578
1334 4253 1028 3577
561 2558 2011 3577
1563 4504 4368 3577
1908 4808 6193 3577
775 3318 7698 3577
1096 3929 2487 3576
515 1871 4269 3576
1386 4312 551 3575
707 817 2157 3575
682 3050 1627 3574
519 2127 2491 3574
1961 4842 2308 3573
517 1936 4206 3573
796 589 9539 3573
1046 3842 2062 3572
735 748 2379 3572
2032 4891 521 3571
519 1923 3551 3571
1983 4856 4407 3571
1446 4373 6473 3571
791 3339 7176 3571
538 1601 7667 3571
2084 4925 1750 3569
664 2974 3158 3569
1063 3862 1789 3568
2175 4984 6516 3568
552 1519 355 3567
669 2983 6974 3567
600 1239 4559 3566
546 2370 6898 3566
537 2263 298 3565
550 2388 467 3564
1208 4069 6497 3564
1567 4489 799 3563
577 1378 5355 3563
1914 4794 7914 3563
1576 4496 2171 3562
796 617 5434 3562
630 2813 403 3561
1403 4310 1083 3561
2128 4945 3965 3561
1418 4327 8875 3561
571 1431 3811 3560
568 1453 7131 3560
2043 4885 2285 3559
1520 4435 6598 3559
703 879 9144 3559
535 1816 507 3558
1729 4634 4900 3557
534 1889 5471 3557
1460 4367 4387 3556
653 1063 3791 3555
535 1975 5131 3555
771 3247 6358 3555
537 2079 6811 3555
2143 4947 9573 3555
593 1345 2266 3553
907 3552 3135 3553
586 2557 1545 3552
540 1845 4093 3552
1175 3999 2241 3550
665 1041 5257 3550
1655 4553 1153 3548
644 1132 3848 3547
1960 4809 8715 3547
565 2358 4285 3546
986 3686 737 3545
1906 4765 3045 3545
656 2851 313 3544
1585 4480 2314 3544
654 2843 2806 3544
1636 4528 1941 3543
788 3257 4310 3543
1818 4691 9415 3543
737 832 767 3542
857 3418 92 3541
2129 4922 6259 3541
2072 4883 6469 3541
1219 4045 6555 3541
562 2267 2056 3540
777 727 6019 3540
1825 4694 8247 3540
2232 4985 813 3539
559 2193 1181 3538
819 625 3761 3538
825 3337 6181 3538
1986 4817 7104 3538
724 884 7950 3538
610 2605 9883 3537
1656 4538 753 3536
926 3551 3570 3536
609 1350 3641 3536
595 2505 1556 3535
1149 3935 6458 3535
1759 4629 930 3534
724 3050 4025 3534
777 742 5492 3534
728 883 8509 3534
686 2916 4745 3532
2232 4976 1393 3531
561 2080 3909 3531
746 3106 4720 3531
562 1833 7926 3531
740 857 8024 3531
1714 4583 500 3530
648 2757 2255 3530
683 1050 2845 3530
731 891 3741 3529
1547 4420 5274 3529
1128 3892 6538 3529
599 2486 255 3528
880 3437 7763 3528
2231 4970 2857 3527
727 910 3583 3527
1473 4338 7982 3527
568 2154 9084 3527
2276 4997 5056 3526
864 3396 5205 3526
1180 3965 9730 3526
935 3545 5805 3525
855 3372 6495 3525
565 1964 7824 3525
732 3042 1974 3524
683 2874 4146 3524
567 1876 5292 3524
566 1937 9009 3524
570 2106 8050 3523
793 3212 2403 3522
1600 4464 5117 3522
1740 4597 7834 3522
663 1165 484 3521
2091 4872 2324 3521
834 3313 3715 3521
1430 4280 4817 3521
844 611 312 3520
1776 4625 2869 3520
573 2109 3021 3520
1353 4186 8515 3520
1058 3759 3752 3519
768 813 6848 3519
1956 4771 7274 3519
785 767 5136 3518
1142 3893 7731 3518
630 2606 7608 3517
784 772 8945 3517
856 3353 1097 3516
581 2202 2699 3516
1749 4596 3163 3516
666 1176 5611 3516
1124 3862 8060 3516
2253 4970 5279 3515
2056 4838 667 3514
1352 4176 2878 3514
778 799 9385 3514
581 1804 2408 3513
2069 4846 7609 3513
1059 3749 9867 3513
585 1753 3291 3512
714 1005 4012 3512
790 771 5125 3512
2068 4844 7694 3512
589 1704 2143 3511
585 1761 8613 3511
619 1456 2538 3509
766 3098 3872 3509
992 3621 4864 3509
2241 4955 6511 3509
586 1804 3489 3508
632 2561 7776 3508
681 1144 8168 3508
795 772 1583 3507
614 1504 5608 3507
874 3369 6938 3506
1648 4487 1110 3505
986 3602 3665 3505
1749 4582 8138 3505
597 2263 9975 3505
1093 3789 4291 3504
2241 4949 5296 3504
904 518 1172 3503
815 3217 9246 3503
625 2478 4301 3502
689 2809 4923 3502
2163 4897 6624 3502
1288 4072 219 3501
589 1990 4601 3501
875 588 6977 3501
747 932 8602 3501
1515 4344 302 3500
1186 3926 3524 3500
722 2925 4804 3500
731 989 6389 3500
1644 4476 6408 3500
1477 4301 6595 3500
781 3110 5815 3499
2302 4981 8695 3499
901 536 8940 3498
1147 3862 4592 3497
1002 3611 1683 3496
2295 4973 8189 3496
631 2478 8296 3496
595 1975 1099 3495
751 3005 3203 3495
651 2596 6509 3495
1751 4569 2687 3494
1050 3693 2885 3493
598 2052 5397 3493
1711 4531 6967 3493
809 3167 3550 3492
952 3505 5951 3492
666 2657 6045 3492
820 749 9464 3492
714 2860 318 3491
1510 4325 5022 3491
603 1806 9292 3491
1822 4626 1528 3490
620 1600 8258 3490
904 3397 9386 3490
602 2033 5078 3489
729 2906 8056 3488
1224 3959 140 3487
630 1541 1312 3487
943 3475 9679 3487
605 2055 3309 3486
644 2497 6214 3486
1549 4358 2772 3485
2349 4992 3629 3485
2017 4774 7615 3485
2210 4907 7901 3485
807 805 9926 3485
609 2107 785 3484
883 3335 5041 3484
1167 3866 338 3482
636 2417 3515 3482
909 560 363 3481
685 1248 4435 3481
701 1180 7365 3481
1993 4751 7785 3481
627 2329 7949 3481
660 2560 3956 3480
1338 4103 4688 3480
727 1079 5147 3480
610 1949 5923 3480
793 860 6617 3480
1188 3894 9445 3480
784 3059 9574 3480
885 3330 9760 3480
729 1075 5915 3479
1625 4428 9977 3479
616 2135 2721 3478
768 945 802 3477
719 1120 7225 3477
618 1782 8206 3477
2003 4754 9680 3477
651 2476 69 3476
2238 4915 106 3476
645 1508 844 3476
1819 4605 3152 3476
781 907 5005 3476
619 2151 5807 3476
665 1382 7168 3476
821 790 8649 3476
615 1966 3048 3475
1931 4696 3979 3475
1443 4223 983 3474
859 3247 1208 3473
646 2417 2034 3473
893 3326 60 3472
637 2332 103 3472
618 1952 1078 3472
801 862 7751 3472
670 2564 7563 3471
917 3380 7910 3471
787 908 1324 3470
723 1135 4203 3470
1306 4042 7323 3469
876 667 8443 3469
823 3136 2759 3468
1995 4737 3350 3468
1078 3691 4313 3468
717 1169 4341 3467
626 1820 4458 3467
1061 3660 6138 3467
1423 4189 7047 3467
632 2215 6508 3466
797 893 7533 3466
1167 3835 7660 3466
641 1643 288 3465
646 2358 2923 3465
875 681 4319 3465
1994 4732 9690 3465
1601 4382 2593 3464
668 1438 3609 3464
1898 4654 5946 3463
1217 3907 7403 3463
873 3253 6078 3462
1970 4709 6716 3461
1799 4566 6143 3460
1490 4255 5070 3459
773 2953 9279 3459
691 1333 9725 3459
1469 4228 273 3458
1296 4011 1206 3458
2186 4860 3642 3458
828 3117 7369 3457
1586 4355 2250 3456
1870 4622 6163 3456
649 2297 8363 3456
636 2042 7064 3455
792 3000 3771 3454
936 566 5771 3454
655 2339 7821 3454
747 2839 7155 3453
723 1213 1710 3452
785 976 2140 3452
1297 4002 5467 3452
2171 4843 7336 3452
892 3271 138 3451
763 2891 4617 3451
762 2885 6882 3451
1447 4190 7043 3450
684 1433 404 3449
1026 3556 5349 3449
911 636 9174 3449
653 2244 3187 3448
932 3358 3194 3448
1808 4558 4233 3448
789 978 4482 3448
834 839 5908 3448
1193 3842 9079 3448
655 1686 4377 3447
2424 4991 4430 3447
706 1319 8280 3447
701 2601 8601 3447
2186 4846 9482 3447
1612 4368 4062 3446
723 2708 7475 3446
816 900 4653 3445
678 1499 5170 3445
650 2152 5556 3445
1022 3540 8315 3445
817 3046 1391 3444
872 3199 6013 3444
1221 3877 4524 3443
759 2844 8478 3443
1014 3519 9781 3443
2042 4740 725 3442
1233 3892 3415 3442
668 1613 4501 3441
1539 4282 5786 3441
1280 3959 8923 3441
653 1802 9711 3441
2218 4859 2194 3440
652 1876 2973 3439
924 3315 6452 3439
2050 4742 9993 3439
802 2977 2666 3438
2337 4930 3335 3438
1358 4058 8235 3437
1858 4585 3861 3436
683 2418 5751 3436
984 3439 2921 3435
703 2539 2658 3434
2268 4884 8197 3434
1241 3889 1404 3433
1034 3538 6668 3433
1022 3512 3676 3432
956 577 8939 3431
962 3380 1948 3430
830 905 2423 3430
2297 4897 5638 3430
819 945 2207 3429
910 690 7877 3429
2423 4968 1802 3428
1276 3931 2832 3428
735 1274 7649 3427
1829 4547 3959 3426
846 3074 8772 3426
1021 3495 9141 3426
792 1047 9344 3426
1330 4003 9806 3426
1541 4260 5667 3425
667 2049 956 3424
1651 4376 2376 3424
666 1987 6002 3424
1395 4084 3185 3423
668 2047 9130 3423
867 3123 4678 3422
782 1096 8163 3422
747 2703 8670 3422
1255 3890 8799 3422
766 1162 9417 3422
1246 3874 5358 3421
1435 4130 5364 3421
796 2897 7664 3421
768 2792 8554 3421
674 1808 1474 3420
878 3148 8433 3420
670 1975 8833 3420
858 3089 2116 3419
1081 3596 7147 3419
