10000 500 2321887
4006 703 9117 4535
3734 611 675 4532
4403 884 9123 4532
1169 559 274 4531
848 659 3342 4531
3798 634 1010 4530
4309 840 1929 4530
3371 516 4236 4528
4182 786 2107 4526
3546 565 2414 4523
1112 583 3938 4523
793 689 4196 4522
4275 835 3823 4520
758 705 3258 4519
3611 587 5843 4519
4513 956 9018 4519
4015 725 520 4518
4884 1181 7037 4518
3256 502 5739 4517
1330 533 9512 4516
4825 1146 3634 4515
3259 508 6368 4512
1339 537 2357 4511
1082 608 1557 4508
4909 1210 8936 4508
3780 652 2140 4507
704 739 2775 4507
4054 754 1505 4506
964 647 156 4505
662 758 6420 4505
906 668 9600 4504
933 660 1987 4503
1091 610 7052 4503
4723 1097 3747 4502
4235 836 5893 4502
4273 854 8365 4502
3799 665 301 4501
3556 590 514 4501
3315 531 8130 4501
4514 978 6168 4500
3388 549 6716 4500
1147 598 1416 4499
4558 1003 3709 4499
4824 1164 5807 4499
3703 637 763 4498
3807 670 6444 4498
4534 992 1355 4497
1524 512 5656 4497
4149 805 1800 4495
3166 507 2898 4495
4619 1043 4955 4495
4982 1279 3746 4494
4058 768 7899 4494
3458 573 1419 4493
4487 971 2073 4493
1206 589 3776 4492
3619 619 6143 4491
894 686 8975 4491
1072 629 2320 4490
1042 639 2468 4489
1557 514 9350 4489
1543 517 3397 4488
4456 961 3754 4488
1310 567 4701 4488
3471 581 5466 4488
733 748 9338 4488
3465 581 3189 4487
1054 638 8000 4487
1252 582 9294 4487
792 727 9306 4487
4089 792 459 4484
4538 1009 1738 4484
3502 593 3955 4484
4858 1205 4336 4484
1180 605 5986 4484
3205 527 3951 4483
3757 670 6731 4483
675 776 8864 4483
3134 515 2609 4482
3328 553 4246 4482
4938 1262 9391 4482
3790 683 5892 4481
1236 593 8226 4481
1194 604 9418 4481
992 665 5493 4480
803 730 5914 4480
1486 539 7747 4478
4936 1267 2955 4477
864 711 6276 4477
987 669 6357 4477
4260 875 7414 4477
555 836 537 4475
3412 581 2831 4474
3713 665 5954 4474
4424 961 2929 4473
4892 1242 5249 4472
3127 525 5209 4471
4420 961 7157 4471
3894 730 7344 4471
4618 1070 8739 4471
3826 705 9461 4471
4414 960 334 4469
4529 1022 959 4469
3872 724 3263 4469
3999 773 4463 4468
3552 623 4648 4468
1175 623 9167 4468
3494 609 70 4467
1121 640 3524 4466
4923 1271 9905 4466
1804 500 7130 4465
4454 987 419 4464
4786 1181 1694 4464
4711 1134 4064 4464
1563 540 8974 4462
4196 863 326 4461
1051 666 8172 4461
4535 1035 3839 4460
4290 910 7608 4458
1412 574 8989 4458
3930 760 271 4455
4363 950 769 4455
3190 553 1445 4455
3862 735 9812 4455
3654 668 1085 4454
1291 608 7020 4453
1547 552 7069 4453
4139 847 9829 4453
3975 780 447 4452
4969 1321 1754 4452
1118 655 5664 4452
3804 718 6841 4452
1738 523 4444 4451
3995 789 9945 4451
4673 1127 3287 4450
1223 628 9026 4450
4324 936 9091 4450
1677 535 168 4448
1133 655 1329 4448
1533 560 3819 4448
1640 542 5218 4447
504 892 1427 4445
4982 1341 8886 4444
597 852 9437 4444
3409 612 2538 4443
4461 1015 1401 4442
3559 652 1693 4442
1946 508 4270 4442
4481 1026 5525 4442
3173 565 8982 4440
3323 595 9721 4440
3802 731 4963 4439
706 813 3943 4438
1017 701 5448 4438
2837 518 1849 4437
1893 518 4441 4437
1359 608 7587 4437
1115 672 9883 4437
714 811 8142 4436
4900 1293 5590 4435
4690 1156 3141 4434
3714 707 9981 4434
1395 604 802 4433
742 804 3333 4433
4749 1194 4570 4433
4946 1328 5102 4433
2816 520 7756 4433
4182 889 706 4432
1381 608 2477 4432
4340 964 4128 4432
4892 1291 6240 4432
1547 574 9174 4432
3189 577 1569 4431
1250 641 4051 4431
855 763 5267 4431
3312 602 6293 4431
4450 1022 6589 4431
2551 504 4798 4430
3024 550 5374 4430
1032 704 5895 4430
612 863 8889 4428
3377 621 4799 4427
3022 552 5614 4427
2398 503 5960 4427
4667 1152 1095 4426
3134 572 8721 4426
3293 604 9465 4425
1454 600 2453 4424
1981 522 3590 4424
3768 735 6782 4424
2675 517 7980 4424
1338 627 7958 4423
2291 508 8636 4423
3141 577 2607 4422
1184 668 3960 4422
3462 647 7992 4422
4682 1165 8198 4422
3804 751 2560 4421
4030 836 4992 4421
3561 675 6132 4421
1075 700 9258 4421
2693 522 82 4420
2333 510 700 4420
902 758 6885 4420
3776 743 207 4419
1192 669 2180 4419
1121 689 7030 4419
4360 989 7435 4419
4582 1109 7442 4419
774 807 898 4418
2947 551 1623 4418
4802 1247 9959 4418
3381 632 2301 4417
3355 626 2354 4417
576 890 5254 4417
4144 888 6800 4417
4237 932 373 4416
1518 597 2452 4414
2972 558 6538 4414
4975 1373 9332 4414
1376 629 285 4413
3256 609 2541 4413
3631 703 9713 4413
1009 731 4524 4412
4783 1241 6239 4412
787 810 1961 4411
3454 656 4929 4411
1444 616 5696 4411
3062 575 7953 4411
4487 1066 4233 4410
1359 637 1141 4409
970 747 4137 4409
2528 524 6610 4409
4753 1226 7643 4409
929 761 4324 4408
4849 1290 7279 4408
4522 1089 3262 4407
2345 523 3580 4407
1987 540 753 4406
4979 1385 5077 4406
2833 549 6671 4406
3318 629 8533 4406
1523 605 8611 4406
4399 1025 2168 4404
2717 540 4055 4404
906 774 6163 4404
1023 735 6903 4404
1746 569 8863 4404
1983 543 2974 4403
4374 1014 6998 4403
3078 586 7994 4403
1555 603 2860 4402
2366 528 4621 4402
2137 536 591 4400
1509 613 8124 4400
3587 705 8383 4399
555 919 8801 4399
842 802 9311 4399
3519 687 2426 4398
4826 1287 6434 4398
3195 612 8008 4398
3281 629 9178 4398
3907 814 1521 4396
2809 557 3427 4396
2235 536 6106 4396
2331 534 7369 4396
1613 598 9498 4396
4940 1371 2263 4395
4905 1345 2774 4395
2725 550 5609 4395
2447 536 5692 4395
3232 622 9313 4395
2547 540 6102 4394
2152 541 6465 4394
1969 554 9144 4394
1320 662 4665 4393
2820 562 5452 4392
2901 571 5976 4392
1174 702 6749 4392
4074 885 8023 4392
2598 544 8418 4392
4073 885 9760 4392
4938 1374 2151 4391
941 775 6724 4391
1778 579 2109 4390
3010 589 1377 4389
1824 574 4025 4389
746 849 7016 4389
3758 770 5859 4388
565 927 8117 4388
1242 688 2389 4387
2333 543 3079 4387
1039 747 3199 4387
4745 1247 3277 4387
4898 1350 7858 4387
2869 572 9305 4387
3643 735 151 4386
3850 804 4888 4386
546 940 5142 4384
3576 719 1803 4383
1429 647 2752 4383
4293 995 6358 4383
2653 557 7873 4383
3262 640 9006 4383
1616 612 5634 4382
1446 645 6938 4382
1332 671 7336 4382
2711 562 8021 4382
3683 753 8098 4381
535 948 8705 4381
1696 602 1160 4379
3953 850 7917 4379
3250 643 876 4378
2370 552 1537 4378
2871 582 4124 4378
3807 797 5775 4378
2088 562 1449 4377
2364 553 2200 4377
1670 608 3132 4377
3019 603 4096 4377
3917 840 3790 4376
910 803 4024 4375
4236 979 3476 4373
4937 1396 5604 4373
3168 633 7255 4372
570 942 8518 4372
1495 646 1907 4371
2335 560 1368 4370
2747 577 7688 4370
1889 587 3367 4369
960 792 3682 4369
4149 943 4644 4369
894 815 7911 4369
500 979 7091 4368
3428 695 2687 4367
4394 1065 4529 4367
4216 976 6019 4367
4147 944 8477 4367
3452 701 9689 4367
3693 771 9863 4367
673 904 7810 4366
2904 599 1604 4365
1078 759 493 4364
2175 570 7497 4364
3938 861 9833 4364
1953 586 891 4363
3190 647 1367 4362
4872 1364 1878 4361
814 853 7420 4361
2129 575 8127 4361
2280 571 1861 4360
4264 1007 4548 4360
2233 572 9896 4360
2292 574 2517 4357
4009 896 6848 4357
4782 1307 8276 4357
4963 1436 3783 4356
3876 847 3586 4355
1603 642 6607 4355
3074 635 2129 4354
4640 1220 2647 4354
3027 627 7238 4354
2971 619 8658 4354
1115 758 9325 4354
1504 662 2621 4353
1682 630 4299 4353
2747 594 6366 4353
1111 762 640 4352
1702 628 9095 4352
4670 1242 1278 4351
3589 756 2197 4351
830 858 4491 4351
3235 669 8787 4350
3194 661 2661 4349
3064 638 6099 4349
2025 595 2508 4348
4826 1347 6894 4348
4141 964 2338 4347
1491 672 2837 4346
4760 1305 7217 4346
2230 587 5673 4345
2889 617 7180 4345
3460 727 2348 4344
3366 704 2818 4344
3386 708 3995 4344
1017 801 3062 4343
2152 592 7277 4343
1605 655 622 4342
4854 1374 1456 4342
1095 777 2105 4342
4018 916 3362 4342
1415 693 6223 4342
4587 1202 5667 4341
2152 594 5973 4341
3848 851 6056 4341
3921 880 1170 4340
2239 592 3602 4340
4534 1173 9214 4340
3649 787 7328 4338
4251 1026 4092 4337
3745 819 7503 4337
1431 695 8171 4336
1807 630 9315 4336
1484 685 7285 4335
3025 647 4545 4334
2719 611 4575 4334
2696 610 3707 4333
2158 602 6352 4333
1011 814 1110 4332
3222 684 4480 4332
2699 612 2416 4331
1340 721 3214 4331
844 874 6574 4331
1719 648 1440 4330
4210 1014 8123 4330
1627 663 9710 4330
1719 648 9917 4330
4802 1354 113 4329
3174 678 1112 4329
2596 607 2463 4329
4116 973 230 4328
3035 655 580 4328
3210 686 5175 4328
3996 922 6806 4328
2661 614 1213 4326
4129 981 8083 4326
3545 769 9753 4326
4819 1371 4305 4325
1682 659 6545 4325
2014 620 2582 4324
708 935 2616 4324
2755 624 3202 4324
4302 1066 7784 4324
1500 693 8818 4324
4590 1225 5510 4323
3136 677 6502 4323
4875 1412 7839 4323
4405 1121 3098 4322
2739 625 4158 4321
1070 807 4959 4321
908 861 6394 4321
3053 666 6907 4320
1853 641 1501 4319
1685 664 3350 4319
3565 782 8471 4319
4366 1106 9316 4317
2842 641 4261 4316
503 1035 7059 4316
4470 1164 8454 4316
3140 686 325 4315
3035 668 2029 4315
2354 615 4135 4315
3305 719 5327 4315
4188 1020 8624 4315
4181 1017 9697 4315
3624 805 682 4314
4449 1154 7297 4314
3289 718 1553 4313
2007 633 6745 4312
3877 895 1709 4310
4923 1465 2562 4309
1087 814 3388 4309
2259 622 5850 4309
2345 621 6439 4309
1405 729 6623 4309
1963 641 4207 4308
4702 1313 8250 4308
2724 639 718 4306
4068 978 8892 4305
4798 1382 141 4304
2390 626 618 4304
4244 1059 653 4304
2427 626 3964 4304
4987 1520 6763 4303
1338 751 7160 4303
2232 629 8101 4303
4741 1344 9557 4303
4298 1088 2257 4302
1601 696 8203 4302
2004 644 1047 4301
4017 960 2270 4301
2274 630 4283 4301
3166 705 4371 4301
1797 667 686 4300
4933 1485 3254 4299
3080 691 8182 4299
4726 1341 97 4298
748 947 1357 4298
1021 847 1779 4298
2270 633 2162 4298
1415 739 8987 4297
2033 647 1583 4296
1607 702 4511 4295
662 986 5210 4295
2428 636 8958 4295
1351 757 5629 4294
2718 651 9730 4294
3082 698 2982 4293
2741 654 5732 4293
4235 1067 9510 4293
613 1010 2236 4292
1399 747 2342 4292
3622 827 2743 4292
1825 672 5360 4292
1934 659 7664 4292
1398 748 8508 4292
979 867 9534 4292
2622 647 1093 4291
504 1062 5661 4291
1704 690 8340 4291
3332 751 258 4290
2238 642 9169 4290
575 1031 388 4289
1457 738 2958 4289
3063 699 4248 4289
1426 744 8742 4289
710 973 133 4288
1097 833 7736 4288
1029 855 4940 4287
1699 695 9491 4287
4809 1413 402 4285
3353 761 3067 4285
1906 669 5199 4285
4867 1454 7218 4285
3513 804 145 4284
1878 673 752 4284
4038 987 1372 4284
3820 902 1786 4284
3170 724 64 4283
4475 1206 4697 4282
3224 736 5018 4282
933 893 5479 4282
3641 844 3326 4281
2691 662 4918 4281
4064 1002 8723 4281
3612 837 1801 4280
2316 650 6204 4280
3945 955 781 4279
4156 1045 3087 4279
2787 672 7023 4279
1888 679 3767 4277
3011 703 9238 4277
950 894 8401 4276
1896 679 8751 4276
4953 1530 3806 4275
3331 766 8119 4275
1566 731 5810 4274
4344 1143 6526 4274
4299 1120 6774 4274
4332 1138 784 4273
4983 1558 931 4271
3288 761 3512 4271
2805 683 1749 4270
4783 1413 2331 4270
1330 787 4508 4270
758 973 6171 4270
3009 709 8904 4270
1479 752 9861 4270
4684 1348 6993 4269
4028 1001 1220 4268
3556 833 3090 4267
2415 663 3906 4267
4728 1379 4358 4267
722 991 4460 4267
1074 862 8758 4267
4083 1027 7606 4266
3861 937 1216 4265
2594 671 7415 4265
901 924 3025 4264
3818 922 8031 4264
2396 666 9156 4264
1089 861 5215 4263
1674 724 8908 4262
2510 672 3204 4261
2668 680 4396 4261
1106 858 8641 4261
2910 706 3912 4259
756 987 1219 4258
1869 701 2857 4258
4751 1407 4071 4257
1304 807 5240 4257
2504 675 6127 4257
4253 1117 2630 4256
4637 1334 4822 4255
4381 1186 5307 4254
4112 1053 7699 4254
1249 824 8558 4254
3407 807 85 4253
3780 921 5472 4252
2052 689 9699 4252
4989 1586 9862 4252
3562 852 8550 4251
4071 1039 1840 4250
2849 708 9264 4250
2350 681 323 4249
2152 686 1389 4249
3218 768 1517 4249
4466 1238 3152 4249
1385 795 6520 4249
2490 683 9415 4249
2050 693 1574 4248
1787 721 1999 4248
3164 759 1195 4247
2792 705 7860 4247
2594 691 3329 4245
2085 696 5409 4243
4572 1309 906 4242
3426 824 2546 4242
1182 855 5046 4242
1184 856 6001 4241
4942 1564 7452 4241
3689 903 131 4240
4564 1307 4814 4240
1334 816 5318 4240
4485 1261 2358 4239
1496 780 2835 4239
1584 764 139 4238
1479 785 715 4238
2596 698 2094 4238
2041 704 8741 4238
4059 1048 2591 4237
1940 714 7898 4237
1183 861 2428 4236
575 1091 1000 4235
4088 1063 3335 4235
590 1084 6816 4235
3298 800 6951 4235
2862 725 8296 4235
1590 766 8813 4235
2648 705 8882 4235
642 1061 7540 4234
4675 1384 8489 4234
2197 700 4244 4233
3869 975 9562 4232
2105 707 4374 4231
4848 1506 6676 4231
4430 1240 375 4230
2238 702 3155 4230
2479 703 1436 4229
4161 1103 3295 4229
1700 753 5020 4229
3338 816 4278 4228
1600 771 6399 4228
3618 894 6415 4227
2059 714 6668 4227
2107 712 381 4226
4742 1439 1058 4225
2690 718 8439 4225
1333 833 1405 4224
1793 745 1739 4224
1406 816 5364 4224
2762 725 7703 4224
2464 707 9107 4224
767 1020 1912 4223
2828 733 2959 4223
3232 798 9104 4223
3293 812 1646 4222
2302 708 4471 4222
4674 1397 7867 4222
3281 810 2690 4221
3148 783 5659 4221
4642 1378 5680 4221
1888 736 6140 4221
4699 1415 7656 4221
4761 1458 6649 4220
4459 1270 2199 4218
3802 965 3744 4218
2516 715 7456 4218
4978 1622 2579 4217
591 1103 3081 4217
4611 1363 4050 4217
3706 934 146 4216
2257 715 573 4216
1251 863 707 4216
723 1046 1484 4216
3685 928 2046 4215
3514 876 4313 4215
1072 917 9967 4215
2947 757 1435 4214
1272 859 7425 4214
3003 766 3411 4213
3170 795 6886 4213
4520 1312 6887 4213
3645 918 2037 4212
3510 877 2103 4212
4717 1438 9658 4212
2104 727 7003 4211
1103 913 1344 4210
2625 728 5869 4210
2501 722 7708 4210
2244 723 58 4209
4572 1348 4370 4209
3162 798 7220 4209
1034 937 685 4208
1457 820 5585 4208
2810 746 8865 4208
2027 736 1214 4207
4132 1113 1732 4207
4396 1247 4830 4207
4191 1141 8582 4207
4331 1213 4108 4206
915 981 5872 4206
3739 957 5912 4205
1993 741 9201 4205
2965 768 10000 4205
2371 726 3645 4204
4076 1091 8815 4204
4191 1145 9684 4204
2859 756 2079 4203
4143 1123 8665 4203
4742 1467 6034 4202
4064 1089 288 4201
4613 1383 6036 4201
808 1028 1150 4200
1483 823 4576 4200
1807 767 7026 4200
802 1031 8634 4200
4851 1549 4522 4198
1890 759 6906 4198
4746 1475 7695 4198
837 1020 2756 4197
719 1069 5060 4196
2423 734 7591 4196
4336 1229 244 4195
4755 1484 4345 4195
2899 770 5905 4195
4393 1261 790 4194
2297 737 2482 4194
2823 761 9953 4194
585 1132 3589 4193
3029 790 5572 4193
1612 805 6536 4193
2936 777 4354 4192
4052 1096 957 4190
4364 1249 2995 4190
529 1162 8049 4190
4282 1207 29 4189
2271 742 2580 4189
4739 1481 8642 4189
2617 749 9648 4189
2637 752 1349 4187
682 1095 7610 4187
1676 801 1147 4186
4169 1154 8036 4186
2926 783 1274 4185
811 1043 2057 4185
2432 746 5899 4185
4221 1181 8048 4185
2685 759 1322 4183
1609 815 3739 4183
3035 801 4632 4183
2061 759 1211 4182
2051 760 1654 4182
3374 873 1350 4181
2099 758 4831 4180
4117 1136 7354 4180
3363 872 8505 4180
4315 1237 1770 4178
4737 1493 2417 4178
548 1166 2917 4178
1498 843 6021 4177
1930 776 8329 4176
2655 765 2390 4175
4577 1391 4784 4175
617 1138 1715 4174
4906 1622 1550 4173
4208 1188 2909 4173
1870 786 5573 4173
712 1097 8245 4173
742 1084 9806 4173
3198 843 9450 4172
2764 777 9803 4172
3024 812 2485 4171
4363 1270 3139 4171
1348 884 3696 4171
2976 804 7683 4171
3921 1062 894 4170
1714 812 1482 4169
3996 1095 4362 4169
3528 927 6576 4169
3492 918 2052 4168
4655 1450 2572 4168
737 1092 5178 4168
4534 1374 2536 4167
3747 1000 8087 4167
1453 864 9043 4166
1451 866 357 4165
4266 1226 460 4165
2451 767 3501 4164
4775 1537 7485 4164
2999 816 9283 4163
3522 934 5216 4161
3590 954 7993 4161
1860 799 8509 4161
673 1128 669 4160
2976 816 3944 4160
3773 1017 6541 4160
3877 1056 9848 4160
2941 812 2642 4159
3580 953 4279 4159
3776 1020 4949 4158
3443 916 1450 4157
1216 934 2529 4157
2118 781 2863 4156
3595 962 2895 4155
3869 1058 4177 4155
3680 990 6374 4155
3695 996 7706 4154
1775 818 9076 4154
3431 917 4182 4153
4185 1198 5118 4153
3863 1058 5754 4153
1687 832 7141 4153
4353 1285 7229 4153
3321 889 9166 4153
1223 937 691 4152
4679 1485 2174 4152
2123 785 6715 4152
1775 821 3544 4151
2832 806 4741 4151
1888 806 5271 4151
4104 1162 9741 4151
4665 1478 4646 4150
1800 818 6858 4150
3022 834 2519 4149
1211 944 3259 4149
4399 1316 7083 4149
3837 1052 8760 4149
1341 910 513 4148
1438 886 953 4148
805 1085 1414 4148
4532 1395 1810 4148
2384 782 5229 4148
2130 789 152 4147
797 1090 6789 4147
2563 790 1889 4145
3105 852 4097 4145
899 1052 5937 4145
3626 984 4199 4144
1276 931 7378 4144
1206 950 8193 4144
4650 1475 8944 4144
4617 1455 856 4143
2040 800 2418 4143
1733 835 4232 4143
4525 1397 5202 4143
3900 1084 3699 4142
2019 802 6682 4142
2506 792 503 4141
2598 796 4739 4141
2265 790 6317 4141
3070 852 2905 4139
1562 869 6175 4139
3010 842 9274 4139
2373 792 5770 4138
4263 1255 6779 4138
1036 1010 9269 4138
1112 986 2194 4137
3603 983 7430 4137
960 1038 9421 4137
2833 821 1819 4136
2656 805 5078 4135
3608 987 5686 4135
4210 1231 8728 4135
1675 853 1698 4134
3626 994 3983 4134
1692 851 5109 4134
1404 909 5567 4134
4158 1208 3302 4133
3194 882 3970 4133
3739 1033 7308 4133
3924 1104 8247 4133
2124 805 970 4132
2822 825 79 4131
1686 855 2465 4131
3653 1006 5000 4131
1461 898 7029 4131
2042 811 7343 4131
3676 1015 6584 4130
2826 826 9047 4130
4542 1425 7116 4128
3932 1112 8184 4128
4296 1283 9301 4128
2969 848 134 4127
1538 886 262 4127
4770 1578 3187 4127
1846 835 4069 4127
2101 811 5666 4127
3250 900 5917 4127
1910 829 5446 4126
4028 1156 211 4125
1840 838 3310 4125
4525 1417 4094 4125
2999 854 8515 4125
3936 1117 9474 4125
1472 903 7305 4124
3290 912 8056 4124
1099 1006 1543 4122
4996 1760 3085 4122
4358 1323 7463 4122
3664 1020 3643 4121
2757 828 4951 4121
2020 823 6213 4121
976 1049 6792 4121
2914 846 6881 4121
1181 982 7204 4121
3985 1143 1968 4120
3446 955 5878 4120
1429 918 3691 4119
4317 1305 5575 4119
505 1253 5827 4119
4222 1255 9850 4119
2746 830 5309 4118
679 1172 7493 4118
4853 1652 1775 4117
2768 833 7312 4117
1664 874 3435 4116
4529 1431 4224 4116
4649 1510 1299 4114
508 1257 3369 4114
1501 907 4074 4114
1624 883 6634 4114
3726 1050 3649 4113
4663 1521 4054 4113
1646 881 6868 4112
4465 1398 2121 4111
2490 821 2188 4111
3904 1119 9199 4111
1041 1037 9935 4111
3312 931 6202 4110
4185 1248 3561 4109
2266 822 8645 4109
2258 823 1752 4108
4881 1685 2387 4108
3654 1030 6367 4108
4505 1427 3073 4107
3064 883 8853 4107
1276 970 518 4106
