1000 50 23089
342 122 842 185
309 199 308 184
333 333 365 184
463 417 505 184
342 124 710 184
442 412 142 183
367 371 337 183
338 339 897 183
327 152 106 182
415 69 524 182
371 97 956 182
489 54 124 181
379 379 623 181
398 78 647 181
420 68 696 181
374 373 611 180
470 413 78 179
360 359 187 179
436 64 687 179
441 407 877 179
464 59 89 178
421 71 201 178
441 64 422 178
421 399 999 178
333 152 325 177
398 387 435 177
494 58 929 177
451 407 380 176
359 352 45 175
327 170 81 175
345 335 170 175
340 144 601 175
339 324 74 174
494 61 705 174
318 261 34 173
326 293 953 173
452 67 585 172
347 138 621 172
318 249 883 172
354 341 892 172
317 247 995 172
374 361 393 171
451 402 987 171
328 180 890 170
438 74 101 169
452 400 361 169
423 391 514 169
322 216 13 168
441 396 248 168
455 70 677 168
366 349 822 168
442 396 991 168
339 309 9 167
325 202 298 167
338 164 416 167
341 157 718 167
473 400 152 166
392 100 530 166
326 205 544 166
476 70 619 166
382 110 48 165
407 92 683 165
366 126 41 164
365 127 285 164
406 376 655 164
414 381 796 164
452 76 980 163
331 198 387 162
367 128 615 162
333 190 660 162
384 111 788 162
340 295 769 161
386 112 130 160
432 384 150 160
404 371 617 160
332 256 44 158
449 387 141 157
456 82 146 157
332 244 498 157
363 143 507 156
334 251 866 156
357 154 35 155
358 152 591 155
398 360 914 155
411 102 357 154
377 339 28 153
427 95 862 153
428 374 109 152
346 286 546 152
418 369 603 152
338 251 689 152
491 387 692 152
449 88 753 152
353 298 64 150
407 109 827 150
354 297 745 149
340 242 758 149
400 117 22 148
381 134 597 148
419 106 246 147
421 105 518 147
344 214 825 147
408 113 452 146
487 89 837 146
350 278 61 145
417 361 90 145
395 124 240 145
494 90 635 145
430 102 881 145
361 302 227 144
421 108 332 144
445 98 851 144
346 239 242 143
350 200 360 143
427 106 612 143
471 94 513 142
396 342 785 142
445 101 154 141
497 376 583 141
441 104 411 140
382 144 450 140
456 371 704 140
463 98 159 139
351 254 957 139
496 372 283 137
390 140 577 137
357 272 829 137
406 344 891 137
453 366 815 136
451 365 363 135
357 209 819 135
356 254 276 134
385 319 997 134
442 358 46 132
471 366 198 132
366 195 632 129
436 353 668 129
382 305 184 128
487 363 199 128
443 354 439 128
390 314 737 127
401 145 97 126
463 358 430 126
367 259 147 124
427 128 936 124
367 254 59 123
466 356 613 123
388 167 17 122
367 240 739 122
379 286 952 121
402 317 394 120
382 290 400 120
487 115 734 120
389 168 768 120
394 164 60 119
418 331 229 119
372 257 967 119
416 329 978 119
426 135 699 118
415 144 495 117
454 124 686 116
410 151 865 115
459 125 290 114
497 349 497 114
378 208 760 114
378 258 375 113
484 348 427 113
409 155 804 113
412 317 792 112
379 212 871 112
394 291 896 110
381 221 55 109
487 126 155 109
439 138 210 109
479 344 904 109
483 127 208 108
480 127 362 108
402 171 834 108
496 342 675 107
422 152 994 107
441 141 830 106
489 130 239 105
386 214 859 105
386 213 930 105
386 228 555 103
434 321 250 102
491 337 429 102
399 187 761 102
426 155 969 102
437 150 80 100
396 198 127 100
397 275 302 100
436 320 467 100
483 335 592 100
391 225 223 99
480 334 937 99
498 139 107 96
436 155 468 96
399 203 750 96
430 309 465 95
419 171 479 95
428 307 709 94
472 326 839 93
415 180 516 92
486 143 771 92
406 197 249 91
478 325 277 91
401 210 484 91
405 212 898 87
445 309 129 86
432 171 685 86
414 194 326 85
485 151 168 84
443 304 515 83
407 236 570 82
489 153 629 82
500 315 226 81
426 286 491 81
410 249 83 80
412 258 918 80
477 158 389 78
441 296 810 78
458 304 57 76
468 306 786 74
466 166 167 73
433 282 568 73
472 304 206 71
426 267 214 71
423 212 165 70
494 304 665 69
421 242 455 68
431 201 269 67
436 198 520 65
444 282 747 65
431 206 992 65
446 187 258 64
492 172 469 63
435 202 767 63
446 279 272 62
493 174 447 61
448 192 75 59
447 199 256 55
452 276 563 55
482 181 54 54
495 182 983 53
455 274 11 52
437 229 787 52
449 204 179 51
472 281 794 49
441 240 131 48
463 197 19 46
463 272 96 45
481 275 287 41
480 195 882 41
488 275 688 40
470 269 324 39
494 199 347 36
454 225 695 36
454 241 970 36
479 268 116 34
498 206 288 30
465 251 424 29
491 263 405 28
497 217 125 20
477 247 364 17
482 251 449 17
478 222 644 17
488 249 556 14
479 241 221 12
499 242 260 12
482 226 230 11
499 239 746 11
481 239 321 9
481 235 624 8
497 235 759 8
487 231 123 4
489 239 626 4
489 235 783 0
