10000 500 1703811
4792 4414 555 3416
4504 4822 4383 3416
4838 4336 7013 3416
4641 660 1370 3415
4414 4925 7136 3415
4683 4575 3996 3411
4971 4064 4158 3411
4935 1163 5797 3411
4986 1278 8466 3409
4931 1162 1077 3408
4630 658 4424 3408
4556 4743 7994 3408
4672 4578 2230 3404
4973 1261 7612 3404
4727 809 3889 3403
4900 1113 1572 3402
4930 1173 1849 3402
4599 627 3187 3401
4979 4020 5009 3401
4957 4067 304 3400
4666 4580 7175 3400
4786 915 9638 3397
4618 662 734 3396
4997 1348 8950 3391
4795 4358 1967 3390
4571 607 8330 3390
4768 4402 5295 3389
4441 4854 9915 3389
4894 4170 373 3388
4401 4899 4370 3388
4777 4383 1307 3387
4721 829 1514 3387
4695 789 3955 3387
4456 4834 5715 3387
4641 4592 9062 3386
4703 4496 923 3384
4366 4931 7378 3384
4869 4208 1670 3383
4478 501 2610 3383
4334 4963 89 3382
4518 559 3075 3378
4318 4975 5671 3378
4785 4351 7455 3378
4613 687 784 3377
4306 4984 4976 3376
4868 4194 1471 3375
4813 1009 3550 3374
4528 4723 1255 3373
4877 1131 1364 3373
4477 4787 8047 3373
4599 4626 4607 3372
4537 4709 5691 3372
4623 4592 9861 3372
4635 731 2249 3370
4733 882 1062 3369
4701 830 3079 3369
4869 4179 7448 3369
4510 563 8819 3369
4632 727 9085 3369
4963 3976 9801 3369
4785 971 435 3368
4976 3936 7060 3365
4705 4457 9361 3365
4985 1392 3825 3364
4957 3977 7729 3363
4316 4954 764 3362
4963 3959 2110 3362
4329 4939 8888 3362
4829 1064 3899 3361
4938 4015 5892 3361
4368 4892 369 3359
4500 568 7226 3358
4948 1319 9973 3358
4625 4564 311 3357
4461 523 2583 3356
4273 4987 7432 3354
4593 700 1373 3353
4860 1141 2465 3353
4371 4880 4595 3353
4706 4434 8770 3353
4993 1444 1584 3352
4731 4391 2668 3352
4570 4631 1018 3351
4356 4894 3972 3351
4899 1229 1081 3350
4968 1387 2823 3350
4691 851 8667 3350
4726 4395 9392 3350
4741 4368 5482 3349
4878 1187 6298 3349
4591 705 8506 3349
4938 3982 2012 3348
4917 4027 1995 3347
4826 1089 2505 3347
4826 4212 1840 3346
4654 4501 2349 3346
4444 4784 8463 3346
4357 4883 3313 3345
4834 1113 1055 3343
4788 4270 1909 3341
4589 717 903 3340
4478 569 1289 3340
4864 1178 6852 3340
4532 641 537 3339
4791 4260 5688 3338
4505 609 2498 3337
4493 594 7892 3337
4953 3915 6900 3336
4470 568 6485 3335
4614 764 6182 3334
4894 1258 2150 3333
4961 3884 1076 3332
4690 4415 1361 3330
4798 1072 8763 3330
4859 4108 2863 3329
4722 4361 5961 3329
4587 733 6121 3329
4351 4865 333 3328
4333 4884 7577 3328
4954 1414 1168 3327
4966 1445 574 3326
4526 4648 5083 3326
4316 4900 6015 3326
4881 4054 2257 3325
4993 3779 2698 3324
4918 1333 8789 3324
4825 1138 701 3323
4350 4855 203 3321
4831 1156 2314 3321
4540 4621 6694 3321
4848 4111 9712 3320
4762 1031 1264 3318
4602 4524 3282 3316
4854 4089 9054 3316
4819 4156 1661 3314
4941 1415 8964 3314
4906 3967 677 3313
4265 4934 1317 3312
4704 4358 5921 3312
4964 3820 656 3311
4636 837 5089 3311
4800 4185 9082 3311
4678 907 1518 3309
4380 500 8600 3309
4336 4851 8982 3308
4689 4369 5518 3305
4431 569 1004 3304
4613 819 1546 3302
4897 3957 534 3300
4497 4640 4876 3298
4693 955 2287 3297
4363 4804 8706 3297
4693 4345 730 3296
4234 4943 9045 3296
4610 4476 1790 3295
4780 4190 4211 3295
4480 4656 7273 3294
4971 1553 8292 3293
4584 4511 9823 3293
4195 4978 579 3292
4392 542 3401 3291
4708 4310 4707 3291
4677 4362 7074 3291
4799 4142 566 3290
4719 4287 1968 3289
4765 4202 9990 3288
4567 777 2042 3287
4857 4015 2070 3287
4903 3909 2565 3287
4225 4940 5590 3287
4858 1293 7307 3286
4702 4311 8447 3286
4605 835 9674 3286
4686 4336 2885 3285
4863 3994 3192 3284
4789 1158 3060 3282
4563 4520 6819 3281
4706 4292 8644 3280
4781 1152 1769 3278
4376 4759 1994 3278
4499 700 2342 3277
4171 4980 6977 3277
4440 4678 2096 3276
4422 602 7947 3276
4555 784 2873 3274
4972 1617 7210 3274
4676 973 1744 3273
4501 4592 8880 3273
4244 4899 1574 3272
4398 579 8400 3272
4490 4604 4517 3271
4938 3771 647 3270
4468 4632 9535 3270
4386 4734 1482 3269
4759 4174 9051 3269
4759 4171 2643 3268
4902 3859 6176 3268
4798 4086 343 3264
4356 540 2068 3264
4582 840 3220 3264
4500 4577 5769 3263
4664 977 4299 3261
4732 4207 9120 3261
4163 4964 4434 3260
4334 521 7452 3260
4608 4413 6349 3259
4758 1149 8566 3259
4461 4622 8651 3259
4452 669 298 3258
4275 4844 8259 3258
4620 4390 2216 3257
4414 4679 5325 3257
4915 3793 1159 3256
4635 4364 1977 3256
4816 4028 3016 3256
4721 4217 8134 3256
4325 519 341 3255
4732 4194 3772 3255
4560 4478 4245 3255
4848 1346 8663 3255
4849 1351 4914 3254
4788 1222 759 3253
4830 1311 4809 3253
4574 4449 7925 3251
4491 734 7648 3250
4430 4646 281 3249
4478 4583 1694 3249
4601 897 4839 3249
4599 894 7041 3249
4566 846 3638 3248
4633 950 8996 3248
4723 4194 186 3247
4928 3730 2468 3247
4412 4664 602 3246
4166 4941 2188 3246
4849 1377 4898 3244
4703 4223 1752 3243
4808 1287 7548 3243
4921 1568 7162 3241
4603 4387 9258 3241
4491 4551 5533 3240
4403 639 3726 3238
4604 922 4842 3238
4910 1554 794 3236
4637 4320 570 3235
4888 3803 8662 3234
4401 4658 117 3233
4472 737 4115 3233
4707 4190 682 3231
4361 4704 865 3231
4530 4477 5874 3230
4998 3436 4963 3229
4560 871 6948 3229
4968 3542 3884 3227
4869 3832 5636 3227
4770 4059 8365 3227
4815 3958 5148 3226
4613 4343 9307 3226
4320 4743 624 3225
4404 662 640 3225
4749 4097 7953 3225
4828 3927 8876 3225
4421 687 5772 3223
4211 4860 1367 3222
4162 4910 120 3221
4372 627 3107 3221
4312 4747 3716 3221
4484 4528 5097 3221
4308 4751 5535 3221
4428 4602 7958 3220
4975 1816 3794 3219
4816 3937 6854 3218
4626 999 6368 3217
4963 3522 9364 3217
4691 4187 3918 3216
4830 1404 4175 3216
4418 694 7990 3216
4582 4371 798 3215
4774 1281 2242 3215
4214 4846 776 3214
4832 1415 8230 3213
4596 958 1736 3212
4838 1432 9197 3212
4791 1326 6626 3211
4307 565 6802 3211
4420 707 1448 3210
4938 3583 5707 3210
4740 1224 2186 3209
4956 1787 7685 3209
4874 1534 8393 3209
4211 4842 8623 3209
4519 4455 1240 3208
4105 4948 2812 3208
4841 1454 80 3207
4892 3710 6913 3206
4585 4350 9079 3206
4947 1766 9146 3206
4311 4723 1908 3205
4899 1615 9087 3205
4688 1133 5386 3204
4756 4029 7363 3202
4731 4077 1507 3200
4209 4830 4341 3200
4796 1365 7067 3200
4858 1520 187 3199
4983 3369 4705 3199
4703 4127 1996 3198
4681 4168 5282 3198
4950 1804 6332 3198
4664 1105 4083 3197
4088 4950 4664 3197
4795 1373 5810 3196
4888 3690 7096 3196
4594 4314 1612 3195
4651 1086 2006 3195
4133 4902 2584 3195
4365 660 3891 3195
4493 833 4509 3195
4626 4258 2267 3194
4683 4155 4573 3193
4456 785 932 3192
4497 843 5811 3192
4533 4405 8039 3192
4064 4964 3754 3191
4970 1912 5677 3191
4517 4426 2171 3190
4717 1219 3430 3190
4582 981 524 3188
4758 3993 2730 3188
4085 4940 7517 3188
4301 4707 1411 3187
4653 4196 3012 3187
4333 4669 4499 3187
4532 4393 9857 3185
4635 1082 8332 3183
4752 3994 8993 3183
4570 974 9586 3182
4424 4540 5457 3180
4938 3472 7218 3180
4545 940 8937 3179
4450 4502 9018 3179
4766 1352 2770 3178
4134 4877 4684 3178
4904 3582 7579 3177
4028 4978 103 3176
4478 844 216 3176
4751 3980 1524 3176
4835 3780 1771 3176
4608 4254 4534 3176
4905 3569 2400 3175
4402 4561 4817 3175
4369 4605 4892 3175
4227 4773 6337 3174
4179 4823 1278 3173
4840 3756 2354 3173
4843 1552 3176 3173
4611 1060 9255 3173
4984 2068 3172 3172
4597 4265 8042 3172
4746 1324 607 3171
4900 1730 1199 3171
4938 1864 6822 3171
4731 1294 105 3170
4202 4794 8968 3170
4197 4799 9565 3170
4747 3965 3203 3167
4996 2168 6023 3167
4343 677 6730 3167
4983 3200 1325 3165
4580 4277 3355 3164
4770 1395 4306 3164
4592 1047 2732 3163
4269 595 3627 3163
4089 4898 2735 3161
4213 534 5440 3161
4962 2016 5503 3160
4982 3171 300 3159
5000 2256 2205 3159
4234 563 1563 3157
4974 3204 1944 3157
4584 1047 2076 3156
4302 4657 3618 3156
4311 656 4650 3156
4910 1820 501 3155
4427 809 9469 3155
4292 4666 583 3154
4513 4366 3547 3154
4047 4929 9219 3154
4761 1403 6592 3153
4639 4151 8227 3153
4662 4107 5207 3152
4907 1822 5495 3152
4692 1255 7172 3152
4916 1854 8497 3152
4993 3043 1604 3151
4772 1433 2044 3151
4914 1853 2929 3151
4373 742 4290 3151
4887 3547 8718 3151
4346 4592 2327 3149
4073 4896 5809 3148
4832 1595 9480 3148
4100 4869 9913 3148
4262 611 7698 3147
4056 4910 7828 3146
4739 3931 5160 3145
4671 1231 2705 3144
4257 610 3927 3144
4249 4700 8934 3143
4733 3937 3378 3142
4966 3164 8768 3142
4258 616 3170 3141
4713 3979 5066 3141
4686 4031 3905 3140
5000 2451 7091 3140
4700 4001 3721 3139
4851 1684 458 3138
4889 1808 2329 3138
4999 2834 3342 3138
4718 1343 8545 3138
4966 3138 9064 3138
4306 679 2122 3137
4136 4816 7774 3137
4679 4040 8351 3137
4634 1175 9996 3137
4541 1014 3520 3136
4447 871 4179 3135
5000 2574 6019 3135
4519 4321 7718 3135
4873 1764 8093 3135
4712 3963 2455 3134
4884 3494 5898 3134
4917 1935 8688 3134
4314 694 9952 3134
4689 1292 1506 3133
4448 4424 4334 3132
4196 559 4805 3131
4990 2847 6999 3130
4222 590 8146 3130
4357 759 2547 3128
4985 2882 3786 3128
4275 658 6765 3127
4209 581 1156 3126
4959 2200 1658 3126
4486 4356 5070 3126
4296 685 5212 3126
4314 4595 6918 3126
4076 4861 1602 3125
4576 1095 3673 3125
4955 3118 3636 3124
4363 4528 9382 3124
4821 3663 7021 3123
4985 2802 7776 3123
4585 4187 8250 3123
3982 4946 7908 3122
4670 4021 420 3121
4186 564 3078 3121
4770 1507 6655 3121
4928 2047 6865 3121
4655 1251 7881 3121
4987 2674 9890 3121
4351 4537 1021 3120
4835 1692 1889 3120
4985 2736 3775 3120
4960 2248 8072 3120
4876 1835 4246 3119
4378 805 149 3117
4970 2933 5373 3117
4829 3617 971 3116
4972 2420 5214 3115
4712 1385 6193 3115
4078 4844 7055 3115
4672 1300 3056 3114
4154 4763 3887 3114
4232 627 5384 3114
4336 757 6230 3113
4914 3280 1725 3112
4894 1933 3127 3112
4939 2160 7518 3112
4975 2543 5693 3111
4944 3097 77 3110
4797 1610 961 3110
4918 2055 8062 3110
4857 1804 2561 3109
4387 831 9380 3109
4973 2708 3140 3108
3967 4940 3290 3107
4065 4846 5754 3107
4817 3623 5789 3107
4334 766 967 3106
4885 3382 5683 3106
4942 3082 7328 3106
4356 794 8930 3106
4898 1975 9524 3106
4684 1347 328 3105
4941 3080 6148 3105
4834 3559 1852 3104
4328 762 3370 3103
4898 3312 7894 3103
4860 3461 7189 3102
4658 4002 9817 3102
4919 3197 1432 3101
4963 2503 5806 3101
4810 3625 9921 3101
4929 3129 112 3100
4841 1779 1592 3100
4878 1919 2724 3100
4806 3633 5735 3100
4966 2640 9808 3100
4954 2389 2398 3099
4421 4404 2926 3099
4647 1283 7288 3099
4955 2896 9855 3099
4602 4105 4999 3098
4852 3476 8570 3098
4614 4080 2725 3097
4580 1160 7796 3097
4218 4664 2987 3096
4918 2133 4153 3096
4402 877 6048 3095
4791 1638 7819 3095
4959 2763 8851 3095
4960 2657 3813 3094
4578 4138 5620 3093
4780 3682 5149 3091
4661 3971 7780 3091
4949 2874 9009 3091
4802 1689 1038 3090
4607 1224 1113 3090
4657 3978 7687 3090
4329 4515 8475 3089
4820 3552 3692 3088
4292 741 4067 3088
4418 4390 6721 3088
4629 4027 6524 3087
3916 4959 8429 3087
4952 2691 4339 3086
4829 3512 4474 3086
4494 1033 6110 3086
4952 2672 8805 3086
4774 1620 377 3085
4388 875 5816 3085
4903 2109 7368 3085
4188 4682 7829 3085
4616 1252 9513 3085
4788 1664 2533 3084
4422 4377 5094 3084
4048 4831 8828 3084
4041 4836 3327 3083
4922 2242 5357 3083
4160 4711 8340 3083
4467 4306 9729 3083
4150 581 836 3082
4947 2717 869 3082
4231 4627 1605 3082
4926 2282 3400 3082
4651 1332 6638 3082
4181 4684 622 3081
4939 2428 2193 3081
4420 4375 2422 3081
4734 3776 6325 3081
4677 3912 8135 3081
4945 2566 5950 3080
4882 3277 9180 3080
4556 4150 3196 3079
4883 2035 4617 3079
4630 4008 4992 3079
4733 3774 8798 3079
4760 1603 418 3078
4935 2892 1048 3078
4786 3626 1166 3078
4842 3438 2892 3078
4663 1367 7933 3078
4415 4376 8587 3078
4928 2959 4737 3077
4817 1784 3462 3076
4293 761 7195 3076
4130 570 6773 3075
4456 994 9688 3075
4129 4731 3892 3074
4786 3613 3907 3074
4173 4683 8748 3074
4934 2837 8974 3074
4918 2305 3822 3072
4391 4401 6658 3072
4607 4037 3435 3071
4423 950 5711 3071
4902 2195 593 3070
4073 517 3977 3070
4274 4555 6381 3070
4840 1890 7239 3070
4260 4569 1223 3068
4626 1312 2430 3068
4924 2895 4717 3068
4148 4701 6264 3068
4731 1553 8125 3068
4926 2446 3314 3067
4079 528 5545 3067
4192 653 5492 3066
4270 4552 4608 3065
4917 2361 9617 3065
4129 586 6345 3064
4042 4808 8444 3064
4924 2474 260 3063
4334 4465 781 3063
4921 2873 2573 3063
4528 1135 5699 3063
4904 2259 5993 3063
4769 3629 7888 3063
4833 3408 1293 3062
3840 4992 5543 3062
4701 3805 9547 3061
4805 1801 225 3059
4087 4754 3863 3059
3929 4910 9201 3059
4858 2026 5705 3057
4757 1657 6954 3057
4498 4205 9172 3057
4921 2570 2984 3056
4573 4067 242 3055
4918 2775 3507 3055
4265 4542 4877 3055
4152 4677 5092 3055
4785 3552 5703 3055
4914 2450 5934 3055
4159 4670 9099 3055
4607 1304 3970 3054
4373 4395 4596 3054
4787 3539 5713 3053
4919 2642 7481 3053
4692 3805 9721 3053
4773 3579 4027 3052
4735 3691 4548 3052
4739 1622 7005 3052
4755 3631 1449 3051
4291 799 2553 3051
4917 2614 9185 3051
4916 2735 9792 3051
4886 2227 3533 3050
4869 2118 9063 3050
4913 2552 5871 3049
4677 3831 7402 3049
4080 554 8837 3049
4532 4129 837 3048
4912 2532 2513 3048
4332 4441 7398 3047
4193 4617 8966 3046
4879 3091 2654 3045
4265 776 3604 3045
4286 4498 3862 3044
4569 1252 3952 3044
4679 1487 3978 3044
4853 2068 3418 3043
4277 4508 6605 3043
3957 4862 6667 3043
4872 3121 7625 3043
4877 2224 2106 3041
4835 1993 3347 3041
4716 1589 5077 3041
4652 3869 6458 3041
4036 4782 6646 3041
4248 761 7581 3041
4902 2824 9080 3041
4400 971 5186 3040
4635 3905 6229 3040
4901 2806 52 3039
4861 3168 2710 3039
4736 1652 5938 3039
4467 4220 4099 3038
4904 2694 4390 3038
4821 1949 4868 3037
4247 765 5616 3037
4850 2089 168 3036
4219 4570 4047 3036
4888 2360 4904 3036
4015 507 7835 3036
4582 4008 8059 3036
4641 3878 3029 3034
4617 1371 4747 3034
4880 2306 7672 3034
3986 4821 8328 3034
4528 4106 9044 3034
4524 1190 163 3033
4696 3740 2136 3032
4384 962 2832 3032
4274 4494 4059 3032
4731 3641 2209 3031
4653 1460 2390 3031
4615 1374 6611 3031
4768 3522 5428 3030
4667 1496 8278 3030
4884 2391 6505 3029
4284 4475 7069 3029
4790 1866 9814 3028
4156 4630 3950 3027
3984 4813 9284 3027
4876 2340 7932 3026
4829 2041 1708 3025
3778 4995 2775 3025
4151 668 4672 3025
4261 4498 5126 3024
4504 1173 5404 3024
4872 2335 5246 3023
4257 801 6103 3023
4664 3795 7461 3023
4864 2270 4241 3022
4439 1067 4055 3021
4319 4414 4346 3021
4491 1158 8560 3020
4672 1538 4600 3019
4514 1203 1057 3018
4776 3451 2359 3018
4630 3863 9555 3018
4748 1757 1971 3017
4863 3001 7469 3017
4459 1111 5319 3016
4108 635 1387 3015
4874 2857 5335 3015
3848 4923 5558 3015
4415 4262 7128 3015
4040 564 1722 3014
4786 1904 4777 3014
4861 2313 5999 3014
4597 1375 6869 3014
4695 1611 7014 3014
4774 1864 22 3013
4864 2366 7556 3012
4875 2768 3798 3011
4869 2431 8753 3011
4581 3952 9100 3011
4854 3015 2290 3010
4154 4605 140 3009
4145 4615 7565 3009
4151 694 9530 3009
4757 3480 9417 3008
4787 1937 370 3007
4614 3872 2420 3007
4721 3596 5222 3007
4734 1746 5988 3007
4677 1584 8239 3007
4676 3719 308 3006
4856 2338 422 3006
4825 3183 1095 3006
4280 860 6078 3006
4739 1766 6931 3006
4732 1744 7757 3006
4841 3084 8231 3006
4593 1388 2679 3005
4713 1688 6065 3005
4170 4579 2348 3004
4808 2046 7707 3004
4053 591 9343 3004
4806 3264 9328 3003
4850 2975 3232 3002
4119 667 6727 3002
4866 2727 1543 3001
4863 2794 3426 3000
4610 3864 3910 3000
4531 1274 5679 3000
4588 1390 7099 3000
4271 4444 9074 3000
4791 3313 5739 2999
4305 907 73 2998
4320 4374 7241 2998
4279 872 7257 2998
4734 1781 6029 2997
4525 4033 6120 2997
4308 913 7550 2997
4772 1919 8892 2997
4493 1209 9969 2997
4573 3935 2026 2996
4843 2312 3293 2996
4186 4545 310 2995
4139 4602 1681 2995
4843 2979 2258 2995
4353 983 8590 2995
4325 4358 5074 2993
4807 2095 7168 2993
4660 1580 264 2992
4725 1769 6223 2992
4343 972 7156 2992
4706 3591 8846 2992
4217 800 9797 2992
4851 2458 3495 2991
4550 3972 4444 2991
4422 4204 4750 2991
4800 2069 5171 2991
3990 4757 9933 2991
3977 4769 1707 2990
4839 2964 464 2989
4078 4660 7365 2988
4350 4311 7642 2988
3956 4787 9734 2988
3779 4945 2165 2987
4540 3983 4407 2987
4692 3619 6973 2987
4833 2994 9425 2987
3996 4744 250 2986
4685 1665 5455 2986
4462 4127 8354 2986
4501 4053 4501 2985
3998 4740 5380 2985
4123 4603 943 2984
4797 3210 3260 2984
3778 4942 8304 2984
4537 3981 9497 2984
4682 1666 528 2983
4822 2249 2774 2983
4837 2915 9940 2983
3722 4985 398 2982
4505 1263 9244 2982
3963 532 1473 2981
4682 3628 1629 2981
4518 4013 6484 2981
4188 4519 892 2980
4709 1759 2320 2980
3998 569 3736 2980
4827 2324 1323 2979
4318 960 5975 2979
4286 4389 6460 2979
4247 4440 1043 2978
4843 2565 3126 2978
3878 4847 3738 2978
4823 2995 580 2977
4773 3293 1101 2977
4834 2423 9541 2977
4302 941 5303 2976
4405 1098 7563 2976
4441 4140 2419 2975
4786 2084 8410 2975
4803 2179 9414 2975
4835 2828 1673 2974
4726 1834 2582 2974
4238 857 3481 2974
4759 1963 7633 2974
4554 1378 7655 2974
4271 4398 1684 2973
4788 3200 5141 2973
3772 4933 9341 2973
4346 4289 804 2972
4139 4566 4238 2972
4263 4408 8887 2972
4811 2251 9159 2972
4776 3252 1220 2971
3964 4754 1575 2971
4693 1738 8322 2971
4000 4716 1847 2970
4097 4612 6127 2970
4728 3441 6875 2969
3826 4880 5056 2968
4577 3858 5827 2968
4711 1808 557 2967
4235 864 9398 2967
4431 1161 6490 2966
4830 2547 6720 2966
4820 2381 8126 2966
4799 2211 8158 2966
4078 4626 933 2965
4826 2827 1727 2965
4808 3020 1772 2965
4203 826 6955 2965
3972 4737 136 2964
4766 3263 3525 2964
4493 4024 4447 2964
4594 1492 9627 2964
4479 1255 1000 2963
4771 3235 6657 2963
4037 635 7545 2963
4703 1801 3682 2962
4751 1983 1999 2961
4818 2425 3090 2961
4809 2329 8972 2961
4668 3602 127 2959
3984 584 1394 2959
4811 2928 793 2958
4587 3811 4182 2958
4624 3720 6034 2958
4791 3087 4468 2957
4742 1965 5700 2957
4511 3968 8152 2955
4796 3030 2726 2954
4703 3475 3808 2954
4514 3961 8491 2954
4557 3866 289 2953
4109 730 1614 2953
4413 4145 9413 2953
4318 1007 3632 2952
4590 1513 9619 2952
4071 690 1237 2951
4117 743 5014 2951
4095 4584 1876 2950
4780 2192 4921 2950
4796 2314 1007 2949
4782 3093 3000 2949
4268 4361 9759 2949
4391 1129 9396 2948
4655 1698 5088 2947
4711 3419 8913 2947
4718 3390 8241 2946
4552 3859 133 2945
4745 2031 6555 2945
4475 4017 8498 2945
4632 3662 8677 2945
4149 4510 1310 2944
4614 3708 6762 2944
4773 3111 3758 2943
4806 2790 8885 2943
4313 1017 3091 2942
4634 3647 6189 2942
3844 4829 8525 2942
4276 964 8745 2942
4267 4350 5799 2941
4724 1956 5916 2941
4732 1993 5966 2941
3808 4859 9868 2941
4748 2067 9993 2941
4562 1478 7286 2940
4801 2506 4234 2939
4155 808 8771 2939
4513 3929 9055 2939
4771 2205 9386 2939
4754 3189 280 2938
4026 660 2054 2938
4803 2711 4900 2938
4322 1039 9238 2938
4801 2557 423 2937
4789 2941 603 2937
4402 1169 1735 2937
4613 3687 773 2936
4160 4483 6553 2936
4240 4378 7259 2936
4747 2091 2912 2935
4147 4498 4973 2935
3979 4688 9249 2935
3825 4834 3125 2933
4691 1868 3667 2932
4533 3868 4017 2932
4327 4245 4918 2932
4520 3895 3515 2931
3952 4710 4288 2931
4795 2571 720 2930
4430 4070 2226 2930
4766 3066 6190 2930
4621 3649 9698 2930
4696 1896 911 2929
4198 4424 6238 2929
4137 805 3485 2927
4440 4045 4209 2927
4470 1315 9507 2927
4535 1451 3053 2926
4320 4245 3660 2926
4354 1111 6017 2926
4533 1448 9210 2926
4680 3449 7659 2925
3947 4706 8971 2925
4763 2258 2445 2924
4790 2680 4033 2924
3784 4858 4553 2924
4371 4160 6010 2924
4706 3337 1141 2922
4636 3582 2676 2922
4462 3991 848 2921
4437 4038 1617 2921
3877 533 4908 2921
4648 1762 6007 2921
3641 4971 8446 2921
4201 898 1505 2920
4371 1151 3486 2920
3985 4660 5609 2920
3941 4705 8508 2920
4264 984 9304 2920
4750 3105 9523 2920
4750 3103 2685 2919
4785 2626 4682 2919
4766 2331 9232 2918
4711 3291 8863 2916
3725 4897 9003 2916
4228 4361 9057 2916
4781 2680 3035 2915
4454 1309 4075 2915
4780 2667 4427 2914
4582 3704 1233 2913
4541 3805 3281 2913
4287 1031 5923 2913
4775 2784 2080 2912
4448 1304 8954 2912
3645 4955 6823 2911
4761 2355 3001 2910
4529 1478 4484 2910
3898 4733 4930 2909
4601 3640 6613 2908
4766 2847 2531 2907
