1000 50 23216
162 317 905 304
345 371 476 303
93 247 543 303
439 353 838 303
177 324 113 302
97 251 246 302
391 364 34 301
300 367 921 301
198 334 18 300
91 239 61 300
185 327 271 300
426 354 624 300
173 319 642 300
133 286 400 299
86 231 552 299
207 337 613 299
207 337 866 299
80 219 336 298
492 322 585 298
414 356 812 298
67 191 227 297
307 363 966 297
131 280 407 296
385 360 451 296
84 221 945 296
393 357 489 294
353 362 737 294
325 361 223 293
290 357 252 293
319 360 332 293
100 240 464 293
55 140 322 291
101 238 738 291
296 355 441 290
490 314 467 290
57 144 696 290
58 147 973 290
386 353 78 289
119 258 152 289
141 281 380 289
75 190 520 289
54 125 612 289
378 354 666 289
135 275 790 289
313 356 926 289
372 354 559 288
468 324 895 288
481 316 126 287
83 201 140 287
324 355 244 287
103 235 589 287
53 108 654 287
468 323 825 287
96 224 829 287
159 293 832 287
304 352 45 286
424 340 267 286
121 255 655 286
372 352 941 286
51 72 985 286
345 353 30 285
52 62 189 285
186 310 384 285
154 286 763 285
129 263 938 285
345 352 630 284
53 57 648 284
209 322 777 284
99 221 208 283
57 107 459 283
54 82 678 283
208 319 218 282
440 330 237 282
57 102 330 282
294 346 627 281
148 276 700 281
263 339 861 281
349 348 313 280
62 121 351 280
57 80 897 280
495 298 415 279
271 339 563 279
140 265 779 279
60 104 806 279
466 314 334 278
234 325 195 277
459 317 402 277
407 335 89 276
116 233 353 276
66 121 923 276
294 340 17 275
439 323 385 275
63 92 909 275
474 305 96 274
200 305 129 274
448 319 243 274
462 312 292 274
167 283 807 274
494 291 964 273
289 336 207 272
72 129 412 272
179 289 596 272
349 340 786 272
82 162 860 272
437 321 908 272
97 192 845 270
411 327 23 269
444 315 183 269
403 329 548 269
97 189 701 269
100 196 881 269
87 165 867 268
71 95 127 267
322 335 644 267
462 304 992 267
222 308 215 266
377 331 562 266
71 72 775 266
72 56 67 265
150 256 233 265
282 327 850 265
86 152 915 265
136 241 925 265
119 219 957 265
407 323 862 264
369 330 870 264
113 206 331 263
383 327 758 263
196 290 840 263
488 282 416 262
392 323 744 261
85 137 1000 261
151 249 15 260
175 271 593 260
185 279 604 260
244 311 729 260
284 322 12 259
182 275 185 259
496 273 251 259
132 226 273 259
326 327 454 259
400 319 550 259
418 314 640 259
79 54 650 258
158 254 784 258
79 73 869 258
86 125 540 257
495 271 705 257
309 323 932 257
84 101 29 255
93 143 916 255
123 205 326 254
149 237 395 253
118 194 507 253
390 315 514 253
354 320 592 253
227 296 620 253
429 304 900 253
323 320 170 252
373 316 56 251
303 317 291 251
97 137 158 250
353 317 497 250
395 311 564 250
446 293 590 250
357 316 43 249
138 218 316 249
396 310 684 249
251 301 3 248
137 214 153 248
125 196 859 248
383 312 971 248
308 313 341 247
106 156 575 247
180 259 882 247
110 162 221 246
499 253 609 246
367 312 633 246
92 50 713 246
241 294 714 246
121 183 59 245
93 86 327 245
273 304 355 245
139 213 544 245
93 50 566 245
490 258 516 244
398 304 580 244
146 220 751 244
264 299 141 242
134 199 307 242
363 308 435 241
330 309 444 241
176 247 746 241
118 169 989 241
230 283 586 240
121 173 641 240
291 304 808 240
295 303 80 239
99 52 342 239
152 219 417 239
104 116 201 238
303 304 228 238
102 107 293 238
103 113 295 238
188 253 418 238
112 145 699 238
301 302 653 237
424 287 87 236
260 291 899 236
440 280 904 236
107 116 44 235
210 266 225 235
102 59 611 235
422 286 164 234
453 271 774 234
348 301 32 233
458 267 259 233
117 146 517 233
108 113 574 233
455 269 995 233
401 291 172 232
105 68 396 232
208 261 531 232
341 300 762 232
106 72 752 231
111 116 822 231
439 275 984 231
287 292 169 230
125 155 13 229
319 296 509 229
198 249 147 228
460 260 426 228
447 268 676 228
129 160 362 227
111 84 935 227
112 51 913 226
464 254 20 225
500 223 796 225
490 233 917 225
205 249 411 224
385 287 794 224
293 287 75 223
240 269 651 223
231 264 726 223
348 290 77 222
176 221 368 222
115 70 523 222
204 246 864 222
189 234 929 222
261 277 993 222
454 255 549 221
262 275 24 220
252 271 453 220
117 72 513 220
211 248 943 220
235 262 2 219
119 92 9 219
228 258 188 219
249 269 664 219
166 204 76 218
381 282 545 218
412 272 145 217
245 264 689 217
435 259 73 215
305 281 203 215
127 116 323 215
385 278 499 215
490 217 296 214
398 273 553 214
235 255 436 213
468 235 177 212
154 176 279 212
367 278 623 212
330 279 722 211
128 97 766 211
206 234 787 211
207 233 130 210
128 86 213 210
371 275 554 210
296 274 750 210
408 266 983 210
493 207 408 209
178 203 820 209
483 217 854 209
190 217 883 209
147 154 884 209
287 270 211 208
131 93 455 208
155 169 671 208
141 134 320 207
246 254 747 207
389 268 914 207
465 230 47 206
290 269 173 206
260 259 706 206
140 127 877 206
235 247 951 206
169 184 429 204
135 53 131 203
276 262 156 203
326 271 521 203
250 250 69 202
494 195 210 202
463 223 83 200
400 258 741 200
249 245 345 198
197 208 381 198
139 61 519 198
280 258 843 198
422 246 238 197
242 241 359 197
425 243 200 196
145 107 999 196
420 245 92 195
147 114 377 195
428 240 530 195
483 198 673 195
309 260 688 194
280 252 168 193
469 207 138 192
148 104 876 192
366 258 896 192
215 215 57 191
384 253 163 191
426 237 198 191
389 252 266 191
305 256 318 191
450 221 314 190
276 248 443 190
261 242 524 190
363 255 41 189
426 234 197 188
151 96 256 188
364 254 833 188
437 226 339 187
350 254 167 186
454 212 409 186
262 238 853 186
325 253 771 185
459 207 793 185
162 124 148 184
175 156 639 184
239 224 930 184
294 247 974 184
453 210 94 183
366 249 572 183
473 191 704 183
158 101 234 182
371 246 525 181
333 249 847 181
443 214 121 180
424 223 230 178
194 174 386 178
208 190 693 178
475 180 770 178
267 230 378 176
335 244 508 176
448 205 953 176
163 85 235 175
365 241 366 175
196 172 767 175
420 221 283 174
280 231 272 173
185 151 836 173
169 110 975 173
499 127 297 172
473 172 254 171
247 213 258 171
170 104 306 171
166 57 481 171
463 182 139 170
167 64 175 170
250 214 219 170
318 237 610 170
396 223 50 166
280 224 373 166
415 214 510 166
198 158 760 166
195 152 25 165
272 220 831 165
223 185 222 163
176 94 340 163
270 216 11 162
251 204 358 161
472 155 414 161
442 190 602 161
219 177 606 161
461 167 36 159
442 188 363 159
318 225 74 158
185 110 109 158
289 219 461 158
317 224 264 157
481 129 21 156
492 70 841 155
382 215 376 154
284 213 712 154
320 221 927 154
489 89 71 153
479 124 239 153
272 207 268 153
224 171 710 153
476 130 184 152
415 198 329 152
187 84 181 151
311 217 885 151
486 53 448 150
486 86 968 150
277 204 40 149
328 217 53 149
249 188 68 149
212 149 84 149
380 211 346 149
188 64 871 149
485 73 165 148
226 166 472 148
364 214 711 148
253 189 389 147
481 97 903 147
277 201 303 146
334 214 420 146
323 212 265 145
255 187 765 145
198 110 988 145
239 174 401 144
226 159 677 144
305 208 715 144
348 210 176 142
420 182 27 141
232 162 558 141
436 168 657 141
304 205 947 141
453 146 154 140
246 175 308 140
323 207 638 140
357 207 863 140
277 193 19 139
210 125 54 139
202 100 480 139
253 178 100 138
323 205 338 138
437 163 349 138
394 194 778 138
345 206 959 138
414 181 371 137
474 62 996 137
202 56 5 136
220 137 875 136
344 203 157 135
455 133 337 135
206 99 512 135
447 146 753 135
204 90 811 135
235 157 846 135
211 114 354 134
327 202 578 134
465 105 434 133
415 175 646 132
458 121 675 132
205 57 819 132
206 67 232 131
290 190 501 131
448 138 522 131
349 198 656 131
395 186 755 131
297 193 828 131
208 86 118 130
321 197 394 130
280 185 504 130
467 72 919 130
229 139 312 129
440 146 542 129
208 78 637 129
432 156 887 129
208 74 907 129
257 168 182 128
261 171 607 128
211 88 619 128
423 162 783 127
462 84 108 126
325 193 789 126
309 191 858 126
241 148 151 125
461 82 557 125
279 179 724 125
449 121 687 124
215 89 736 124
217 95 38 123
458 92 649 123
372 185 437 122
430 146 406 121
217 84 503 121
303 184 720 121
217 63 16 120
331 188 979 120
432 140 344 119
385 177 703 119
455 53 731 119
221 86 582 117
276 168 708 117
424 145 889 116
240 127 486 114
224 85 568 114
283 167 976 113
442 108 471 112
226 72 111 111
346 178 423 110
446 55 433 110
227 59 449 110
228 77 487 109
403 155 781 109
341 177 813 109
300 170 816 109
228 77 980 109
260 142 410 107
444 70 577 107
422 133 601 107
367 170 465 106
436 106 707 106
404 149 392 105
241 111 668 105
424 125 117 104
287 159 681 104
352 171 888 104
244 115 890 104
316 169 191 103
268 144 631 103
428 113 285 102
293 159 364 101
430 107 419 101
402 145 952 101
415 131 424 100
437 65 597 100
275 144 33 98
276 143 261 97
430 96 311 97
418 121 621 97
248 103 370 96
242 72 893 95
430 80 560 94
367 156 257 93
331 160 600 92
247 56 595 91
337 158 171 90
427 64 199 90
267 124 379 90
255 106 802 90
338 158 892 90
419 104 998 90
417 108 79 89
336 157 372 89
370 149 299 87
314 152 466 87
311 151 972 87
327 152 804 85
421 64 35 84
372 144 276 84
279 129 439 84
387 135 939 84
297 141 112 83
274 122 584 83
295 138 321 82
354 148 739 82
363 145 387 81
260 85 120 79
415 77 367 79
378 136 536 79
413 88 667 79
391 124 868 78
263 90 28 77
271 106 399 76
342 144 718 76
363 139 946 76
340 143 645 75
410 86 679 75
365 136 26 74
406 95 397 74
411 67 570 74
362 137 494 73
318 138 728 73
405 89 727 71
273 96 815 70
403 52 873 68
294 120 805 67
403 74 901 66
392 103 328 65
289 112 432 65
324 132 511 65
401 68 125 64
388 106 142 64
284 103 144 64
388 106 748 64
396 94 821 64
282 95 52 61
359 124 204 60
359 124 991 60
327 124 39 57
376 109 95 57
324 124 894 57
386 96 709 56
393 65 931 56
388 85 37 54
330 122 622 54
286 55 62 53
373 106 663 52
292 51 987 48
380 85 732 46
382 74 743 45
314 107 937 45
326 111 456 44
348 109 880 42
378 73 618 41
303 57 583 36
321 100 690 36
330 103 826 36
303 79 933 36
367 50 82 35
354 95 468 32
305 63 902 32
366 58 818 31
361 51 764 29
362 57 196 27
329 88 281 22
331 53 6 16
353 69 928 16
342 82 632 15
325 66 565 12
347 74 962 12
347 64 672 11
335 75 269 7
341 71 768 5
337 68 626 0
