1000 50 22672
373 408 457 367
401 391 45 366
254 446 212 366
419 378 732 366
436 361 73 363
404 385 296 363
475 322 398 363
340 418 136 362
188 446 180 362
272 438 581 361
321 424 913 361
479 311 561 359
230 441 770 358
329 417 672 357
485 298 230 356
466 321 386 356
222 439 826 356
474 310 113 354
167 436 170 354
81 417 498 354
462 323 742 354
408 370 148 353
209 437 309 353
375 391 639 353
107 423 58 352
465 317 164 352
135 430 625 352
186 435 308 351
281 426 494 351
181 433 108 350
53 401 337 350
57 403 761 350
114 422 657 349
312 415 967 349
378 384 644 348
93 415 648 348
374 385 216 347
469 304 627 347
77 408 870 347
253 425 247 345
361 390 316 345
479 289 324 345
327 405 459 345
419 352 484 345
90 411 846 345
306 412 92 344
265 422 171 344
52 393 703 343
345 394 589 342
438 331 776 342
119 415 146 341
486 271 436 341
147 421 754 341
251 421 882 341
92 406 208 340
418 346 229 340
474 286 325 340
324 401 662 340
369 380 838 340
447 317 322 339
354 386 439 339
427 336 234 338
276 414 290 338
91 404 482 338
481 272 503 337
176 419 523 336
456 302 650 335
193 419 756 335
123 409 165 334
407 345 59 333
392 357 462 333
78 393 479 333
220 416 527 333
417 338 598 333
403 348 231 332
487 252 378 332
145 411 381 332
484 253 583 330
477 265 737 330
389 355 982 330
99 397 156 329
142 408 262 329
235 411 514 329
491 237 6 328
410 337 745 328
370 365 844 328
428 319 5 327
307 393 242 327
215 411 256 327
198 411 276 327
457 288 567 327
500 213 336 326
136 403 418 326
476 259 680 326
380 355 410 325
348 373 225 324
183 408 271 324
156 405 404 324
70 380 517 324
477 254 613 324
160 405 986 324
254 403 720 323
78 382 473 322
241 403 33 321
186 405 539 321
121 394 799 320
118 393 810 320
389 342 273 319
376 351 800 319
185 402 122 318
346 367 153 318
493 209 931 318
91 381 251 317
330 374 891 317
72 373 464 316
413 318 693 316
333 371 726 316
393 335 904 316
243 396 34 315
76 373 128 315
295 384 979 314
360 354 65 313
486 211 829 312
388 332 332 311
137 388 382 311
496 184 450 311
261 389 560 311
321 370 440 310
374 341 949 310
426 296 60 309
430 291 198 309
68 363 741 309
76 366 576 308
83 369 758 308
490 189 575 307
474 224 795 307
407 310 310 306
379 333 552 306
194 390 750 306
225 389 928 306
142 383 249 305
475 218 261 305
445 267 572 305
260 383 922 305
91 367 140 304
469 228 390 304
476 213 391 304
287 376 857 304
431 281 52 303
76 360 435 303
78 361 689 303
152 383 960 303
425 287 32 302
334 355 118 302
361 340 312 302
291 372 407 302
262 380 475 302
287 373 595 302
457 244 719 302
467 226 948 302
453 248 71 301
500 121 375 301
351 345 914 301
191 384 126 300
492 156 476 300
354 341 159 299
303 365 323 299
491 155 827 299
151 378 289 298
101 365 811 298
446 252 935 297
87 357 22 296
486 163 157 296
369 328 221 296
431 270 348 296
484 171 510 296
277 370 588 296
293 365 917 296
147 375 946 296
263 372 467 295
193 379 685 295
263 371 8 294
469 204 817 294
494 63 854 294
372 322 784 293
476 183 124 292
492 102 580 292
492 67 220 291
471 192 393 291
470 194 515 291
54 335 962 291
491 92 40 290
140 368 330 290
381 311 616 290
456 220 438 289
96 353 534 289
487 122 815 289
240 368 39 287
154 367 454 287
402 289 887 287
486 61 721 286
143 364 773 286
155 365 293 285
444 232 744 285
482 126 119 284
179 367 211 284
224 367 958 284
402 283 751 283
387 297 850 283
295 351 983 283
484 84 995 283
274 356 678 282
336 332 755 282
482 79 280 281
119 352 733 280
253 359 874 280
205 363 3 279
450 210 486 279
469 159 468 278
216 362 538 278
449 210 832 278
115 348 959 278
452 201 228 277
446 214 537 277
310 339 868 277
121 348 269 276
477 69 456 276
467 156 545 276
75 330 991 276
167 357 431 275
471 136 432 275
424 243 955 274
313 333 31 273
472 119 257 273
362 305 841 273
226 355 668 272
459 170 727 272
434 224 730 272
437 219 858 272
280 344 897 272
468 128 87 271
108 339 674 271
402 264 195 270
369 296 463 270
309 332 513 270
460 161 973 270
203 353 630 269
355 304 759 269
449 186 582 268
457 160 617 267
234 349 945 267
466 104 927 266
466 69 91 265
461 134 155 265
245 345 291 265
231 347 307 265
327 317 636 265
415 241 794 265
429 219 900 265
423 227 210 264
425 223 288 264
138 340 384 264
148 343 496 264
463 113 701 264
437 202 743 264
371 286 956 264
55 303 102 263
425 220 749 262
457 139 757 262
157 341 232 261
336 307 370 261
363 289 559 261
73 311 702 261
391 263 818 261
461 67 860 261
60 304 902 261
186 344 29 260
389 264 292 260
259 336 793 259
74 310 808 259
341 301 132 258
257 336 433 258
451 149 932 258
296 323 437 257
456 55 925 257
100 320 954 257
341 297 281 255
182 338 856 255
298 320 977 255
451 129 335 254
167 335 287 253
266 328 697 253
448 138 997 253
438 170 663 252
425 198 75 251
414 217 796 251
261 328 835 251
403 232 365 250
444 144 692 250
179 333 724 250
450 100 842 250
437 165 899 250
405 229 952 250
365 273 976 250
406 227 1000 250
450 74 707 249
188 332 558 248
382 254 694 248
357 275 49 247
214 331 184 247
281 318 264 247
151 326 339 247
368 266 354 247
158 327 489 247
447 60 594 247
235 328 243 246
60 285 518 246
445 119 778 246
197 330 881 246
389 241 16 245
351 278 683 245
56 282 797 245
228 328 953 245
431 166 192 244
419 193 201 244
411 208 285 244
437 147 328 244
436 151 540 244
108 308 20 243
444 98 160 243
203 327 466 243
422 186 488 243
204 327 521 243
99 305 548 243
250 322 862 243
387 241 873 243
303 304 56 242
139 318 227 242
160 322 403 242
214 326 529 242
329 289 704 242
218 324 359 241
387 237 651 241
400 220 706 241
275 313 938 241
261 316 425 240
263 315 117 239
108 304 246 239
361 262 542 239
438 50 554 239
182 322 840 239
295 303 223 238
210 322 396 238
437 53 509 238
132 312 791 238
429 146 653 236
435 68 190 235
369 247 10 234
81 285 130 234
283 303 200 234
255 311 46 233
385 227 217 233
211 317 368 233
418 170 830 233
278 304 941 233
413 179 963 232
416 168 11 231
429 124 451 231
353 258 929 231
411 178 319 230
427 126 921 230
400 199 951 230
98 290 984 230
352 256 193 229
428 51 681 229
413 169 86 228
336 268 213 228
417 157 414 228
302 288 481 228
329 273 713 228
427 116 792 228
406 183 836 228
410 175 978 228
175 310 7 227
421 140 106 227
134 301 176 227
76 273 380 227
382 219 428 226
110 290 684 225
423 123 748 225
252 303 852 225
426 89 889 225
405 179 930 225
393 199 239 224
329 268 364 224
418 140 502 224
136 298 789 224
424 81 774 223
282 291 120 222
272 294 379 222
192 306 490 222
195 306 631 222
339 256 346 221
396 189 371 221
316 271 245 220
393 191 286 220
306 276 516 219
420 72 602 219
399 178 966 219
377 213 206 218
245 298 526 218
380 209 646 218
212 301 250 217
329 258 50 216
404 158 219 216
210 300 608 216
156 294 110 215
410 133 129 215
415 61 162 215
286 282 964 215
399 169 975 215
414 101 55 214
320 262 556 214
412 51 645 214
71 253 63 213
98 270 277 213
190 297 343 213
412 52 611 213
377 204 637 213
406 142 853 213
110 275 449 212
84 260 377 211
408 124 506 211
220 294 980 211
152 288 145 210
172 292 315 210
379 195 541 210
161 289 15 209
140 284 44 209
204 293 926 209
82 254 68 208
58 235 100 208
396 155 265 208
257 284 366 208
408 64 895 208
398 151 992 208
408 97 134 207
110 269 187 206
329 244 828 205
102 264 912 205
403 114 237 204
394 148 569 203
403 65 839 203
243 282 961 202
238 282 89 201
209 285 183 201
312 252 207 201
391 151 305 201
400 55 478 201
396 134 609 201
110 263 906 201
228 282 114 200
86 248 864 200
314 249 933 200
382 166 215 199
74 237 334 199
226 281 340 199
316 246 712 199
73 235 109 198
274 268 131 198
206 282 528 198
378 170 168 197
56 214 115 195
189 279 178 195
155 274 303 195
57 212 179 193
125 261 940 193
59 211 139 191
392 77 253 191
336 219 667 191
71 223 563 190
364 182 901 190
126 259 908 190
390 62 919 190
348 202 327 189
158 267 151 188
383 125 38 187
377 148 417 187
208 271 493 187
166 267 331 186
379 136 584 185
383 115 612 185
277 253 728 185
172 266 402 184
204 268 723 184
385 75 872 184
216 267 944 184
355 183 565 183
383 105 898 183
119 247 79 182
308 231 152 182
315 225 181 181
248 259 267 181
113 242 505 181
301 234 424 180
53 185 30 179
291 239 483 179
111 239 641 179
66 201 890 179
246 256 419 178
378 107 788 178
214 262 885 178
153 254 652 177
375 108 74 176
99 228 161 176
354 171 194 176
374 116 782 176
183 259 974 176
376 80 869 175
373 58 209 174
55 179 268 174
373 55 546 174
373 109 779 174
88 216 934 174
69 196 244 173
288 233 487 173
106 229 587 173
244 251 25 172
275 239 317 172
371 70 549 171
360 146 643 171
365 133 722 171
183 253 51 170
172 252 182 170
345 175 241 170
88 210 28 169
147 244 81 169
361 137 597 169
298 222 649 169
236 249 950 169
362 132 188 168
117 229 544 168
284 230 801 168
219 250 138 167
126 233 553 167
258 241 600 167
338 178 163 166
200 250 614 166
330 187 141 165
358 134 426 165
365 105 577 165
165 245 798 165
106 218 48 164
183 247 266 164
189 248 573 164
288 221 54 162
110 217 42 161
301 210 173 161
83 194 804 161
146 234 137 160
361 94 279 160
53 139 691 158
50 128 240 157
124 221 592 157
353 117 501 156
261 227 420 155
286 214 638 155
343 143 347 154
72 166 372 153
53 124 622 153
345 135 699 153
353 101 760 153
147 226 105 152
114 209 397 152
59 139 807 152
317 180 2 151
318 180 235 151
316 182 994 151
319 176 107 150
54 55 254 150
351 73 400 150
351 75 564 150
299 196 863 149
180 232 871 149
113 203 147 148
53 91 259 148
156 225 522 148
59 125 867 148
144 221 884 148
347 64 566 147
73 157 753 147
136 215 116 146
65 136 191 146
337 135 367 145
88 175 411 145
343 53 848 145
228 225 19 144
241 222 786 144
343 107 824 144
205 227 924 143
99 183 413 142
244 219 605 142
276 205 725 142
166 222 771 142
62 53 805 142
62 56 875 142
99 183 993 142
317 164 342 141
330 141 606 141
85 162 877 140
62 90 866 139
252 212 369 138
65 72 125 137
297 182 349 137
67 61 282 136
65 78 429 136
112 187 892 136
262 204 610 135
232 215 661 135
170 214 26 134
70 106 654 133
330 56 274 132
162 210 717 132
108 178 746 132
322 137 886 132
256 202 392 130
103 169 399 130
330 79 920 129
191 212 99 128
328 70 177 128
131 191 203 128
75 62 270 128
85 138 388 128
77 115 880 128
76 110 972 128
299 164 427 127
142 196 647 127
311 146 338 126
79 53 416 126
305 155 460 126
325 59 624 126
183 209 812 126
160 202 497 125
322 117 671 125
76 76 682 125
309 143 998 123
278 179 133 122
80 67 455 122
174 203 471 122
277 179 520 122
82 110 586 122
226 203 981 122
292 164 535 121
203 205 833 121
120 172 36 120
111 163 731 120
115 167 971 120
174 200 37 119
230 199 41 119
110 159 69 118
130 178 154 118
318 73 711 118
116 163 143 116
249 188 615 115
149 185 579 114
145 182 670 113
266 175 601 112
309 108 196 111
197 195 352 111
183 193 373 110
236 188 485 110
91 89 677 110
215 192 218 109
193 193 562 109
97 55 12 108
99 118 658 108
95 69 297 107
145 175 355 107
169 186 532 107
307 84 61 106
108 134 480 106
186 188 634 105
303 95 70 103
255 172 214 103
98 78 356 103
113 137 686 103
114 140 715 103
139 166 905 103
300 114 947 103
141 167 571 102
102 104 283 101
125 149 85 100
120 143 492 100
107 115 94 99
296 102 787 97
107 108 834 97
296 94 1 96
292 113 144 96
295 65 204 96
110 115 275 96
117 129 415 95
109 59 957 95
119 129 491 94
246 167 656 94
293 74 635 93
121 131 783 93
212 175 968 92
287 114 550 91
292 80 822 91
286 116 837 91
112 99 394 90
205 174 819 90
288 83 197 87
182 169 361 87
281 52 660 86
181 167 907 85
121 57 78 84
118 71 248 84
220 164 524 82
241 156 985 82
140 138 916 81
131 122 434 80
213 163 642 80
185 162 894 80
129 119 988 80
279 94 150 79
123 91 345 78
250 145 395 78
267 125 970 78
125 89 996 76
127 97 329 75
171 153 768 75
201 157 95 73
262 125 679 73
267 56 989 72
270 69 172 71
214 153 238 70
183 152 405 70
132 85 408 69
199 152 13 68
263 56 175 68
144 117 135 66
234 141 226 66
190 148 772 65
139 101 314 64
227 141 687 63
263 76 735 63
214 145 97 62
169 137 387 62
221 141 202 60
261 79 740 60
235 132 543 59
248 118 421 58
258 75 448 58
259 88 470 58
224 136 47 57
238 126 820 56
166 127 696 55
240 121 508 54
250 107 531 54
164 123 803 54
252 96 258 52
204 136 507 52
196 135 27 51
164 50 123 50
245 107 304 50
173 124 252 49
154 70 452 49
243 61 937 48
240 57 121 47
158 104 495 47
175 123 690 47
166 55 806 45
206 128 453 44
242 92 923 42
193 124 57 41
212 124 360 41
210 123 499 40
170 61 104 39
228 59 430 37
170 103 35 36
236 78 205 36
176 58 675 36
236 89 664 35
235 90 777 35
180 111 781 34
217 54 876 34
199 50 903 34
179 109 321 33
222 58 458 33
229 96 461 30
226 97 444 28
203 56 547 28
179 99 676 27
225 73 80 26
179 74 965 24
207 106 698 23
187 100 655 21
182 81 17 19
214 98 607 19
215 73 272 18
201 98 849 14
215 86 911 14
195 74 351 12
211 87 659 10
205 88 255 6
206 80 555 6
196 86 43 5
201 84 918 0
