10000 500 2704136
4568 1155 9861 5289
4610 1206 8640 5288
3900 506 4736 5287
4362 932 6536 5287
4629 1234 6595 5285
4105 686 5854 5284
4322 896 3889 5283
3992 588 5665 5283
4174 751 8164 5283
4184 763 8060 5281
4881 1571 8461 5281
4994 1741 7005 5280
4041 635 8321 5280
4779 1432 9524 5280
4347 928 1174 5279
4330 910 4172 5279
3982 586 1204 5278
4278 859 3725 5278
4111 700 5069 5278
4651 1271 6587 5278
4833 1511 7467 5277
4096 688 9616 5277
4200 785 1198 5276
4253 840 8066 5274
4423 1017 3734 5273
4727 1375 6998 5273
4220 811 7557 5272
4242 833 157 5271
4734 1387 7813 5271
3917 543 4466 5269
4580 1202 7792 5268
4348 949 6867 5265
4175 779 2420 5264
4541 1162 5728 5264
4781 1461 7888 5264
4170 775 2154 5263
4581 1216 2077 5259
3973 603 3267 5259
4201 811 8742 5258
4767 1455 3819 5257
4080 700 4165 5257
4880 1611 5823 5257
4378 993 4233 5256
3916 563 4177 5253
4361 981 3382 5252
4199 818 8402 5252
4249 868 4031 5251
4096 723 5371 5251
4442 1074 129 5248
4262 885 7560 5248
4250 874 5082 5247
4074 709 553 5246
4953 1740 3846 5246
4773 1481 7026 5246
4582 1242 3137 5243
4395 1032 9443 5242
4276 909 5492 5241
4776 1495 4580 5240
4174 811 6559 5240
4698 1392 7397 5240
4906 1685 7387 5237
3812 503 1471 5234
4141 787 9769 5234
4853 1614 167 5233
4049 706 2550 5232
4745 1470 5573 5230
4663 1364 5674 5229
4285 937 2535 5228
4938 1752 4132 5227
4450 1114 4473 5227
4428 1092 3641 5226
4918 1723 8511 5226
4698 1415 9463 5226
4965 1798 950 5225
4950 1776 2723 5224
4637 1342 3855 5223
4401 1069 733 5221
4157 822 1559 5220
4618 1326 7378 5218
4940 1771 8383 5218
4490 1175 2820 5217
4554 1255 4790 5214
4009 695 5391 5213
4424 1107 5678 5213
3883 593 252 5209
4228 906 4246 5209
4858 1664 4914 5209
4633 1364 3712 5206
3794 524 9425 5206
4839 1645 8317 5204
4714 1473 9121 5203
4763 1541 2207 5202
3826 555 5396 5202
4974 1855 6021 5202
4112 806 5012 5201
4608 1346 3111 5198
4642 1392 6005 5196
4903 1756 9405 5196
4551 1292 2455 5188
4674 1448 8397 5187
4012 734 3333 5186
3741 509 2438 5185
4640 1409 2100 5184
3969 699 2916 5184
3842 594 7507 5182
4862 1719 8017 5182
4468 1203 10000 5182
4283 1002 482 5181
4441 1173 7137 5181
4343 1068 2245 5179
4274 997 7896 5178
4677 1467 8992 5178
4219 942 6326 5177
4055 785 6651 5177
4804 1646 8038 5175
4913 1815 657 5172
4699 1512 1517 5168
4492 1254 1282 5167
4064 809 7075 5166
4796 1652 151 5165
4586 1372 1118 5164
4111 856 2063 5164
4009 763 6871 5163
4182 928 8123 5161
4805 1678 6988 5158
3881 663 1353 5154
3855 642 5960 5153
4714 1559 2369 5152
4168 929 2187 5151
4901 1840 4510 5148
4456 1242 876 5147
4618 1440 5724 5147
4678 1520 6097 5146
3985 764 6577 5146
4769 1646 8903 5146
4760 1636 5933 5145
4671 1515 3970 5144
3923 714 7205 5142
4762 1645 4667 5141
4474 1275 3915 5139
4549 1368 46 5138
4137 917 2158 5138
4337 1122 4726 5138
3852 661 2898 5137
4517 1331 3228 5137
4063 848 282 5136
4152 936 5853 5135
4648 1500 1494 5134
3889 696 5148 5134
3967 764 7877 5134
4675 1543 6670 5130
4237 1028 8602 5130
4218 1010 7296 5129
3858 678 635 5128
4410 1218 6137 5128
3774 609 1928 5127
4155 954 4774 5124
3797 632 9038 5124
4176 977 4097 5122
4654 1531 6691 5121
4718 1619 4155 5120
3878 706 5279 5119
4101 910 4794 5118
4341 1162 8206 5114
4264 1084 4482 5111
4903 1913 7815 5111
3920 753 8896 5111
4003 829 1469 5110
4544 1407 7588 5110
4496 1352 7960 5107
4442 1291 1930 5105
3912 755 8480 5104
4525 1396 640 5102
3777 646 1478 5101
4605 1498 2332 5101
3632 532 5740 5101
4392 1240 6163 5100
4569 1456 3148 5099
4138 972 5892 5099
4176 1012 3272 5098
4976 2065 9904 5096
4670 1597 2378 5094
3908 766 292 5093
4796 1780 9753 5093
3870 736 6628 5091
4680 1617 7249 5091
4732 1691 5501 5090
4168 1014 6498 5090
4029 881 1604 5089
3895 761 1943 5089
4959 2050 8217 5089
3695 595 8446 5089
4831 1842 4194 5088
3957 818 1612 5087
4530 1427 9384 5086
4008 869 7619 5084
4311 1173 8459 5084
4065 925 1026 5082
4443 1327 1605 5082
4585 1506 9389 5081
3757 656 1434 5080
4908 1986 5077 5078
3616 548 5785 5078
4588 1520 1283 5075
3709 624 2578 5075
4823 1854 9537 5075
4848 1896 8948 5074
4769 1775 7709 5073
4179 1052 599 5072
4613 1558 7607 5072
4755 1759 9176 5071
4393 1288 1929 5069
4528 1452 7094 5069
4744 1748 9362 5068
4224 1107 4869 5066
4926 2044 909 5063
4211 1097 7561 5063
4585 1537 4045 5062
3944 840 8469 5062
3689 626 4718 5061
4468 1390 6859 5061
4069 964 1235 5057
4269 1168 2572 5057
3581 548 5370 5057
4951 2101 6761 5057
3924 830 806 5056
4229 1128 2906 5055
4167 1066 2805 5053
4675 1676 8928 5052
4993 2192 1549 5049
3568 553 142 5045
3553 543 4887 5045
4890 2021 668 5044
4159 1071 4255 5044
3855 786 7421 5043
3752 701 5420 5042
4673 1691 5843 5042
4709 1746 2083 5040
4843 1952 5401 5040
4389 1330 6900 5039
4970 2173 2242 5038
4362 1300 5464 5038
4424 1374 1506 5037
4159 1081 4477 5037
4759 1831 2408 5034
4485 1454 2530 5034
4418 1372 5626 5034
3609 600 110 5033
4739 1808 835 5030
3633 622 9994 5030
4607 1621 3216 5029
4027 963 6963 5028
3880 830 2181 5027
4993 2241 4585 5026
4559 1562 7159 5026
4088 1026 8775 5025
4135 1076 716 5023
4685 1742 5579 5022
3993 942 4855 5020
3662 658 5593 5019
4999 2270 1172 5018
4172 1125 4767 5016
4349 1321 2667 5015
4571 1597 8571 5015
4631 1679 9615 5015
4655 1713 7648 5014
4396 1379 5868 5013
4832 1987 2542 5012
4595 1634 3560 5012
4165 1125 7889 5011
3673 679 6640 5010
4974 2240 9620 5010
3602 624 7541 5009
4421 1417 3470 5008
4888 2091 4697 5007
4783 1920 3132 5006
3835 819 488 5005
4991 2293 6370 5000
3623 653 4681 4999
4335 1329 5555 4999
4556 1603 6793 4999
4808 1973 8348 4999
4887 2110 759 4997
3919 905 7403 4997
4132 1113 520 4995
3757 766 1696 4995
4305 1300 4659 4995
4106 1087 7237 4995
4995 2313 2655 4994
3797 802 4539 4994
3704 724 5513 4994
4953 2236 1320 4993
3592 637 2819 4993
3773 782 6155 4993
3406 503 2838 4991
3518 586 4987 4989
3486 563 9203 4989
3649 690 9401 4986
3673 711 4236 4985
3676 717 2683 4982
4948 2251 4119 4982
4850 2075 4795 4982
4047 1050 6131 4980
4140 1144 7804 4980
3771 799 1521 4979
4105 1109 3191 4979
3588 651 8114 4979
3867 883 458 4978
4097 1104 3232 4977
3653 706 1580 4976
4403 1445 2457 4976
4005 1014 8219 4976
4865 2116 1575 4975
4215 1231 5693 4975
3380 505 6434 4975
4360 1400 1657 4972
4899 2182 6274 4972
4848 2094 8424 4971
4716 1883 1589 4970
4650 1785 2883 4969
4549 1644 4238 4969
4077 1097 9381 4967
4853 2110 9961 4967
4639 1774 2806 4966
4478 1559 3485 4964
4825 2068 6232 4964
4748 1942 7533 4964
4298 1341 7115 4963
3709 769 1699 4962
4733 1924 9438 4962
3774 826 4199 4960
3704 768 6580 4960
4797 2036 3079 4957
4268 1316 5319 4957
4848 2122 5552 4957
4358 1421 8695 4957
3618 703 9843 4957
3930 969 9938 4957
4100 1136 1299 4956
4947 2303 3506 4956
4195 1239 6104 4954
4879 2184 2701 4953
3992 1034 8669 4953
4146 1188 8741 4953
4999 2416 566 4952
4781 2018 2984 4952
4389 1470 9770 4949
4256 1318 337 4947
3535 651 2066 4947
4618 1777 3545 4947
3558 672 4384 4944
4023 1078 6839 4943
4268 1337 9528 4943
3982 1039 2342 4942
4795 2061 4555 4942
4204 1268 1277 4941
4608 1774 2010 4941
3976 1035 2399 4941
4912 2269 6876 4941
4734 1964 7800 4941
4170 1231 9906 4941
4386 1486 597 4937
4121 1185 8225 4937
4679 1886 8519 4937
3396 563 4207 4936
4937 2331 14 4935
4753 2005 8659 4935
3374 550 3450 4934
4987 2433 2812 4933
3872 951 2290 4931
4405 1519 3198 4931
4971 2406 8711 4931
4433 1556 2258 4930
4167 1246 2477 4929
4945 2359 3144 4929
4196 1277 4895 4929
4020 1097 8228 4927
4469 1609 3779 4926
3314 519 6688 4926
4901 2283 575 4925
3362 554 3098 4924
3932 1017 4553 4924
4774 2061 8921 4924
4946 2374 6816 4923
4392 1519 6312 4921
4340 1457 624 4920
3466 634 1293 4920
4354 1473 4122 4920
3649 776 1729 4919
4252 1355 3202 4919
4608 1812 3254 4919
3834 936 2703 4917
3568 714 4277 4917
4254 1362 79 4916
4153 1250 5335 4916
4091 1186 724 4915
3656 787 763 4915
4925 2355 4868 4913
4411 1556 9508 4913
3946 1047 8612 4911
4619 1844 7479 4910
4130 1236 5973 4909
4386 1530 7383 4909
4578 1793 6591 4905
4743 2051 1329 4903
3927 1040 2884 4903
4798 2147 188 4901
3430 632 4319 4900
4683 1964 8520 4898
4677 1957 1579 4897
4533 1747 3878 4895
3409 623 4478 4895
3306 552 5706 4894
4255 1397 8175 4894
4414 1593 3544 4892
4672 1961 1972 4890
3467 672 9237 4890
4052 1183 7798 4889
4834 2240 3583 4887
4211 1357 4481 4887
3867 1008 2407 4886
4530 1761 793 4885
3787 937 3980 4885
3667 836 3368 4884
4650 1939 7000 4884
3473 684 7398 4884
4213 1365 613 4883
3689 855 5612 4883
3366 607 7305 4883
4423 1622 9927 4882
4143 1293 7544 4880
3388 626 9503 4880
3507 715 654 4879
4444 1655 6040 4878
4063 1212 5060 4877
4326 1508 6683 4877
4566 1825 6890 4877
4198 1359 368 4876
4658 1965 6415 4876
4610 1893 6863 4876
4771 2150 6938 4876
4920 2431 3153 4874
3883 1041 4129 4873
3744 916 4583 4873
4296 1481 6002 4871
4205 1377 3257 4869
4931 2468 2537 4868
4024 1185 4764 4868
3535 752 4572 4867
4108 1274 4721 4867
4226 1404 9056 4867
4881 2372 8913 4866
4549 1823 4611 4865
4756 2146 9007 4865
4871 2360 1392 4863
4167 1345 1036 4862
4721 2097 781 4860
4365 1582 4949 4860
3510 743 7262 4859
4188 1376 8313 4857
4980 2605 2785 4854
4071 1254 2966 4854
3768 963 3553 4853
3815 1005 6629 4853
3557 788 1977 4852
3476 727 1542 4851
3590 817 5524 4850
4564 1879 267 4845
3199 540 1030 4845
3638 862 9810 4845
4866 2392 1706 4844
4930 2520 8768 4844
4226 1441 8380 4843
4214 1431 8398 4841
4749 2184 7128 4840
3652 884 401 4837
3612 853 1121 4836
4117 1330 1768 4835
3585 833 5477 4834
4306 1553 8077 4833
4050 1267 4828 4829
3961 1181 1075 4826
3421 718 2200 4825
4915 2536 1368 4824
4943 2599 7917 4823
3353 673 6621 4822
3198 568 3920 4821
3703 951 1212 4819
3956 1187 6419 4818
4489 1820 3604 4817
4800 2324 8245 4817
4051 1287 746 4816
4102 1344 4024 4815
4108 1350 7740 4815
4479 1809 9547 4815
4613 2010 5637 4814
4969 2681 5036 4813
4807 2348 4168 4812
3461 764 9632 4812
4554 1926 2813 4811
4593 1985 7460 4811
4896 2529 6540 4810
3287 642 1893 4809
3321 667 3229 4808
3068 501 6298 4808
4085 1335 7736 4808
3339 681 1991 4807
4423 1746 8676 4807
3631 907 2730 4806
3137 549 9699 4804
4374 1688 3862 4803
3887 1143 2166 4801
3410 740 5643 4801
4778 2319 426 4800
3812 1074 6511 4800
4098 1365 4085 4798
3386 728 6872 4797
3611 905 7638 4795
4055 1322 8204 4795
3106 541 929 4794
3423 759 1954 4794
4422 1766 5913 4794
4501 1877 7476 4794
3252 637 9336 4794
4686 2170 3066 4793
3567 872 8790 4793
4424 1775 2291 4791
3272 655 1053 4790
4919 2627 1553 4789
4639 2098 2748 4789
3374 729 3426 4789
4402 1747 6893 4789
4781 2348 7038 4789
4875 2536 1773 4788
4722 2241 3105 4788
3418 762 3483 4788
4239 1541 9737 4788
4651 2124 3039 4786
4604 2048 5179 4786
3476 810 1978 4785
4181 1478 8262 4785
3968 1248 945 4784
4070 1358 1003 4782
4363 1711 3480 4780
3470 812 6058 4780
4203 1511 8530 4780
4377 1730 9299 4780
3257 658 422 4779
4746 2303 7637 4779
4408 1775 4651 4778
4068 1362 9074 4778
3101 558 2030 4777
3478 822 9093 4777
4861 2534 6720 4776
3987 1278 9350 4776
3446 802 7836 4773
4452 1845 1859 4772
4488 1897 4076 4772
3463 817 8065 4772
3813 1115 7802 4771
4818 2465 3291 4768
3708 1024 4386 4768
4859 2550 5997 4767
3607 940 3015 4766
3933 1239 481 4765
4794 2424 1063 4765
4949 2756 1213 4765
3740 1058 2312 4763
4056 1371 5836 4763
4701 2257 3837 4762
3190 634 8936 4762
3835 1149 9334 4761
4544 2003 1186 4760
4675 2219 3787 4759
4043 1364 5393 4758
4615 2119 6506 4758
3351 751 1234 4757
4455 1878 310 4756
4794 2443 502 4756
4489 1929 424 4755
4931 2743 5219 4754
4868 2600 5951 4754
3419 805 9391 4754
3396 790 5129 4753
4735 2338 6247 4753
3943 1267 9435 4753
3074 571 384 4752
3925 1250 6607 4752
4217 1573 3977 4751
4472 1911 5242 4751
4116 1457 176 4750
4738 2350 6657 4750
4923 2737 3444 4749
3449 835 4082 4749
4722 2325 4121 4748
4363 1765 1167 4747
4010 1345 4195 4747
4634 2173 5024 4746
4961 2840 3789 4745
2973 518 5774 4744
3866 1204 679 4743
4311 1703 4657 4743
4774 2433 7521 4743
4725 2342 2479 4742
4019 1362 3244 4742
4350 1757 3628 4742
2981 526 6223 4742
3071 580 9030 4742
4095 1445 9600 4742
4375 1797 7345 4738
4590 2119 6747 4737
4899 2710 7699 4737
3925 1272 2698 4736
3167 649 4968 4736
4889 2692 7759 4735
4137 1505 4669 4734
4466 1935 2682 4733
4615 2168 5581 4733
4701 2321 7988 4731
3820 1178 2397 4730
4152 1531 1133 4728
4290 1701 3123 4728
4133 1510 9925 4728
3804 1167 3237 4727
4499 1994 8847 4727
4874 2681 7242 4726
4717 2364 5225 4725
4674 2285 5457 4725
4488 1985 2831 4723
2922 513 4882 4723
4238 1646 6266 4721
4961 2904 9590 4721
4193 1595 7649 4719
3816 1189 8485 4719
4438 1920 778 4718
4709 2364 8351 4718
4822 2590 2057 4717
3603 1000 7413 4717
3942 1318 336 4716
4351 1802 3196 4716
4363 1818 5195 4716
3926 1304 1594 4715
3152 665 2979 4715
4170 1575 515 4714
4347 1799 8291 4714
3276 752 4777 4713
4983 2986 5959 4713
3810 1193 2865 4712
3243 730 3131 4712
4888 2749 5686 4712
3212 709 7995 4712
4294 1735 1108 4710
4540 2090 8960 4710
4976 2979 8933 4709
4205 1625 9479 4709
4567 2135 9772 4709
3969 1358 390 4708
4491 2017 4540 4708
4271 1710 5376 4708
3888 1276 3815 4707
4315 1769 7902 4707
4640 2264 73 4706
4707 2385 2674 4706
4126 1535 5256 4706
4838 2652 1115 4705
3493 925 6042 4705
4090 1496 4796 4704
4711 2396 8890 4704
4637 2264 1207 4703
3963 1359 3441 4703
4619 2234 3843 4703
4910 2824 4302 4703
4967 2970 6809 4703
4109 1522 1847 4702
3763 1162 3373 4702
2970 566 3997 4702
4856 2700 6667 4702
4526 2083 6732 4702
4516 2070 4253 4700
3185 705 4608 4700
4030 1436 7505 4700
3624 1042 5611 4699
4614 2234 2849 4698
3984 1391 9270 4696
3740 1151 7245 4695
4198 1640 3023 4694
3609 1035 5318 4694
4864 2739 5865 4694
4979 3034 1584 4693
4983 3046 2716 4693
3591 1023 5841 4692
4729 2456 6803 4692
4319 1801 2168 4691
3492 942 4183 4691
4909 2853 6234 4691
3394 866 9282 4691
2911 545 283 4690
4907 2852 3690 4690
4189 1635 3792 4690
4842 2699 4874 4690
4974 3030 5324 4690
4574 2182 6749 4690
4745 2493 9172 4690
4993 3087 20 4689
3332 822 544 4689
3133 683 9998 4689
3247 762 8829 4688
3316 813 6996 4687
4928 2914 8509 4687
4847 2717 9894 4687
4053 1482 9870 4686
4624 2275 9992 4686
4395 1916 6590 4685
3883 1306 3598 4683
3460 927 7380 4683
3405 884 8591 4683
4563 2179 3630 4682
4897 2848 3842 4682
3080 657 7617 4682
4393 1922 361 4680
3706 1141 6898 4679
4300 1796 63 4678
4312 1812 2726 4678
2921 566 4470 4677
4844 2735 4556 4677
3711 1148 7078 4677
4650 2342 5755 4676
4028 1469 8330 4676
4550 2171 6608 4675
3522 988 3948 4674
4452 2019 4923 4674
3438 922 497 4673
4708 2457 2247 4673
4324 1837 4621 4673
3489 964 7170 4672
3860 1300 942 4670
4023 1472 2837 4670
2800 505 5237 4670
4919 2937 9046 4670
4265 1763 9865 4670
4273 1775 6303 4669
4614 2292 6332 4669
4169 1644 6911 4669
3567 1034 2919 4668
4808 2675 5151 4668
4727 2508 2498 4667
4733 2520 5264 4667
3796 1244 665 4665
4448 2029 3462 4665
4943 3016 6251 4665
4351 1888 8666 4665
4667 2400 366 4664
4970 3097 2170 4664
3934 1385 3188 4664
3453 946 4544 4664
3736 1189 4663 4664
3525 1004 7946 4664
4846 2774 6612 4663
4881 2865 621 4661
2795 512 4272 4661
3609 1080 990 4660
4546 2195 2448 4660
4298 1824 4981 4660
4379 1940 3634 4658
3552 1034 5729 4658
3258 808 243 4657
3443 948 4317 4656
4622 2336 6480 4655
4102 1585 6581 4655
3986 1456 3109 4654
4203 1710 3336 4654
3872 1335 8195 4654
4420 2010 1361 4653
4628 2352 2196 4652
4178 1682 4393 4652
4160 1662 230 4651
3604 1088 565 4651
3309 852 5211 4651
3961 1437 6076 4648
3957 1433 8361 4648
4467 2090 9006 4648
3100 713 2454 4646
4144 1651 2414 4645
2862 568 5172 4645
3018 663 1819 4644
4961 3131 5429 4644
3681 1165 8310 4644
4956 3121 2163 4643
4679 2468 1189 4642
4821 2771 7156 4642
4267 1815 6830 4641
4831 2795 9396 4641
2822 552 813 4640
4951 3115 9170 4640
4893 2957 298 4639
4456 2089 4902 4639
4862 2878 1288 4638
3375 918 4541 4638
3343 894 5919 4638
3420 953 6707 4638
4621 2370 795 4637
4790 2711 4977 4637
3936 1427 9968 4637
2783 534 9662 4636
4247 1797 8039 4635
4234 1781 8259 4635
4705 2537 8058 4634
3515 1036 3304 4633
4201 1742 6359 4633
2897 602 8487 4633
4658 2450 2038 4632
3182 785 7181 4632
4249 1805 8564 4632
3073 715 2340 4630
4638 2421 3421 4628
4785 2722 4381 4628
3567 1088 2937 4627
3499 1030 8503 4627
3733 1239 2731 4626
4971 3221 6817 4626
4754 2662 316 4625
4965 3206 1230 4625
4692 2533 1624 4625
4202 1756 2343 4625
4106 1637 4235 4625
4845 2873 4469 4625
4334 1935 3029 4624
4848 2883 7392 4624
4836 2851 9625 4624
4725 2605 2545 4623
3536 1067 3491 4623
4174 1726 7812 4621
3539 1071 8708 4621
2737 528 2398 4620
4883 2984 3293 4620
3405 964 7123 4620
4562 2303 491 4619
4860 2926 1209 4619
3955 1474 2297 4619
4136 1682 8230 4619
4414 2062 9230 4619
3486 1032 3609 4618
3329 909 2772 4617
4365 1992 9022 4617
3906 1425 1621 4616
3015 694 2743 4616
4922 3104 7432 4616
4830 2858 9346 4616
3936 1459 9988 4615
4333 1951 1656 4614
3354 932 2953 4614
2717 524 3750 4614
4079 1621 6048 4614
4994 3344 2803 4613
4862 2947 5046 4613
4044 1582 8701 4613
3057 726 5452 4612
4710 2599 7577 4612
3923 1450 3793 4611
4892 3034 7750 4611
4699 2579 7879 4611
4590 2369 9045 4611
2904 632 9698 4611
4537 2279 2335 4609
4173 1747 595 4608
4857 2949 5742 4608
2710 527 7154 4608
4454 2144 8714 4608
3540 1091 3044 4607
4882 3018 4468 4607
4757 2712 7519 4607
3507 1064 210 4606
3515 1071 5752 4606
3475 1038 7567 4606
4998 3386 7905 4606
4940 3195 866 4605
3145 796 7909 4602
3660 1205 3311 4601
2689 525 6864 4600
4949 3241 1378 4599
3338 939 8988 4599
3555 1116 6368 4598
3277 894 7605 4598
2967 687 582 4597
4031 1591 4943 4597
3570 1131 5135 4596
4768 2762 7408 4596
4272 1897 8624 4596
3959 1512 9064 4596
3257 883 1326 4595
4178 1773 1475 4595
4589 2402 548 4594
4922 3173 9748 4594
2706 545 2579 4590
3285 910 3366 4590
3871 1426 5325 4590
2761 576 3947 4589
4805 2873 134 4587
3569 1142 3438 4587
4869 3040 6695 4587
4402 2101 9072 4587
2751 574 495 4586
4794 2849 1300 4586
3508 1091 6235 4586
4900 3136 3255 4585
4253 1890 4185 4585
