1000 50 23024
391 284 717 283
382 275 533 282
420 325 540 282
273 205 912 282
427 339 29 281
124 194 206 281
116 196 217 281
172 189 406 281
453 413 649 281
138 194 593 279
154 192 666 279
55 220 953 279
329 237 638 278
175 193 313 277
335 242 395 277
424 344 447 276
254 205 988 276
453 455 141 275
452 487 327 275
146 197 344 275
434 369 560 275
297 222 598 275
285 218 187 274
196 197 431 274
96 209 457 274
427 355 640 274
96 209 788 274
160 198 222 273
274 214 341 273
438 390 202 272
215 202 300 271
438 392 576 271
221 202 643 271
441 408 329 270
346 259 573 270
127 205 608 270
204 201 668 270
448 460 939 270
99 213 104 269
447 466 165 269
446 448 177 269
433 384 298 269
447 485 743 269
267 217 713 268
111 211 715 268
427 375 17 267
439 412 470 267
287 226 664 267
426 370 856 267
438 408 902 267
76 224 175 266
216 207 271 266
272 222 566 265
169 206 72 264
442 462 681 264
231 212 193 263
438 498 40 262
366 287 555 262
418 364 906 262
288 234 512 260
364 292 44 257
417 375 142 257
179 213 745 257
199 214 849 257
260 227 2 256
374 306 263 256
434 473 782 256
303 247 886 256
301 245 981 256
419 388 294 255
349 282 793 254
431 444 824 254
373 307 891 254
366 301 691 253
397 346 5 252
166 218 11 252
357 293 288 252
419 398 378 252
426 427 803 252
80 239 430 251
318 262 444 251
71 243 760 251
368 308 225 250
159 222 904 249
86 240 139 248
286 247 701 248
55 255 703 248
127 227 813 248
275 243 706 247
162 225 237 246
196 225 254 246
401 366 679 246
347 291 684 246
162 226 53 245
375 325 518 245
422 452 894 245
398 365 12 244
204 227 455 244
157 227 696 244
320 271 864 244
104 239 35 243
58 260 159 242
173 228 258 242
419 449 718 242
261 243 980 242
419 459 460 241
359 312 4 240
53 265 372 240
238 238 425 240
242 239 822 240
367 322 871 240
394 368 677 239
330 285 977 239
110 242 64 238
258 246 87 238
282 256 584 238
301 266 627 238
301 266 937 238
323 282 74 237
89 250 285 237
392 368 674 237
286 260 365 236
407 424 435 234
193 236 462 234
412 466 846 234
136 241 448 233
64 267 594 233
402 410 433 232
304 275 439 232
153 239 502 232
383 362 614 232
406 430 380 231
309 280 526 231
332 299 511 230
120 247 858 230
95 255 946 230
309 281 965 230
407 459 116 229
400 415 484 229
398 411 164 228
307 283 7 227
404 447 334 227
118 251 420 227
148 245 639 227
345 317 94 226
152 246 945 226
112 254 954 226
110 256 543 225
146 247 922 225
106 258 369 224
69 275 101 223
378 371 143 223
397 426 340 223
400 451 535 223
390 401 577 223
395 420 877 223
256 262 111 222
400 465 366 222
245 258 467 222
341 320 964 222
393 417 18 221
292 281 357 221
55 288 36 220
342 323 70 220
397 495 873 220
261 267 302 219
118 259 371 219
315 300 150 218
280 277 310 218
391 430 415 217
293 286 999 217
364 360 22 216
204 256 412 216
67 285 513 216
332 319 767 216
51 295 771 216
296 289 996 216
216 258 33 215
229 261 75 215
393 457 429 215
278 280 705 215
354 349 78 214
232 263 136 214
241 266 323 214
199 257 550 214
102 271 680 213
310 303 921 213
179 257 968 213
367 373 31 212
327 319 133 212
351 348 650 212
162 260 796 211
381 412 844 211
388 466 515 210
388 472 752 210
331 328 570 209
111 273 589 208
127 269 89 207
153 265 157 207
316 316 613 207
327 327 814 207
347 350 875 207
65 298 840 206
264 284 801 205
170 266 505 204
300 306 747 204
265 285 751 204
326 331 57 203
278 293 854 203
177 268 52 202
157 269 243 202
301 310 529 202
253 282 678 202
346 357 697 202
341 353 132 201
376 438 264 201
379 470 281 201
289 302 353 201
287 302 536 200
367 405 913 200
313 324 120 199
217 275 197 199
99 287 437 199
374 497 48 198
94 291 135 198
376 467 190 198
306 319 487 198
341 357 507 198
332 345 719 198
198 274 481 197
95 291 634 197
165 274 125 196
208 277 495 195
372 452 683 195
119 284 880 195
281 304 984 195
370 439 265 194
362 412 80 193
329 349 391 193
147 280 542 193
370 469 524 192
172 279 32 191
130 285 548 191
199 280 551 191
90 301 557 191
70 312 764 191
100 296 778 191
217 284 153 190
360 414 482 190
270 305 373 189
65 320 161 188
91 303 808 188
331 362 355 187
319 347 364 187
335 370 93 186
362 453 392 185
190 285 943 185
107 300 146 184
89 310 60 183
290 325 305 183
324 359 442 183
62 328 459 183
333 373 559 183
250 302 653 183
328 366 726 183
241 299 888 182
265 311 500 181
265 312 632 180
262 311 932 180
81 319 38 179
256 309 251 179
94 312 474 179
176 291 967 179
90 315 30 178
350 423 994 178
54 343 84 177
238 303 763 177
217 298 456 176
322 371 636 175
352 491 865 175
345 420 49 174
110 310 224 174
180 296 779 174
93 319 228 173
337 402 604 173
93 321 343 172
253 316 47 171
166 301 377 169
169 301 382 169
244 314 516 169
265 325 790 169
338 419 776 168
164 303 825 168
80 334 950 168
222 309 876 167
292 350 644 166
342 444 897 166
225 312 781 165
182 305 923 165
305 366 196 164
339 437 270 164
76 342 538 164
341 459 320 163
142 312 186 162
97 330 324 162
209 311 422 162
220 314 960 162
126 318 205 161
333 428 385 161
283 348 616 161
315 385 792 161
333 430 618 160
69 353 955 160
109 327 219 159
124 320 256 159
115 325 19 158
178 312 358 158
242 325 496 158
327 422 890 157
245 328 973 157
287 359 797 156
213 319 283 155
186 315 458 155
333 476 738 155
106 333 934 155
143 320 152 154
150 319 332 154
208 319 631 154
79 353 134 153
65 367 229 153
123 327 541 153
290 366 682 153
103 337 709 153
71 360 941 153
307 390 167 152
136 324 172 152
74 359 528 152
67 366 920 152
324 430 277 151
56 381 654 151
88 350 114 150
93 346 413 150
206 324 962 149
174 322 637 148
226 331 27 147
268 354 79 147
308 403 989 146
323 466 155 145
294 384 9 144
148 329 99 144
145 330 948 144
230 337 363 143
135 334 409 143
288 380 733 142
56 397 750 142
319 468 755 141
114 346 210 140
291 387 992 140
285 382 137 139
299 401 659 139
115 346 716 139
314 441 823 139
260 359 266 138
316 471 769 138
215 338 798 137
312 468 449 134
311 481 215 133
308 442 427 133
311 473 770 133
238 353 81 131
307 494 914 131
82 382 239 130
171 341 259 129
245 360 261 129
56 429 314 129
198 343 508 129
86 381 321 128
77 393 103 127
113 362 740 126
57 438 700 125
302 474 171 124
58 500 917 124
302 471 975 124
253 372 162 123
213 353 76 122
294 433 724 122
220 356 262 121
59 485 59 120
79 404 819 119
269 395 86 118
177 352 289 118
75 413 347 118
190 353 479 118
61 474 117 117
295 477 257 117
123 369 309 115
180 355 465 115
88 398 661 115
64 466 15 114
68 499 185 114
121 371 486 114
70 432 583 114
89 401 552 113
92 396 648 113
175 358 579 112
238 376 615 112
66 470 714 112
283 432 915 112
133 370 221 110
288 475 728 110
141 367 43 109
251 389 66 109
271 413 96 109
70 473 242 108
216 369 375 108
71 456 970 108
284 487 100 107
283 492 129 107
280 437 293 107
71 472 806 107
276 426 827 107
115 383 855 107
78 433 951 107
106 392 28 106
145 369 45 106
102 396 478 106
89 413 805 106
73 472 379 105
101 399 472 105
101 399 626 105
222 375 651 105
281 481 123 104
280 492 722 104
181 367 97 103
266 416 144 103
75 474 539 103
81 436 635 103
148 372 184 102
85 428 299 102
144 375 522 101
224 380 995 101
79 459 118 100
275 495 821 100
274 441 826 100
160 373 565 99
249 401 620 99
267 428 189 98
231 387 440 98
276 470 493 98
80 473 611 98
252 405 929 98
82 460 311 97
98 415 586 97
84 494 853 97
248 403 900 97
272 449 510 96
268 499 556 95
135 387 606 93
130 392 267 92
263 436 410 92
87 460 949 92
88 480 20 91
97 429 276 91
90 493 497 91
269 476 799 91
112 412 68 88
90 470 694 88
192 383 768 88
211 389 567 87
189 385 62 86
222 396 82 86
262 490 213 86
236 408 244 85
141 393 280 85
244 416 331 85
261 480 401 84
171 387 260 83
205 391 361 83
97 451 617 83
134 401 961 82
114 421 374 81
101 449 16 80
141 400 236 79
256 461 275 79
245 429 685 79
137 404 13 78
111 430 128 78
100 466 569 78
132 407 610 78
100 462 991 78
125 414 58 77
103 453 695 77
202 398 42 76
141 405 403 75
107 452 889 73
134 413 121 72
242 439 690 71
248 483 893 71
121 430 211 70
243 490 547 68
110 478 712 68
146 413 231 65
243 469 407 65
204 410 837 65
121 496 399 63
236 495 742 63
188 408 744 63
152 413 919 63
240 463 848 62
121 447 51 61
118 481 641 61
120 450 656 61
191 411 603 60
226 436 41 59
226 438 168 58
175 412 200 58
162 414 383 58
120 470 927 58
150 420 192 57
188 415 393 56
124 457 454 56
190 415 810 56
181 414 884 56
197 418 688 55
221 435 773 55
140 432 88 54
220 437 8 53
127 461 872 52
165 422 54 50
224 451 387 50
128 466 807 50
228 471 942 50
192 424 907 48
142 497 775 45
158 431 506 44
181 426 725 44
203 435 416 43
140 454 107 41
217 484 966 41
215 485 405 40
198 435 739 40
142 486 367 39
143 456 963 38
154 443 581 36
209 483 330 34
207 468 140 29
203 485 250 29
149 470 489 29
180 447 315 23
158 480 772 22
162 480 874 19
191 480 432 16
188 458 599 16
170 483 622 15
182 483 208 14
182 480 337 11
181 480 523 10
183 470 400 5
182 471 151 4
178 470 92 0
