1000 50 22109
439 188 960 323
486 218 116 322
251 158 444 321
154 188 407 320
214 167 83 319
408 178 88 319
278 157 135 319
291 157 197 319
182 178 728 318
170 186 674 315
125 210 733 315
218 171 573 314
175 185 945 314
377 173 949 314
82 245 24 313
174 187 195 313
430 195 806 313
293 164 155 312
343 168 680 312
396 182 762 312
421 193 284 311
438 202 876 310
380 179 32 309
452 213 640 307
275 170 784 307
57 279 990 307
449 213 14 306
103 236 40 306
365 179 466 306
139 213 94 305
320 172 798 305
230 179 580 304
475 232 899 304
181 194 437 303
111 234 501 303
392 190 557 303
221 182 717 303
76 265 863 303
253 177 724 302
50 296 794 302
114 234 382 301
436 212 647 300
153 211 883 300
318 178 214 299
75 271 327 299
223 185 562 299
459 227 940 299
224 185 987 299
476 240 991 299
346 183 243 298
489 252 339 298
193 195 620 298
246 182 646 298
288 178 655 298
105 249 7 295
142 223 371 295
392 198 422 295
150 219 525 294
282 182 926 294
237 188 359 293
286 184 55 292
430 219 28 291
336 188 485 291
301 187 454 289
327 189 460 289
476 254 743 288
380 201 860 288
61 308 486 286
131 241 212 285
427 226 64 284
170 220 341 284
122 249 966 284
341 197 384 283
107 263 968 283
415 222 514 282
178 218 590 282
452 243 619 282
130 246 933 282
478 264 25 281
136 243 81 281
52 331 579 281
468 256 601 281
221 204 902 281
474 263 320 280
408 221 399 280
56 329 73 279
324 199 87 279
282 197 291 279
64 316 897 279
134 247 907 279
99 278 5 277
252 202 183 277
60 326 297 277
297 199 438 277
123 257 697 277
132 250 867 277
132 252 10 276
131 252 68 276
179 225 334 276
56 335 598 276
445 246 652 276
370 211 669 276
254 203 844 276
116 266 45 275
403 225 257 274
116 267 400 274
257 205 331 273
414 231 711 273
334 207 37 272
375 217 312 272
160 239 693 272
458 261 340 271
63 332 380 271
333 208 416 271
429 242 901 271
379 220 856 270
305 206 915 270
69 327 420 269
291 207 439 269
432 246 480 269
241 212 850 269
92 298 86 268
450 259 180 268
208 222 227 268
404 232 426 268
278 208 452 268
226 217 591 268
225 218 211 267
366 219 684 267
499 306 777 267
186 233 13 266
477 284 238 266
88 307 493 266
414 239 947 266
364 222 502 264
138 262 522 264
218 223 551 264
58 355 706 264
216 223 747 264
62 350 484 263
56 361 662 263
400 237 321 262
397 237 82 261
362 225 847 260
163 251 875 260
152 257 941 260
207 231 953 260
79 330 21 259
81 328 833 259
139 268 909 259
61 360 950 259
490 309 584 258
386 236 50 257
394 240 201 257
70 349 571 257
469 289 764 257
155 260 761 256
423 256 789 256
477 301 499 254
57 384 205 253
241 228 261 253
452 281 57 252
165 259 106 252
73 354 181 252
109 304 698 252
221 234 776 252
195 245 242 251
250 229 885 251
233 233 70 250
264 228 220 250
459 289 508 250
58 394 306 249
416 261 425 248
480 313 790 248
143 280 42 247
480 315 134 247
150 274 179 247
61 390 536 247
415 262 107 246
176 260 345 246
286 231 118 245
462 299 681 245
323 233 757 245
138 287 559 244
152 278 832 243
72 378 131 242
397 258 503 242
133 295 556 242
359 243 627 242
177 264 753 242
361 244 924 242
156 278 614 241
456 299 642 241
482 326 696 241
486 331 918 241
74 379 244 240
214 249 475 240
203 255 635 239
321 240 604 238
175 269 886 238
468 315 938 238
411 270 29 237
310 240 270 237
169 274 323 237
466 314 433 237
103 334 520 237
304 239 687 237
462 310 817 237
199 258 908 237
63 425 62 236
61 431 127 236
417 275 628 236
319 242 266 235
143 295 358 235
58 488 624 235
58 476 740 235
84 373 115 233
61 458 864 233
466 321 534 232
344 251 398 231
180 275 405 231
497 370 20 230
63 481 27 230
390 268 182 230
71 417 771 230
255 250 18 229
347 253 386 229
426 289 648 229
299 247 855 229
76 404 914 229
392 271 216 228
129 318 404 228
445 307 428 227
404 278 516 227
255 253 351 226
135 314 448 226
433 299 538 226
364 262 125 225
68 469 607 225
475 344 934 225
182 281 213 224
356 261 280 224
79 409 689 224
133 321 324 223
478 352 665 223
363 264 921 223
243 260 177 222
85 398 464 222
460 329 535 222
478 353 788 222
330 258 178 221
452 324 541 220
311 257 803 220
217 272 144 218
76 479 101 217
241 265 494 217
102 372 587 217
149 314 884 217
246 265 176 216
240 267 344 216
492 392 679 216
447 326 217 215
463 345 430 215
143 322 586 215
84 425 894 215
79 496 984 215
239 269 1 214
438 319 228 214
124 345 703 214
500 424 34 213
80 481 232 213
408 297 283 213
472 360 658 213
136 333 59 212
103 382 113 212
198 287 296 212
484 383 455 212
81 473 672 212
457 342 713 212
439 322 741 212
416 305 249 211
396 292 256 211
82 478 423 211
353 274 467 211
294 265 759 211
190 292 903 211
469 360 911 211
442 327 930 211
492 408 171 210
168 307 196 210
108 377 209 210
426 313 245 210
208 284 392 210
418 307 568 210
88 429 572 210
258 270 307 209
261 269 314 209
435 323 318 209
481 390 100 207
86 490 570 207
483 395 656 207
444 334 739 207
112 378 229 206
383 292 151 205
231 281 184 205
474 380 264 205
443 337 288 205
459 355 474 205
410 308 791 205
106 393 892 205
96 421 931 205
93 434 758 204
106 399 224 202
495 462 275 202
230 284 616 202
244 280 851 202
403 307 970 202
331 279 511 201
468 377 707 201
282 275 957 201
218 291 374 200
223 289 389 200
211 295 435 199
346 284 807 199
279 277 824 199
491 461 983 199
112 395 30 198
465 377 699 198
177 316 925 198
105 418 445 197
490 462 509 197
155 336 720 197
374 296 954 197
99 448 140 196
263 282 148 196
395 309 636 196
282 281 48 195
168 326 274 195
359 292 333 195
224 294 973 195
99 488 292 194
194 309 529 194
102 447 169 193
101 490 252 193
133 368 429 193
133 370 694 192
216 300 766 192
135 371 355 190
163 337 357 190
438 353 487 190
347 294 577 190
165 336 716 190
196 313 862 190
177 325 998 190
115 412 61 189
468 405 199 189
478 437 350 189
466 399 397 189
105 461 496 189
404 323 705 189
468 405 853 189
138 369 427 188
136 372 745 188
185 322 749 188
478 451 310 187
449 372 434 187
343 296 537 187
306 289 917 187
478 458 483 186
119 410 692 186
386 316 129 185
387 317 330 185
143 367 600 185
478 469 688 185
121 407 814 185
475 446 123 184
411 335 137 184
465 412 729 184
109 463 836 184
238 301 92 183
476 474 477 183
269 295 811 183
155 358 153 182
474 494 548 182
473 493 160 181
123 415 166 181
474 479 469 181
264 298 932 180
461 414 46 179
471 498 285 179
437 371 191 178
470 498 233 178
445 383 401 178
153 366 606 178
340 306 476 176
462 431 38 175
231 312 235 175
172 350 417 175
335 306 575 175
266 303 588 175
327 304 668 175
300 303 188 173
142 391 419 173
123 442 513 173
125 433 545 173
215 322 732 173
172 353 865 173
122 499 935 173
131 419 379 172
129 423 406 172
164 362 852 172
393 339 611 170
379 329 795 170
131 428 251 169
167 363 488 169
221 323 805 169
392 340 385 168
461 467 756 168
126 494 890 168
449 417 71 167
129 442 531 167
351 319 988 167
128 458 276 166
143 405 610 166
458 460 752 166
457 456 141 165
171 365 361 165
129 463 424 165
129 463 801 165
153 391 250 164
150 395 977 164
295 313 622 163
238 323 659 163
389 345 965 162
133 489 8 161
365 332 120 161
391 349 66 160
139 433 149 160
166 378 491 160
377 341 174 159
451 495 754 159
183 362 661 158
450 476 39 157
220 337 56 157
390 353 365 157
219 337 373 157
449 490 388 157
210 343 576 157
143 428 649 157
289 319 738 157
190 358 868 157
443 432 67 156
173 377 167 156
436 414 193 156
438 419 253 156
449 477 615 156
358 334 881 156
449 475 961 156
245 328 1000 156
193 358 194 155
447 455 198 155
176 374 418 155
138 472 651 155
179 372 278 154
189 362 673 154
397 362 787 154
162 396 247 153
445 485 91 152
299 324 436 152
267 326 685 152
428 411 277 150
438 439 390 150
170 391 633 150
284 327 246 149
249 334 870 149
159 414 53 148
177 384 96 148
356 342 109 148
427 414 221 148
147 498 322 148
152 432 546 148
146 462 552 148
312 329 618 148
339 339 701 145
331 337 332 144
190 376 596 144
435 453 912 144
430 436 77 143
436 487 723 143
433 449 874 143
215 357 102 142
427 430 241 142
309 335 272 142
256 339 383 142
174 399 446 142
303 334 676 142
239 345 848 142
189 379 972 142
190 378 985 142
418 410 368 141
153 476 506 140
167 416 730 140
183 390 825 140
382 369 431 139
209 365 667 139
231 353 76 138
429 450 946 138
203 373 308 137
157 456 315 137
430 470 722 137
426 449 215 136
157 469 719 136
210 369 637 135
216 366 218 134
275 343 443 134
298 342 555 134
423 442 742 134
161 455 763 134
166 434 857 134
167 435 186 133
183 402 287 133
216 367 845 133
376 373 79 132
340 353 222 132
310 345 671 132
425 486 704 132
167 442 337 131
293 345 829 131
195 391 462 130
421 455 631 130
322 349 657 130
327 351 796 130
250 353 871 130
175 425 157 129
406 414 543 129
382 382 569 129
303 349 612 127
167 491 823 127
237 363 451 126
167 467 626 126
375 383 6 124
410 442 372 122
211 385 613 122
401 420 755 122
173 498 822 122
257 360 554 121
411 465 236 119
178 447 533 119
189 419 645 119
380 397 145 118
196 408 413 118
411 467 593 118
304 359 700 118
214 389 802 118
206 396 900 118
410 485 518 117
368 388 804 116
199 409 381 115
267 366 3 113
204 407 507 113
182 474 479 111
189 438 956 111
295 366 208 110
212 403 75 109
340 378 683 109
394 435 686 109
388 425 26 108
385 422 319 107
200 424 813 107
356 391 282 106
230 391 478 106
397 479 526 104
225 397 595 104
271 375 36 103
221 403 447 103
190 469 812 103
222 402 840 103
298 374 51 102
394 474 119 101
394 484 132 101
308 376 718 101
374 416 785 101
217 410 880 101
385 438 498 100
393 486 564 100
369 413 237 99
233 399 819 98
391 478 989 98
365 413 136 96
358 406 797 96
200 495 175 95
216 420 457 95
198 479 495 95
222 413 678 95
381 441 792 95
347 399 530 94
326 388 837 94
212 430 835 93
370 426 294 92
235 404 364 92
271 387 895 92
202 474 12 91
376 439 269 91
230 411 309 91
204 457 481 91
204 493 993 91
382 491 472 90
382 471 859 89
379 461 335 87
348 408 746 87
378 465 369 86
288 391 638 85
314 394 714 85
363 429 415 84
285 397 190 79
371 467 402 79
240 417 414 79
217 499 799 79
322 404 585 78
243 416 603 78
248 416 553 75
352 430 566 75
317 406 896 74
327 411 22 73
358 443 861 73
364 467 923 72
228 448 271 71
225 495 458 71
252 418 893 71
258 417 230 69
360 490 112 68
225 484 952 68
329 420 592 67
360 482 889 67
267 415 975 66
323 420 49 64
335 429 396 63
338 434 955 62
236 453 421 61
322 422 682 61
233 470 731 60
325 426 95 59
266 425 97 58
315 423 207 57
239 493 248 57
343 499 951 55
345 460 725 54
241 473 765 52
342 460 826 52
247 499 348 51
343 482 630 50
341 483 162 49
337 455 432 49
336 500 981 49
276 431 187 48
298 429 267 47
315 435 737 47
251 494 326 46
316 438 770 44
312 436 810 44
336 486 937 44
256 454 726 43
332 464 16 41
304 436 122 41
286 437 219 40
258 457 621 40
279 443 995 36
322 457 589 35
270 452 223 33
323 488 459 32
318 496 702 32
261 471 830 32
274 500 929 31
320 466 540 29
315 459 84 28
314 492 352 26
278 497 905 26
301 500 751 25
309 459 273 23
289 453 775 23
293 498 461 22
300 457 482 20
309 478 203 16
304 472 4 12
293 465 33 11
297 476 517 4
293 476 916 0
