10000 500 2305715
4723 774 5243 4856
4770 836 5478 4855
4836 924 4019 4854
4928 1074 7388 4842
4815 922 235 4838
4722 804 1383 4837
4582 637 7561 4836
4628 690 8779 4836
4874 1008 8070 4835
4949 1125 2051 4830
4952 1145 1120 4822
4562 636 1359 4821
4553 626 3935 4821
4989 1207 5227 4819
4865 1024 8076 4819
4746 865 3256 4818
4593 679 2398 4817
4622 715 3274 4816
4683 789 6970 4816
4950 1154 5343 4815
4560 645 5819 4814
4693 812 7763 4809
4427 514 9786 4804
4515 612 2868 4802
4990 1243 4199 4800
4864 1056 7981 4799
4954 1190 8953 4799
4991 1247 9238 4799
4888 1099 5813 4794
4538 654 2406 4792
4397 500 8656 4792
4998 1280 2111 4787
4705 863 6358 4787
4422 536 4437 4785
4926 1178 428 4782
4516 647 3802 4780
4695 870 9074 4774
4723 907 9520 4774
4726 912 5765 4773
4514 661 3257 4769
4836 1072 4575 4767
4835 1078 2999 4763
4692 890 5216 4760
4952 1261 632 4758
4630 815 8045 4758
4432 590 3876 4756
4602 797 6686 4748
4354 519 8807 4748
4757 995 9009 4748
4788 1041 5297 4746
4905 1213 1435 4745
4972 1320 7384 4744
4568 764 7770 4743
4449 629 9717 4742
4920 1245 7428 4740
4766 1026 6773 4737
4915 1256 9790 4730
4990 1378 6094 4729
4407 603 9719 4728
4622 856 4801 4726
4928 1295 8534 4720
4309 515 7877 4718
4598 840 9129 4717
4991 1412 38 4713
4571 814 7521 4713
4790 1105 4957 4711
4965 1371 6481 4711
4779 1088 6597 4711
4860 1212 133 4708
4319 549 8360 4702
4870 1243 6170 4699
4895 1285 3163 4698
4967 1402 4397 4697
4987 1438 9401 4696
4711 1034 8587 4688
4260 512 2310 4685
4424 687 5047 4684
4771 1130 1122 4681
4685 1013 1034 4680
4711 1048 1859 4680
4996 1486 8803 4680
4872 1284 7744 4679
4439 713 695 4678
4884 1306 8499 4677
4600 917 264 4671
4410 691 999 4671
4997 1518 7903 4665
4584 906 8181 4665
4499 806 1407 4663
4776 1172 4994 4661
4263 549 5709 4661
4558 880 5974 4661
4837 1270 5967 4657
4644 1004 2898 4652
4731 1130 945 4648
4385 700 4411 4647
4809 1252 8549 4643
4729 1135 9560 4643
4942 1469 1671 4642
4772 1204 2571 4639
4335 658 9718 4638
4236 556 9549 4637
4615 993 8932 4636
4216 540 9801 4634
4569 938 9875 4633
4691 1101 8973 4632
4912 1439 7269 4631
4477 831 3385 4630
4414 757 5870 4630
4642 1038 6395 4630
4606 991 9878 4630
4797 1263 1818 4627
4822 1302 2644 4627
4943 1512 2148 4621
4857 1368 2255 4621
4613 1019 6199 4619
4657 1079 6924 4618
4736 1192 848 4617
4637 1054 3492 4617
4188 536 4439 4617
4728 1185 904 4614
4981 1593 7260 4614
4524 914 8836 4613
4739 1206 5507 4611
4812 1319 4655 4609
4308 674 6778 4608
4394 770 6091 4607
4609 1033 8345 4607
4672 1124 4851 4603
4656 1105 7101 4602
4185 558 2048 4600
4679 1139 6328 4600
4157 533 745 4598
4866 1439 9146 4592
4964 1611 3850 4591
4633 1092 4676 4591
4913 1522 5601 4590
4852 1419 8087 4590
4842 1407 523 4588
4472 890 7358 4588
4867 1451 2910 4586
4990 1672 8692 4585
4401 813 5755 4584
4178 574 1398 4583
4500 936 6801 4581
4214 615 130 4580
4911 1544 7147 4577
4186 594 5264 4575
4163 575 7279 4572
4112 526 6891 4571
4108 527 568 4568
4766 1328 611 4566
4452 902 8084 4565
4895 1540 9925 4565
4882 1521 5379 4563
4557 1039 879 4562
4340 783 5915 4558
4829 1446 4083 4556
4859 1497 7640 4556
4907 1584 1849 4554
4690 1242 2490 4550
4674 1221 1167 4549
4317 774 9973 4547
4658 1203 3778 4546
4786 1396 8991 4546
4087 542 4686 4543
4421 900 6128 4543
4600 1133 1247 4540
4674 1242 816 4537
4111 573 8367 4537
4037 504 6901 4536
4127 594 885 4533
4650 1214 1069 4533
4476 989 1704 4529
4453 972 8213 4522
4701 1311 5698 4521
4825 1510 6959 4520
4205 696 4881 4518
4272 768 9897 4517
4634 1221 3893 4516
4981 1808 551 4515
4049 545 5160 4514
4205 703 5399 4513
4381 901 4701 4511
4370 889 8077 4511
4215 716 8865 4511
4611 1199 9810 4510
4608 1197 3627 4509
4239 747 3128 4507
4072 577 6732 4507
4183 695 266 4502
4943 1760 5991 4502
4478 1035 7909 4502
4396 935 8597 4501
4307 834 3111 4499
4150 666 6298 4499
4027 548 2924 4497
4961 1808 7519 4497
4114 634 462 4496
4268 795 5090 4496
4488 1059 6040 4495
4217 743 8323 4494
4198 726 3887 4492
4776 1484 715 4491
4494 1077 3939 4489
4776 1489 6789 4489
4072 604 537 4488
4413 983 3005 4484
4147 686 4995 4483
4126 665 1870 4482
4794 1532 2279 4482
4350 911 1553 4481
4937 1798 8670 4480
4363 930 3777 4479
4247 801 2025 4477
4233 785 8352 4477
4280 839 8487 4476
4678 1358 9235 4476
4850 1646 2493 4474
4525 1144 5055 4473
4745 1468 5865 4473
4714 1421 1911 4472
4809 1579 500 4471
4159 715 5197 4471
4719 1433 7666 4470
4485 1097 4924 4469
4718 1432 8752 4469
4468 1077 3666 4468
4826 1617 1094 4467
4623 1291 2530 4467
4377 968 763 4465
4189 756 3908 4465
4696 1405 8102 4465
4346 933 2706 4464
4291 869 3344 4464
4177 747 1013 4462
4735 1475 7993 4461
4674 1383 1392 4459
4937 1847 6658 4458
4277 866 3244 4456
4977 1934 7525 4456
4303 899 705 4453
4313 918 7513 4449
4340 953 1862 4447
4428 1061 7540 4447
4315 925 4943 4446
4788 1597 837 4444
4206 804 2275 4444
4517 1185 1847 4442
4377 1004 2262 4442
4923 1855 6230 4442
4349 972 6692 4441
4983 1989 2282 4439
4196 804 3019 4437
4527 1210 9259 4436
4532 1221 4772 4433
3902 519 5716 4433
4981 1999 9320 4433
4002 614 993 4432
4009 621 1780 4432
4985 2010 2296 4432
4687 1453 4845 4432
4371 1017 3049 4430
4058 671 5761 4430
4977 1997 9343 4430
4775 1605 9307 4429
4071 691 4451 4425
4995 2058 4259 4422
4924 1907 9460 4420
4948 1960 4346 4419
4782 1640 4971 4418
4562 1295 1271 4415
3959 598 286 4414
3878 523 5999 4414
3862 512 5810 4412
4461 1162 2933 4411
4664 1461 4285 4408
4678 1485 9554 4407
4793 1686 4012 4405
4334 1013 5050 4404
4423 1123 5992 4404
3918 574 1512 4403
4186 843 1885 4403
3933 588 6726 4403
3975 628 7067 4403
3920 576 9231 4403
4970 2048 9914 4403
4425 1129 3500 4402
4971 2053 5483 4402
4901 1901 9068 4402
3983 642 6081 4398
3915 578 6793 4398
4372 1070 3628 4397
4183 849 8947 4397
4924 1963 296 4396
4488 1223 342 4396
3996 664 198 4392
4412 1132 720 4390
4800 1734 7746 4388
4943 2030 4446 4386
3921 602 704 4385
4712 1583 4091 4385
4137 818 2069 4384
4947 2044 4138 4384
4411 1141 5314 4384
4954 2076 5471 4377
4783 1725 8141 4377
4329 1050 7661 4376
4525 1311 1893 4375
3938 631 9139 4375
4572 1383 652 4374
4387 1126 3889 4374
4633 1478 7494 4373
4656 1517 4114 4372
4097 796 4521 4370
4620 1463 7115 4370
4565 1379 7559 4370
3861 568 8014 4370
4780 1737 2607 4369
4349 1086 7963 4369
4839 1852 1645 4368
4687 1577 9954 4367
4950 2096 3498 4366
4313 1046 6574 4366
4191 906 11 4365
4946 2089 2110 4365
4972 2151 4488 4365
4910 2010 4829 4364
4033 742 451 4362
4625 1485 2388 4362
4429 1203 8465 4361
4546 1368 6503 4360
4812 1819 1950 4359
3813 539 3839 4359
4555 1383 5862 4359
4669 1565 6350 4358
4946 2109 1612 4357
4842 1882 3071 4357
4397 1171 5637 4355
4203 934 8861 4355
4012 731 9603 4355
4607 1473 8939 4354
4042 765 3091 4352
3928 655 8432 4351
4593 1458 1474 4350
4216 956 5291 4350
4060 787 8105 4350
4256 1004 3657 4349
4991 2243 6288 4348
4800 1822 5333 4347
4686 1616 3023 4346
4061 793 3858 4346
4680 1611 2506 4344
3879 621 795 4342
4814 1859 6638 4342
4628 1532 321 4340
4078 820 5270 4340
4860 1959 7155 4340
4222 981 6518 4339
3924 668 8552 4339
4393 1193 8913 4338
4654 1578 9079 4338
4027 772 9198 4337
3860 612 4963 4336
4845 1939 613 4335
3988 739 8225 4332
4843 1943 6532 4331
4671 1620 7037 4331
4655 1599 1381 4328
4746 1760 8511 4328
4736 1742 8599 4328
4048 809 5128 4326
3776 552 555 4325
4608 1530 9748 4324
4466 1321 2549 4321
3760 543 6168 4321
4461 1317 2464 4320
4839 1968 7803 4317
4084 860 8778 4317
3965 740 436 4316
4045 822 1249 4315
4780 1852 4334 4315
3797 585 6056 4314
4988 2335 488 4313
4328 1152 5875 4312
4754 1809 9726 4312
4781 1867 4477 4309
4810 1926 6551 4309
4513 1412 8238 4308
4943 2234 1804 4307
4066 855 2222 4307
4081 871 3405 4307
4742 1806 7351 4303
4046 842 4659 4302
4823 1971 6669 4301
3905 704 371 4300
4152 959 4062 4300
4871 2085 1433 4298
3792 603 6506 4297
4719 1781 939 4294
4527 1459 4892 4294
3814 629 4299 4293
4846 2041 6712 4293
4670 1696 6039 4292
3791 609 8245 4292
4863 2084 9447 4291
4389 1275 303 4286
4538 1490 6133 4286
3804 631 8106 4285
4634 1650 9369 4284
4566 1540 3821 4283
4910 2215 3989 4283
4131 964 2374 4281
4395 1293 1150 4280
4332 1209 4731 4280
4817 2008 4765 4280
4630 1653 9335 4279
3933 761 5578 4278
3964 793 618 4277
3715 564 5455 4276
3954 785 7234 4276
4705 1798 1600 4274
3673 532 2484 4274
3635 500 3897 4274
4018 853 6885 4274
4642 1690 330 4271
4200 1060 5452 4271
4662 1728 18 4270
4086 931 5447 4270
4844 2103 351 4266
4955 2383 2533 4266
4808 2022 3684 4266
4368 1280 8178 4266
4826 2065 9175 4265
3969 817 2870 4264
3618 502 5087 4262
3625 510 2839 4260
4477 1445 3230 4260
4598 1636 8271 4260
3728 597 8272 4260
4126 992 7416 4259
4514 1505 2799 4258
4317 1230 4355 4255
4272 1176 7068 4253
4041 909 712 4252
4204 1093 4158 4252
3894 759 6132 4252
4893 2260 3395 4251
4622 1696 4582 4251
4440 1406 5461 4251
4433 1398 9358 4250
4714 1868 105 4249
3631 530 1352 4248
4164 1056 750 4246
4713 1873 9297 4246
3788 670 1749 4245
4619 1703 7317 4245
4567 1617 3156 4244
4889 2268 6897 4244
3681 579 5404 4243
4551 1595 2083 4241
4096 990 812 4238
4891 2295 5519 4236
4406 1393 4271 4231
4861 2232 5271 4231
4815 2129 4867 4229
3702 615 8961 4229
4227 1160 328 4228
4901 2345 4919 4228
4866 2253 7224 4228
4878 2287 1221 4227
4625 1751 4404 4226
4912 2380 5367 4226
4972 2558 7492 4226
4184 1112 411 4225
3741 657 6273 4223
4936 2462 1463 4222
3922 829 5395 4222
4291 1253 377 4221
4628 1768 884 4221
4611 1737 4277 4221
4995 2656 3501 4220
4759 2026 4405 4220
4236 1183 6824 4220
4723 1952 8550 4220
4730 1967 4732 4219
4797 2112 5501 4219
4626 1769 8925 4218
4533 1615 7343 4216
3579 529 9631 4216
3643 583 492 4215
3961 880 2873 4214
4947 2520 4030 4214
4067 994 8185 4214
3639 581 9429 4214
3932 853 9203 4212
3731 665 34 4211
4046 976 7671 4210
3680 622 1198 4209
4569 1688 1884 4209
4779 2096 6855 4209
4948 2543 376 4208
3790 722 2298 4208
4626 1790 3699 4208
4121 1065 5545 4207
4621 1786 2505 4206
4185 1143 2776 4206
4375 1392 3750 4206
4903 2445 5575 4196
4560 1698 7200 4196
4088 1046 1586 4195
4837 2271 6799 4195
4547 1678 9256 4195
4819 2225 9612 4195
4231 1221 2182 4193
3621 593 3800 4193
4907 2465 6344 4193
4606 1788 5964 4192
4282 1290 4267 4191
3918 870 9552 4190
3647 621 7419 4189
4202 1192 6019 4188
4612 1806 6944 4188
4993 2779 1976 4186
3785 747 3864 4186
3561 555 4922 4185
4839 2306 871 4184
4634 1859 1653 4183
4982 2749 2935 4183
3957 922 1274 4182
4826 2277 1314 4182
4309 1341 3780 4182
4884 2434 3818 4182
4368 1425 6351 4181
4317 1359 2751 4178
4553 1723 4048 4178
4946 2638 6588 4178
3684 668 872 4177
4932 2595 4925 4177
4468 1586 1987 4176
3903 877 3207 4175
4397 1479 7831 4175
4216 1232 8728 4174
3868 844 179 4173
3636 632 7868 4173
4620 1856 5198 4172
4705 2027 8196 4171
4964 2730 8694 4171
4973 2765 3462 4170
4555 1741 4641 4170
4665 1947 5373 4170
4926 2599 7527 4170
4220 1245 9245 4169
4240 1273 1773 4168
4233 1264 4857 4168
3538 560 7827 4167
3883 871 638 4165
4949 4927 4533 4163
4977 4821 4871 4163
4578 1797 4935 4163
4832 2347 3841 4162
4903 2552 6936 4162
4776 2208 8679 4162
4912 2582 9078 4162
4085 1094 8856 4161
3934 928 9436 4161
4201 1238 2562 4159
4975 2824 7973 4158
4940 2692 9526 4158
4251 1305 1306 4157
4838 2378 4735 4157
4550 1760 5036 4157
4211 1253 5703 4157
4933 4956 9333 4156
4328 1414 1058 4155
3790 795 5041 4155
4234 1288 2217 4154
4989 4727 7415 4153
4925 2661 3355 4152
4444 1593 4017 4152
3907 914 9944 4152
4150 1189 6929 4150
3800 811 7088 4150
4055 1076 8152 4150
4511 1705 8454 4150
4748 2177 6541 4148
4849 2435 6677 4148
4561 1802 1880 4146
4098 1132 7655 4146
4020 1044 6201 4145
4932 2715 4387 4144
4968 4771 7407 4143
4424 1578 8677 4143
4557 1804 1894 4141
3767 792 4362 4141
4973 2890 5937 4141
4175 1235 9739 4140
3489 557 2167 4139
4763 2235 2303 4139
4468 1656 3056 4139
3804 833 3034 4137
4603 1898 7553 4137
3648 691 1837 4136
4879 2562 5724 4136
4936 4869 9921 4136
3554 614 486 4135
4974 4711 504 4135
4486 1693 4853 4135
4825 2414 2827 4133
4232 1322 7560 4132
4885 2596 8562 4132
4445 1634 985 4131
3734 777 1459 4129
4916 4919 9062 4129
3572 638 7226 4128
4899 2657 7718 4128
4572 1860 2620 4127
4894 2641 4433 4127
4972 2953 2749 4126
4273 1387 3934 4126
4559 1841 3764 4125
4961 4723 8870 4125
4840 2482 2823 4124
4093 1160 9851 4124
4522 1780 5884 4122
4958 2908 9903 4122
3565 641 7632 4121
4602 1934 4988 4120
4014 1075 5785 4120
3937 992 6000 4119
4996 4514 6179 4119
4684 2104 8050 4119
4928 4828 5910 4118
3409 522 6118 4118
4303 1445 7683 4117
4588 1913 9468 4117
4569 1878 1362 4116
3527 616 9602 4116
4623 1985 310 4115
3442 550 1791 4115
4673 2089 5750 4115
4434 1647 6295 4115
4940 2867 828 4114
3852 912 4739 4114
3498 596 3437 4113
4483 1731 6846 4113
4338 1503 5778 4112
3717 787 1027 4111
3623 703 5371 4111
4694 2146 5402 4111
4623 1998 547 4110
4011 1087 4605 4110
3965 1036 9858 4110
4886 2681 3098 4109
4969 3023 6751 4109
4697 2159 8652 4109
4357 1540 1348 4108
3396 526 5696 4107
4046 1131 8096 4107
4622 2005 361 4106
4792 2400 5224 4106
4767 2334 6186 4106
4672 2112 1493 4105
3946 1022 1583 4105
4931 4753 9030 4103
4999 4389 3912 4102
4099 1202 7178 4102
4192 1320 4750 4101
3857 937 6656 4100
3506 620 6977 4100
3808 889 4813 4099
4983 3155 7714 4099
4929 2889 1785 4098
4803 2456 5554 4098
4958 4608 8970 4098
4119 1235 2561 4097
4874 2682 9678 4097
4552 1889 1391 4096
3730 819 3242 4096
4992 4396 3439 4096
4306 1485 3730 4096
4905 2800 6617 4096
4375 1588 7214 4096
4151 1278 2497 4095
3380 528 8356 4095
4873 4943 1968 4094
4869 4956 4003 4094
4210 1358 5882 4093
3387 537 2481 4092
4871 2689 6400 4092
4564 1921 7907 4092
4709 2230 7478 4091
3497 625 3028 4090
4021 1129 6435 4090
4957 3071 247 4088
4887 2760 4520 4088
4984 4391 8642 4088
4964 4513 5562 4087
3676 781 6750 4087
4721 2273 5758 4086
4197 1354 1162 4085
4141 1283 3093 4084
4881 2754 7166 4084
4938 4628 494 4083
4925 4692 912 4083
4596 2003 9653 4083
3813 919 3249 4081
4378 1620 4184 4081
4925 2949 9667 4081
4337 1559 521 4080
4565 1951 1747 4079
4747 2357 5190 4079
4973 4409 5713 4079
3898 1011 1501 4078
4918 2929 5516 4078
4809 2535 5569 4078
4952 4530 9113 4078
4294 1502 4 4077
3877 991 364 4077
3589 720 350 4076
4893 2833 5983 4076
4978 4332 2139 4074
3562 700 4596 4074
4999 3511 7362 4073
4865 4884 3615 4071
3770 891 7092 4071
4462 1780 9505 4070
4428 1726 6226 4068
4938 4544 907 4067
4968 3274 9516 4067
4972 3310 2124 4066
3770 899 3671 4066
4189 1374 3689 4066
4874 4831 7099 4066
4902 2919 9220 4065
4893 4748 9706 4065
4966 3283 384 4064
3679 816 6317 4064
4982 3435 2219 4063
3589 737 7208 4063
4511 1883 9608 4063
3643 785 2000 4062
3295 508 3399 4062
4101 1268 3455 4062
4896 2905 5482 4062
4905 4682 8506 4062
3825 961 20 4060
4433 1751 7621 4060
4843 4922 7728 4060
4590 2045 511 4059
4187 1383 924 4059
4923 4582 2832 4059
4697 2286 3972 4059
3854 993 7456 4059
3852 990 8370 4059
4912 4635 9708 4059
3723 864 3302 4058
4427 1744 5070 4058
4881 2869 2460 4056
4987 4028 4637 4056
4974 3421 8248 4056
4800 2578 9354 4056
4980 4132 7495 4055
4201 1409 8235 4055
4782 2526 9545 4055
4859 4842 2559 4054
4010 1171 4010 4054
4728 2380 6893 4054
4874 2846 6968 4054
4777 2518 248 4053
4773 2507 4084 4053
3328 542 4229 4053
4938 4463 4569 4053
4969 4226 8266 4053
4631 2150 8018 4052
4810 2627 7924 4051
4397 1710 1666 4050
4663 2227 5531 4050
4975 3515 3197 4049
4920 4542 8802 4049
4626 2149 257 4048
4721 2377 5883 4048
4968 4185 6402 4048
4923 4520 9234 4048
4884 4710 1956 4047
4872 2871 2696 4047
3727 883 3603 4047
4984 3853 5743 4047
4836 4894 2363 4046
3435 633 1380 4045
4761 2495 2838 4045
3692 853 2892 4045
4825 2700 3136 4045
4491 1883 5624 4045
4971 4118 7776 4045
4033 1211 8306 4045
4970 3523 4032 4044
3519 704 558 4043
4878 2914 675 4043
4555 2010 5147 4043
4963 3445 7555 4043
4906 4578 3241 4042
4844 4852 4212 4042
3406 615 7668 4042
4978 3821 2936 4041
4702 2347 4043 4041
4641 2199 5464 4041
4687 2309 6207 4041
3280 522 6453 4041
3575 755 903 4040
4666 2262 2882 4039
4971 3625 2818 4038
4203 1441 7206 4038
3592 772 7809 4038
3324 559 2984 4037
4186 1420 5403 4036
4971 3928 6381 4036
4911 3108 7995 4036
4523 1966 734 4035
4968 3634 3661 4035
4226 1478 5649 4035
4967 3618 7756 4035
4954 3449 2440 4034
4872 4703 6648 4034
4441 1817 9060 4034
4913 3132 9413 4034
4164 1396 7842 4033
3983 1174 27 4032
4898 4570 4111 4032
4968 3897 8914 4032
4083 1294 1354 4031
4966 3943 6212 4031
4243 1509 8462 4031
4666 2288 338 4030
4529 1987 832 4030
3725 905 1347 4030
4578 2088 4850 4030
4653 2256 5411 4030
4662 2276 6736 4030
4966 3774 1327 4029
3426 647 3330 4029
4670 2303 1434 4028
4937 4292 2678 4028
4871 4678 4870 4028
4860 2901 8031 4028
4499 1934 9093 4028
3830 1013 3805 4027
4960 3976 1794 4026
4839 2825 3597 4026
4095 1318 9026 4026
4134 1371 1560 4024
4057 1273 6982 4024
4839 4794 6333 4023
4959 3920 6889 4023
3882 1075 9705 4023
4873 2990 781 4022
4312 1628 876 4022
3501 716 2879 4022
4909 3185 6373 4022
4954 4010 6531 4022
4247 1530 6582 4022
4072 1297 563 4021
3227 510 2012 4021
4648 2267 5332 4021
4939 3435 1031 4020
4795 4945 7830 4020
3373 619 5406 4019
4899 4485 4053 4018
4750 2548 7327 4018
4833 2836 3346 4017
4106 1348 2078 4016
4525 2011 5896 4016
3835 1035 8475 4016
4940 4126 845 4015
3935 1144 2017 4015
4603 2180 277 4014
3930 1140 826 4014
4094 1336 1784 4014
3820 1022 9033 4014
4937 3492 7363 4013
4793 4928 9628 4013
3838 1043 1627 4012
3378 631 8029 4012
4843 4726 6735 4011
3509 737 9638 4011
3991 1216 642 4010
4068 1309 1127 4010
4712 2461 4476 4010
4815 2800 2836 4009
4635 2267 3175 4009
4792 4914 3243 4009
3632 849 4889 4008
3593 814 7193 4008
4819 2816 7275 4008
4944 3761 605 4007
3747 958 8877 4007
4518 2021 5630 4005
4937 3995 1147 4004
4794 2741 3539 4004
3715 931 4983 4004
4838 2914 6458 4004
4876 3102 1349 4003
4936 3648 15 4002
4900 4375 4690 4002
4933 4015 956 4001
4917 3408 2008 4001
4572 2144 3978 4001
4790 2737 6171 4001
4772 4952 1304 4000
4029 1278 4412 4000
3728 949 6251 4000
3891 1119 2199 3999
4838 4695 4407 3999
4773 2690 3665 3998
3233 543 901 3997
4931 3973 4092 3997
4778 4919 4568 3997
4336 1714 789 3996
4783 4901 4705 3996
3319 606 5236 3996
4886 3211 243 3995
4894 4365 1820 3995
3994 1245 546 3994
4659 2366 3014 3994
4771 2707 5582 3991
4902 4267 6074 3991
4922 3594 7472 3991
4706 2504 298 3990
4882 4411 5300 3990
4927 3864 8715 3990
4682 2440 1076 3989
4888 4361 3006 3989
4873 4462 9207 3989
4871 4470 1002 3988
4854 4566 2328 3988
4730 2584 4082 3988
3651 893 6681 3988
4821 2915 1217 3987
4866 4495 8224 3987
4815 2894 778 3986
4822 4708 9569 3986
4851 4566 1872 3985
4586 2214 5797 3985
3727 971 6482 3984
4569 2177 7051 3984
4574 2192 4289 3983
3240 566 2135 3982
3713 960 3140 3982
4781 2777 5296 3982
3973 1239 7972 3982
3496 766 340 3981
4857 3119 456 3981
4601 2259 4101 3981
4835 4622 8217 3981
4776 2766 1986 3980
4681 2466 3042 3980
4058 1347 254 3979
4840 4590 2268 3979
3196 539 2472 3979
3508 778 4233 3979
4870 4416 8291 3979
4912 3668 1406 3978
4843 3063 1446 3978
4229 1582 5641 3978
3956 1224 5723 3978
4756 2702 6804 3978
4234 1589 8828 3978
4790 2828 2061 3977
4642 2369 2074 3977
4768 4882 9759 3977
4743 4965 683 3976
4807 4728 3192 3976
4806 2897 3358 3976
4627 2335 6362 3976
4794 2853 2683 3975
4877 3295 1927 3974
4265 1643 6474 3974
4874 4346 2817 3973
3650 913 5058 3973
4782 2815 5156 3973
4899 3524 6423 3973
3950 1225 8975 3973
4670 2457 1517 3972
4312 1721 5094 3972
3495 778 4540 3971
4906 3942 9797 3971
3246 587 4656 3969
4359 1809 5767 3967
4865 3263 7587 3967
4787 2857 7778 3967
4876 4287 9677 3967
4895 3559 4035 3966
3349 667 4180 3966
4884 4198 4395 3966
4880 4243 8868 3966
4209 1576 1834 3965
3711 982 2695 3965
4899 3962 9191 3965
4413 1907 9208 3965
4728 2656 2789 3964
4847 4468 5796 3964
4894 4049 6024 3964
4880 3443 4497 3961
3303 638 9920 3961
4401 1897 868 3960
4883 4149 5189 3960
4639 2409 6062 3960
3535 827 6974 3960
4085 1412 7250 3960
4814 3008 8603 3960
4613 2343 8846 3960
4885 4115 51 3959
3212 575 2502 3959
4808 4647 2856 3959
4869 4273 3829 3959
4893 3668 4743 3959
4894 3818 2322 3957
4894 3753 2735 3957
3218 581 3878 3957
4668 2498 5115 3957
4877 3449 5177 3957
4891 3672 6519 3957
4697 2581 8853 3957
3813 1098 3287 3956
4443 1983 4067 3956
3603 895 1808 3954
3329 668 609 3953
4145 1505 854 3953
4366 1848 2120 3953
4737 2725 4535 3953
4715 2655 9241 3952
4748 4858 6210 3951
4431 1970 7493 3951
4829 4490 1821 3950
4854 3306 4143 3950
3201 578 5926 3950
4842 4400 2434 3949
4431 1975 3967 3949
4734 4899 8623 3949
4837 4427 3742 3948
4822 3112 7864 3948
3653 950 9303 3948
4841 4398 1233 3947
4725 2707 3574 3947
3769 1065 4406 3947
3998 1325 2715 3946
4864 4189 1951 3945
3683 982 3425 3945
4869 3493 3651 3945
4815 4537 3712 3945
4377 1884 8719 3945
4717 4945 9818 3945
4880 3906 6796 3944
3804 1106 8212 3944
4483 2089 8602 3944
4870 3527 9649 3944
4629 2431 5500 3943
4587 2324 9809 3943
4700 4991 1365 3942
3968 1295 3291 3942
4803 3047 5622 3942
4183 1580 2711 3941
4875 3666 8700 3941
4645 2483 4121 3940
4728 4889 8075 3940
3644 954 692 3939
4357 1861 847 3939
3802 1112 1640 3939
4767 4737 4336 3939
4813 4509 623 3938
4422 1981 5867 3938
4842 3313 4978 3937
3928 1256 5861 3936
4863 3555 6761 3935
4759 2885 1732 3934
4858 3492 2171 3934
4617 2424 5111 3934
4669 2572 7005 3934
3417 763 973 3933
4856 3484 4928 3933
4601 2385 6480 3933
4030 1386 9745 3933
3146 562 1605 3932
4774 4672 7251 3932
3402 753 4099 3931
4846 3403 5593 3931
4783 3010 7059 3929
4659 2560 2922 3928
4863 3931 4419 3928
4849 4169 5960 3928
4863 3742 688 3927
4820 4400 9877 3927
4264 1730 656 3926
4295 1781 4923 3926
4817 4408 571 3925
4330 1841 1799 3925
3349 718 9781 3925
4796 4518 4324 3923
4855 3613 5179 3923
4519 2220 382 3921
3302 687 739 3921
4608 2438 3842 3921
4832 3360 5889 3921
4839 3431 7961 3921
4780 3042 196 3920
4102 1502 5221 3920
4568 2338 6510 3920
4827 3337 7484 3919
4853 3703 1720 3918
4711 4867 9523 3918
3858 1206 2414 3917
3426 792 5509 3916
4310 1826 5655 3916
4384 1958 2997 3915
3725 1067 3282 3915
