10000 500 2003909
535 1194 8886 4095
1061 731 5873 4093
1058 737 127 4090
822 927 4645 4090
1010 775 8077 4089
880 880 7829 4088
594 1144 3877 4087
867 892 4416 4087
925 844 6067 4087
1397 518 7277 4084
736 1019 5508 4079
1177 666 6687 4079
922 862 7656 4075
528 1234 2028 4072
995 810 8490 4070
924 871 5629 4067
502 1269 8143 4067
741 1032 4537 4066
658 1113 3332 4064
1378 553 957 4063
735 1041 9164 4063
842 948 614 4061
1218 663 240 4058
774 1013 1198 4057
829 967 8467 4055
1178 707 4524 4044
1049 803 9543 4043
529 1277 2547 4042
850 969 1151 4040
1041 813 8376 4040
792 1021 9254 4039
575 1235 6454 4037
1128 753 4002 4036
1371 589 7201 4036
960 884 4599 4034
1313 631 7299 4032
574 1245 9160 4031
1349 609 9823 4031
1423 568 3499 4027
1531 509 7229 4024
1021 848 9625 4024
1462 552 1397 4021
649 1186 9959 4019
1327 644 2084 4014
1279 676 5877 4013
672 1172 8619 4012
1209 726 4385 4011
863 997 1328 4010
1103 804 6048 4010
678 1169 6075 4010
695 1158 118 4006
587 1269 5496 4005
670 1185 3928 4004
739 1120 7909 4003
1125 798 9173 4001
1523 542 6879 3999
905 975 7311 3999
812 1065 4978 3993
1144 796 2343 3992
1616 500 8529 3991
801 1080 1018 3990
660 1218 3732 3988
517 1381 9944 3981
637 1253 7159 3980
1306 698 9833 3980
879 1024 142 3979
896 1009 1930 3979
742 1152 7346 3978
693 1200 3308 3977
1086 859 7115 3976
1132 825 1915 3975
1081 864 3338 3975
1597 530 7772 3974
1397 646 8261 3974
558 1352 4130 3970
959 970 359 3968
651 1258 4827 3967
1321 706 1034 3965
1589 544 1562 3965
900 1025 5226 3965
1355 686 4716 3963
1099 867 2292 3962
1117 853 3667 3962
866 1059 9536 3962
763 1155 5771 3961
867 1060 1117 3960
1139 842 733 3958
638 1285 8584 3957
772 1154 4119 3955
800 1134 9538 3951
1520 603 9596 3948
878 1069 9400 3946
786 1153 9644 3946
1706 506 1293 3944
553 1398 1529 3943
995 975 7817 3942
652 1295 4186 3940
944 1021 2219 3939
1438 662 8549 3939
773 1177 2612 3938
887 1075 5760 3936
582 1380 332 3934
1576 588 8781 3933
1297 763 2453 3931
1678 535 6472 3931
1165 857 7889 3930
1030 966 197 3926
1583 592 3629 3926
1293 771 3796 3926
1561 609 354 3922
1269 793 1698 3922
1223 825 9299 3922
1650 566 4378 3917
1328 763 5183 3913
1079 946 2122 3911
502 1512 7730 3907
1410 718 3895 3906
656 1344 867 3904
693 1304 1808 3904
1598 609 3715 3904
1116 927 5320 3904
1155 900 8739 3902
990 1032 174 3901
962 1056 6158 3901
609 1400 1321 3900
1161 897 8881 3900
1121 933 5955 3896
657 1354 7789 3896
1229 855 3071 3894
1294 814 413 3890
969 1064 6018 3890
730 1297 6324 3883
1813 521 8936 3883
685 1345 8988 3882
573 1473 3783 3879
568 1491 392 3871
953 1103 466 3871
810 1234 1814 3871
822 1226 9946 3869
539 1535 1274 3864
827 1229 239 3863
1478 727 7818 3863
574 1495 10000 3863
1377 793 2418 3861
1858 524 5273 3861
891 1173 4299 3860
960 1113 9086 3859
1636 641 6170 3858
1625 647 9476 3858
1066 1027 2105 3856
1424 769 4304 3856
532 1560 5617 3854
513 1587 4982 3851
1733 597 6220 3851
1194 937 5417 3849
799 1277 657 3848
591 1499 6505 3848
716 1365 1002 3846
1921 513 9180 3845
1289 875 7129 3843
1782 581 9456 3843
594 1506 5705 3841
838 1251 3856 3840
1042 1068 4182 3840
1784 584 1373 3839
1932 517 3487 3837
744 1348 6483 3837
1379 821 9343 3837
1643 661 9883 3837
736 1363 3048 3833
1816 576 6333 3832
592 1522 8096 3832
1094 1037 8145 3831
1317 870 8251 3831
1802 586 1743 3830
1846 564 7363 3830
1575 711 8326 3827
849 1260 8085 3826
518 1623 2317 3825
703 1410 330 3824
1501 760 9679 3823
765 1349 8700 3821
1892 553 111 3820
1226 952 5245 3817
1195 979 167 3814
1967 526 574 3814
1750 630 4511 3814
1943 537 9983 3814
1514 764 3357 3813
966 1170 2546 3812
910 1221 8298 3812
1946 539 3334 3811
1874 572 6529 3811
1391 845 4692 3810
1786 617 2864 3809
1631 700 8927 3809
1993 520 9158 3809
774 1359 3656 3808
900 1238 395 3806
950 1195 1937 3804
1347 882 4917 3804
926 1219 3496 3803
1674 686 1177 3800
1304 919 2516 3798
1788 628 7878 3798
1797 625 9934 3797
762 1390 1384 3795
1226 983 3545 3793
1485 806 2259 3792
1855 603 4560 3791
887 1272 9635 3791
1636 719 6271 3790
630 1542 6547 3790
709 1455 4802 3789
1818 625 1415 3787
4956 523 1716 3787
4924 510 2274 3787
939 1228 6579 3787
825 1339 1389 3786
1305 935 4031 3785
1858 608 5248 3785
934 1237 7748 3784
611 1574 9664 3784
1763 659 578 3782
500 1714 5587 3782
773 1402 4016 3779
1158 1055 8963 3777
951 1232 9818 3776
537 1680 5362 3774
1397 884 7574 3774
1653 727 7785 3774
1595 762 3374 3773
4893 513 6594 3773
1130 1084 2964 3772
1410 878 4326 3772
1708 699 8751 3772
1647 734 4230 3771
1028 1170 4844 3771
531 1694 6564 3770
883 1310 2345 3766
1617 758 563 3765
1685 722 5296 3763
1078 1142 4138 3760
1418 889 968 3759
1798 669 5430 3757
1373 922 6161 3756
622 1604 8176 3756
1254 1008 9212 3756
743 1472 736 3753
1587 795 593 3748
1768 695 3026 3748
2164 518 7417 3747
1861 650 4141 3746
4835 519 9622 3746
1683 745 4023 3744
1124 1127 7419 3742
1303 989 9803 3742
868 1359 1558 3741
1192 1075 9842 3740
2210 509 1921 3739
1660 763 6811 3739
763 1470 8607 3739
1101 1151 4410 3738
712 1530 989 3737
990 1250 1636 3737
4837 530 1901 3737
1891 647 5820 3736
822 1415 2383 3735
628 1630 9696 3735
1352 964 383 3734
1221 1060 619 3734
2163 532 5102 3734
1232 1053 7011 3733
4914 566 613 3732
1347 971 3661 3731
968 1279 866 3730
1064 1194 8727 3730
1984 612 9792 3729
1469 892 4552 3728
1678 766 6734 3728
1586 819 8455 3728
4717 501 794 3723
1543 855 6816 3720
1996 616 7004 3720
1037 1231 6205 3719
1021 1249 4729 3717
678 1599 8665 3717
534 1779 6961 3716
1053 1222 7881 3716
1088 1191 9802 3716
1909 662 4554 3715
1827 703 7055 3714
1473 909 2499 3712
2135 567 9648 3712
1994 629 541 3709
990 1288 7401 3709
2326 501 1054 3708
2318 505 5883 3707
4705 515 429 3706
4765 536 5173 3706
1574 853 2331 3705
1519 887 5623 3705
590 1726 3778 3704
926 1356 8160 3703
1041 1255 1056 3699
1710 782 3399 3698
4833 570 5184 3698
2161 574 1668 3696
1287 1061 6076 3694
1427 962 2539 3693
1676 809 1908 3692
4758 548 7610 3692
4908 608 3079 3691
2141 587 4411 3691
4885 598 7210 3691
2298 530 1875 3690
1622 842 9274 3690
1401 985 9373 3689
543 1814 9186 3688
817 1489 7751 3687
4991 648 187 3686
2211 565 7354 3686
1583 871 703 3685
1761 770 4783 3685
4969 643 5553 3682
4787 570 9307 3682
844 1469 1256 3681
4954 638 3880 3681
768 1551 5365 3681
1045 1277 5344 3680
789 1530 5842 3680
720 1608 572 3679
4882 610 7342 3679
1606 866 9557 3678
4717 549 9991 3678
1028 1296 4252 3677
1260 1102 4984 3677
1206 1146 1447 3676
1358 1031 9089 3676
1349 1037 9394 3676
738 1594 654 3675
1719 804 2772 3675
1380 1016 4173 3675
578 1790 595 3674
1208 1147 1371 3674
4792 581 2949 3673
4801 584 5939 3673
1254 1113 8037 3672
977 1352 484 3671
1725 805 9801 3671
1455 971 4824 3670
2410 514 7988 3670
1842 746 2688 3669
4823 597 4311 3669
710 1635 7098 3669
1483 953 9386 3669
520 1880 2426 3667
1179 1181 1421 3666
1879 733 1954 3664
1034 1308 5168 3664
589 1795 2179 3663
879 1459 6910 3663
571 1818 7944 3663
1680 841 2284 3662
854 1488 820 3661
2240 581 2228 3661
835 1508 6614 3661
1075 1277 1626 3660
1508 948 5594 3660
2427 520 9218 3660
4586 525 13 3659
2492 501 7982 3659
4732 574 9882 3659
986 1361 3504 3658
956 1390 7993 3658
527 1888 2655 3657
4655 549 3714 3657
2161 617 4700 3656
938 1410 5552 3656
2230 590 7450 3656
1893 736 626 3655
1115 1248 9087 3655
1023 1332 1115 3654
2133 631 3941 3653
2138 629 6080 3653
1376 1046 8545 3653
4638 548 9368 3653
989 1366 1650 3652
1972 702 3470 3652
2039 672 6525 3652
4724 579 7961 3652
643 1743 9052 3652
1011 1347 2078 3651
901 1454 3543 3651
1098 1268 6482 3651
2457 520 7532 3651
1645 876 3368 3649
1190 1194 4040 3649
586 1823 3773 3648
1936 724 907 3647
1587 913 6243 3647
4511 516 112 3646
2521 507 536 3646
1217 1176 6267 3646
2328 568 1555 3644
1305 1109 1784 3644
1451 1005 3819 3644
1581 922 2832 3643
813 1560 7521 3642
528 1914 3547 3641
1318 1103 5462 3641
916 1453 8667 3641
1639 889 8740 3641
1458 1005 5155 3640
785 1594 9284 3640
1650 887 1671 3637
2084 669 2599 3637
4649 569 8319 3637
1419 1037 3390 3636
754 1635 4150 3636
578 1856 3141 3635
1754 831 687 3634
1753 832 1290 3634
681 1727 3942 3632
673 1738 4521 3632
820 1569 8150 3630
745 1656 3359 3629
4890 668 7681 3628
4616 568 5275 3627
1351 1098 1207 3626
1069 1328 8163 3626
602 1840 2638 3625
1724 860 9995 3624
1537 973 7640 3623
1853 792 9235 3623
963 1433 1704 3622
4722 610 9835 3622
932 1465 3345 3621
2437 558 3551 3620
4927 693 5254 3620
1822 812 4403 3619
1222 1207 128 3618
1955 748 88 3617
4911 689 7840 3617
2249 626 9187 3616
4438 528 8234 3615
4857 670 2145 3614
1916 770 7540 3614
1571 962 8730 3614
2325 602 6640 3613
2256 628 1003 3612
907 1504 1387 3612
4737 626 3820 3612
1794 835 4890 3612
727 1704 5614 3612
4929 704 2010 3610
1030 1386 2214 3610
1759 856 3409 3610
4750 633 3757 3610
4662 601 8132 3610
4705 616 8841 3610
1908 780 337 3609
1850 809 4196 3609
507 2000 6545 3609
505 2005 5544 3608
2166 666 9783 3608
4407 528 7951 3607
2176 663 9950 3607
2097 697 4771 3606
4362 518 5532 3606
713 1729 9032 3606
975 1445 1350 3605
1458 1047 8677 3605
4651 604 4861 3604
2463 567 5767 3604
1662 918 7913 3604
1574 972 8437 3604
1656 922 9053 3604
1090 1340 454 3603
1854 813 6359 3603
4619 595 9762 3603
2468 568 1896 3602
4718 630 3442 3602
1434 1068 4457 3602
519 1998 5308 3601
579 1912 8577 3601
2737 502 7650 3599
1582 974 1197 3598
1392 1104 6986 3597
1103 1337 5145 3596
1479 1045 9472 3595
4428 549 1122 3592
595 1906 4539 3591
1847 830 6710 3591
1172 1285 7750 3590
4314 524 1393 3589
1950 782 1620 3589
1859 827 2537 3589
1397 1111 3696 3588
531 2002 6761 3588
2685 525 8199 3588
1328 1162 8921 3588
4863 703 6103 3586
569 1952 8383 3586
2372 616 1027 3585
623 1878 1577 3585
1486 1053 3046 3585
1752 890 4504 3584
2248 664 6626 3581
1076 1384 3506 3580
594 1927 7678 3580
4985 762 7727 3580
2687 532 9426 3580
1709 919 9440 3580
2277 655 4092 3579
4742 664 6253 3578
4840 703 9095 3577
2846 503 12 3576
2840 504 3821 3576
4662 637 8135 3576
2095 730 8374 3576
1179 1299 2951 3575
2049 751 8958 3575
1313 1192 9471 3574
4312 540 1892 3573
1657 957 2824 3573
548 2004 3512 3573
1239 1251 9789 3573
2118 725 1781 3572
1206 1280 7119 3572
1659 959 3423 3571
804 1676 7182 3571
4532 602 1762 3570
791 1693 4538 3570
4593 621 6779 3570
1840 859 8738 3569
4797 695 7715 3568
1179 1309 1792 3567
1272 1233 5473 3567
1128 1354 5679 3567
2542 583 7478 3567
1099 1380 8915 3567
1411 1127 8933 3567
2810 520 4368 3566
2561 580 5282 3565
4347 556 7566 3565
1541 1041 8615 3564
2828 519 9653 3564
2207 699 3626 3563
4231 533 9728 3562
988 1494 6862 3561
2843 520 3539 3560
4149 519 6784 3560
4305 552 1445 3559
2542 591 3060 3559
563 2008 3645 3559
4775 697 6803 3559
2589 579 6446 3558
547 2032 8894 3558
4025 500 8902 3558
1306 1218 4888 3557
2847 522 9578 3557
1660 975 254 3556
4121 518 6926 3556
2068 764 7857 3556
859 1637 7977 3556
1939 825 8033 3555
1232 1281 8410 3555
553 2031 1337 3554
2156 728 3779 3554
1161 1342 4496 3554
4533 620 4335 3553
2801 535 6180 3553
1889 852 7152 3553
1547 1051 9705 3552
1759 924 1731 3551
2274 686 2479 3551
1547 1053 2743 3551
4378 578 2950 3551
2332 665 5997 3551
873 1628 8412 3551
2881 523 3570 3550
815 1695 6381 3550
1707 954 7448 3550
4001 505 7572 3550
4906 761 3569 3549
1449 1123 6054 3548
2265 693 8092 3548
4000 509 2056 3546
942 1562 3845 3546
1792 911 9423 3546
1075 1432 516 3545
4323 571 2222 3545
2454 632 5054 3545
1537 1066 5701 3545
731 1806 1737 3544
2111 758 5023 3544
4830 736 2370 3543
4561 640 1334 3542
1029 1481 8269 3542
840 1680 2440 3541
2889 531 2487 3541
3046 507 5692 3541
4617 660 472 3540
899 1616 9531 3540
2373 664 3590 3539
654 1916 1648 3538
4009 518 6336 3538
4566 647 1990 3537
1956 836 2543 3537
2163 744 7980 3537
4403 599 9917 3537
1710 969 3106 3536
642 1936 4874 3536
760 1784 2090 3535
4867 759 9498 3535
1299 1253 1465 3534
1286 1264 2465 3534
2151 752 3074 3534
950 1571 9458 3534
4948 797 3307 3533
4823 743 7469 3533
1588 1048 9639 3533
4980 813 6904 3532
812 1727 8609 3532
4820 744 1748 3531
4095 539 2387 3531
985 1540 4051 3531
940 1586 7643 3531
986 1538 9811 3531
1102 1426 9909 3531
539 2096 6523 3530
1684 991 7649 3530
523 2122 6338 3529
2646 596 2441 3528
1605 1042 3119 3528
2823 556 5497 3528
1247 1303 9381 3528
727 1838 5116 3527
4159 554 5200 3527
4595 667 9772 3527
4832 755 5329 3526
1679 999 6130 3526
4482 633 8312 3526
4071 540 8906 3526
3821 510 3511 3524
4204 566 6105 3524
1286 1276 7146 3524
4845 763 3929 3523
1857 903 278 3522
1334 1241 2079 3522
3870 517 6121 3522
2809 566 916 3521
2152 766 2865 3521
3314 503 6323 3521
1995 837 566 3520
870 1678 921 3520
1293 1276 9764 3520
722 1857 1099 3519
2472 653 8522 3519
4423 625 599 3518
3889 523 946 3518
2295 713 3533 3518
1045 1498 8644 3518
1972 851 5890 3517
3388 505 6671 3516
1723 986 637 3515
2185 759 2794 3515
2869 561 4644 3515
2251 734 9510 3514
2007 837 9598 3514
2367 693 1773 3513
4400 625 2909 3512
3340 511 8695 3512
3989 541 9380 3512
3856 526 3815 3511
592 2051 7466 3511
3350 512 1523 3510
1795 950 6296 3510
621 2012 6139 3509
1414 1196 7949 3509
727 1867 8780 3509
3714 518 1411 3508
570 2089 1438 3508
1659 1034 1048 3507
875 1692 4867 3507
2046 827 5670 3507
2058 822 6746 3507
758 1832 6906 3507
600 2046 8253 3507
747 1847 2603 3506
2306 723 3185 3505
1570 1093 4015 3505
4441 643 5304 3505
2069 819 7883 3505
3574 516 1364 3504
720 1884 4431 3504
2760 594 8485 3504
4236 593 8551 3504
928 1639 5265 3503
1891 907 5822 3503
4091 566 5917 3503
4535 673 7543 3503
2813 584 9027 3503
3169 533 8102 3502
1974 868 2038 3501
2592 638 2604 3501
1742 991 8722 3501
1524 1129 189 3500
3840 536 1950 3500
4747 749 5793 3500
2235 755 6943 3500
2960 562 2692 3499
4691 729 4653 3499
2450 681 4821 3499
4008 557 5284 3499
3691 525 5435 3499
1135 1439 7897 3499
3261 529 3535 3498
3377 524 2260 3497
2551 653 3516 3497
2175 782 4863 3497
1166 1414 7698 3497
2861 581 8027 3497
4577 693 3648 3496
661 1977 4179 3496
1262 1333 7859 3496
4890 813 6999 3495
506 2215 8812 3495
541 2159 745 3494
1867 929 5718 3494
4164 589 7708 3494
4200 597 5047 3493
1364 1255 6510 3493
531 2177 9659 3493
862 1730 3102 3492
3520 527 4049 3492
4744 757 4781 3492
4218 602 4948 3492
2717 617 2356 3491
622 2044 231 3490
523 2195 2267 3490
697 1939 5382 3490
4662 729 9467 3490
4881 816 258 3488
2236 768 1566 3488
3820 546 3938 3488
3180 546 5789 3488
1095 1492 6013 3488
3745 540 8623 3488
2130 812 622 3487
4141 592 2194 3487
3267 540 2414 3487
616 2060 2985 3486
3598 535 531 3485
3325 538 1722 3485
2668 635 5166 3485
3907 558 7968 3485
3222 546 209 3484
1360 1269 8453 3484
1220 1384 8995 3484
4018 575 5351 3483
1355 1274 6709 3483
3135 556 4271 3482
2181 796 7568 3482
1953 899 9030 3482
1621 1088 1040 3481
595 2099 4072 3481
1469 1192 2977 3480
2702 632 3284 3480
1221 1392 988 3477
1556 1137 2702 3476
2709 634 8378 3476
2621 657 2776 3475
1569 1131 8829 3474
4065 592 3309 3473
2895 599 3816 3473
723 1932 6173 3473
2570 673 8735 3473
3563 548 3898 3472
2055 861 4000 3472
713 1947 5989 3472
3203 561 2067 3471
713 1949 7588 3471
1113 1499 1544 3470
547 2196 4151 3470
2844 611 6766 3470
3964 581 2643 3469
4459 687 649 3468
3682 556 2675 3468
3963 583 2669 3467
3480 553 1825 3466
3270 561 7465 3466
2121 839 8141 3466
1619 1107 9384 3466
3968 586 5758 3465
3388 556 8508 3465
651 2048 3967 3464
769 1886 8121 3464
3508 556 1811 3463
3150 574 7835 3463
1503 1190 6427 3462
3629 559 7611 3462
3398 559 4830 3461
2091 858 6362 3460
4498 707 860 3459
2792 634 6708 3458
2606 678 8356 3458
1713 1059 6135 3457
1211 1428 9378 3457
4736 792 7923 3456
867 1781 5513 3455
1430 1253 503 3454
2383 750 3105 3454
1173 1465 7901 3454
1568 1157 5841 3453
921 1722 6055 3453
1588 1144 1436 3452
2902 619 6345 3452
1252 1398 9914 3452
561 2209 4394 3451
1162 1481 1408 3450
578 2184 3206 3450
642 2085 6083 3450
2594 691 3658 3449
4484 714 6524 3449
1719 1065 9631 3449
4965 898 1297 3448
4431 699 2093 3448
4911 873 9756 3448
1265 1394 3032 3447
1421 1269 4222 3447
3686 577 9276 3447
3114 595 5369 3446
860 1803 7059 3446
3895 596 8935 3446
599 2158 9200 3446
639 2101 469 3444
3055 604 2919 3444
4790 826 9799 3444
1617 1136 697 3443
1277 1389 3639 3443
1604 1144 8310 3443
4422 703 8036 3442
658 2075 8574 3442
2068 889 8757 3442
4230 657 6305 3441
4120 635 6725 3441
2799 651 3231 3440
4340 683 9503 3440
744 1960 358 3439
4716 803 1728 3439
2097 879 6440 3439
3157 597 8168 3439
4436 710 8934 3439
652 2091 1 3438
4757 819 5230 3438
3256 591 2107 3437
2093 883 2819 3437
4025 624 3489 3436
1927 964 7693 3436
661 2082 8169 3436
3844 601 441 3435
4522 740 9795 3435
2420 759 2247 3434
4155 648 2850 3434
1481 1241 4201 3434
2349 784 1428 3433
4093 638 4257 3433
3393 588 4547 3433
3617 589 5804 3432
3445 588 4448 3431
3163 605 2804 3430
4872 876 5161 3430
2627 703 7306 3429
2197 847 9971 3429
4030 632 986 3428
3312 596 4580 3428
4108 646 4698 3428
713 2021 5074 3428
1325 1369 5236 3428
1743 1075 8026 3428
3537 591 9576 3428
3495 592 598 3427
4122 649 1403 3427
3139 611 2293 3427
1963 955 8346 3427
3371 594 9111 3427
3201 606 1643 3426
2182 856 4666 3426
580 2226 5582 3426
1660 1130 433 3425
2600 714 1927 3425
4596 774 6781 3425
4664 798 9065 3425
593 2208 1553 3424
3508 595 2066 3424
1474 1258 6737 3424
528 2317 7661 3424
2665 699 196 3423
3620 598 1584 3423
4801 853 2707 3423
1948 968 2899 3423
4536 757 4975 3423
935 1751 5921 3423
1090 1589 4815 3422
4628 790 2080 3421
4203 671 6683 3421
4064 646 422 3420
2995 636 3597 3420
4598 781 7975 3419
1627 1159 2339 3418
3822 616 4690 3418
2080 910 6978 3418
4140 663 5901 3417
1205 1486 5949 3417
1018 1670 9205 3417
3856 621 9567 3417
2909 654 9565 3416
3834 620 8511 3415
1488 1260 6233 3414
3853 624 3837 3413
4177 674 4712 3413
1824 1045 7617 3413
2948 651 9076 3413
2927 655 8035 3412
2265 839 727 3411
1163 1534 6279 3411
4712 832 81 3410
1719 1110 190 3410
3534 609 976 3410
1284 1426 1540 3410
1705 1119 1585 3410
3784 622 3518 3409
3480 611 5412 3408
2179 877 5948 3408
4443 745 6539 3407
1408 1330 5477 3406
1599 1194 539 3405
895 1825 612 3405
514 2380 5373 3405
1763 1090 9812 3405
2328 823 3160 3404
3106 638 3662 3404
1602 1193 4289 3404
4976 952 5219 3404
4294 709 5383 3404
1888 1020 5576 3404
826 1912 5865 3404
3204 628 9779 3404
514 2385 3475 3403
2204 872 5773 3403
4058 662 6837 3403
3564 617 7965 3403
3109 638 8811 3403
4601 800 5834 3402
2187 881 4713 3401
1244 1475 1235 3400
1027 1685 2138 3400
698 2092 3172 3400
602 2239 7606 3400
3353 622 8347 3400
1618 1188 3258 3399
2774 698 6823 3399
3652 623 6956 3399
872 1863 1483 3398
1624 1185 8390 3398
4734 855 632 3396
772 1996 362 3395
2654 731 4045 3395
4845 902 7123 3395
4919 935 7409 3395
3510 624 8968 3395
1054 1665 2835 3394
4922 938 4944 3394
1075 1644 5619 3394
1373 1375 761 3393
635 2200 6763 3393
644 2185 9238 3393
800 1964 4021 3392
1779 1097 2376 3391
984 1745 8248 3391
2017 969 9862 3391
1377 1375 2830 3390
866 1884 8284 3390
4671 838 8478 3390
1158 1569 3650 3389
658 2171 5191 3389
536 2375 7131 3389
587 2286 9470 3389
852 1906 2306 3387
3488 632 7703 3387
2916 684 4622 3386
1822 1078 6895 3386
1113 1616 7128 3386
4051 678 9927 3386
2304 852 389 3385
1931 1019 1472 3385
1987 993 381 3383
1725 1138 601 3383
1170 1565 2693 3383
2846 700 4177 3383
1424 1347 9580 3383
858 1907 2060 3382
1876 1052 7347 3382
789 1995 7464 3382
1514 1282 7325 3381
1898 1041 9718 3381
3403 640 9461 3380
851 1920 9273 3379
1217 1529 4146 3378
2184 908 6771 3378
4039 684 8414 3378
1514 1286 8557 3378
4261 729 1008 3377
2214 896 5443 3377
4257 728 9421 3377
743 2069 434 3376
4720 871 1029 3376
3343 647 3992 3376
3737 651 6413 3376
2640 754 8718 3376
667 2183 1899 3375
2267 877 3743 3375
623 2253 3885 3375
734 2086 5597 3374
3237 655 7801 3374
4866 934 8985 3374
2733 734 792 3373
2176 917 148 3372
4886 946 1348 3372
4383 765 6131 3372
793 2007 7533 3372
2185 915 585 3371
2377 840 4032 3371
2567 779 4272 3371
1963 1018 7636 3371
4084 699 7894 3371
834 1954 7921 3371
3657 653 1168 3370
1042 1713 3120 3370
4201 723 5159 3370
1507 1302 2995 3369
1664 1193 5060 3369
834 1958 8752 3369
4905 958 1757 3368
1048 1709 1876 3368
835 1958 2971 3368
2991 690 5928 3368
4924 970 1330 3366
1705 1172 8195 3365
3695 660 8487 3365
3885 677 2485 3364
4273 745 3184 3364
1376 1409 4518 3364
4710 882 481 3363
4194 729 4778 3363
2801 730 548 3362
4579 836 5942 3361
923 1861 173 3360
3888 682 4877 3360
1726 1165 7799 3360
3475 660 5267 3359
1284 1494 6528 3359
2330 870 7309 3359
2202 921 9750 3359
1960 1036 1689 3357
2591 787 3244 3357
863 1941 6772 3357
4468 806 3112 3356
1244 1533 3366 3356
2942 711 705 3355
1968 1034 2115 3355
2576 793 6366 3355
2926 714 1547 3354
1046 1731 2177 3354
3315 670 5415 3354
552 2422 4096 3352
1020 1763 4927 3352
1212 1568 8471 3352
4069 717 428 3351
4920 984 4262 3351
4808 934 7069 3351
2616 786 8244 3351
4319 771 5385 3350
1898 1078 207 3349
4048 715 6642 3349
2735 759 2754 3348
2520 818 2242 3347
4915 987 1979 3346
535 2469 3296 3345
4187 746 8653 3345
1563 1293 4280 3344
4320 777 8942 3344
4473 821 2945 3343
3262 684 6406 3343
508 2525 6486 3343
2787 755 4544 3341
3518 678 7736 3341
2072 999 4260 3340
2403 864 5929 3340
3945 709 9432 3340
2220 934 9910 3340
