10000 500 2500343
859 1168 7931 4923
1212 887 7048 4921
1204 893 7286 4921
1122 955 1595 4920
1748 550 8883 4917
1253 865 2534 4914
1573 657 1290 4912
622 1407 4494 4912
1512 696 672 4911
503 1535 4544 4910
896 1153 9749 4910
569 1466 939 4909
845 1199 4878 4909
871 1185 4965 4902
1273 871 6058 4898
562 1495 583 4894
849 1216 1346 4894
543 1519 4132 4892
796 1270 1611 4890
1351 826 8527 4890
1671 628 681 4887
1145 985 2261 4883
1090 1032 505 4879
856 1231 2086 4878
627 1454 97 4876
616 1467 4328 4875
1447 781 6961 4874
1523 733 6194 4873
694 1394 8642 4871
591 1500 724 4870
879 1222 5691 4869
859 1240 7178 4869
767 1325 8634 4869
1759 599 8921 4869
1030 1095 1299 4868
1235 935 1764 4868
1767 595 6169 4868
1371 840 1946 4867
1683 644 2003 4867
677 1417 2533 4866
1301 890 3851 4866
1511 749 6267 4866
1768 597 9051 4866
1527 742 4636 4864
1725 623 9157 4864
1795 586 3594 4863
759 1341 8357 4863
1519 749 3910 4862
1392 832 4661 4862
1175 990 2710 4860
1744 617 4380 4860
627 1477 5621 4860
1101 1051 8583 4858
1288 911 4403 4857
1609 700 2131 4856
1907 536 5218 4855
1623 695 6749 4853
1718 641 1187 4852
754 1364 5136 4850
874 1253 9745 4850
558 1566 8954 4849
600 1523 691 4848
669 1452 8549 4847
521 1612 6523 4845
1101 1069 4908 4843
1742 639 1428 4842
1703 661 7678 4842
931 1215 3181 4840
588 1548 2548 4839
637 1504 3059 4834
1829 602 1446 4833
1663 696 5244 4832
1962 536 6177 4830
1130 1065 6794 4829
2015 512 9047 4828
1170 1036 2905 4827
900 1260 3394 4827
1175 1032 6209 4827
1691 688 6701 4825
736 1418 8975 4824
1678 698 936 4823
1172 1039 2727 4823
896 1269 4345 4823
1022 1160 6460 4823
505 1663 8900 4823
1514 798 9211 4823
1781 639 9865 4823
937 1234 2369 4822
2042 509 2385 4819
502 1674 8334 4818
591 1579 9202 4816
1315 945 8988 4813
1430 866 9852 4813
873 1305 6932 4812
1142 1078 2826 4811
1882 599 425 4810
1153 1070 7583 4810
563 1624 263 4806
1734 685 6182 4806
1492 835 6830 4804
1328 949 2000 4803
1332 946 2242 4803
1162 1074 3233 4802
1644 748 5529 4797
1135 1104 3180 4795
1469 862 8702 4794
1409 904 2592 4793
2081 519 3920 4793
571 1636 1860 4792
1305 978 2318 4792
800 1400 9467 4792
1697 724 4422 4791
829 1374 5966 4791
1255 1017 6724 4791
527 1689 8195 4789
1693 730 5563 4788
1244 1031 6809 4786
941 1280 3970 4785
808 1407 194 4782
1849 649 3052 4782
1548 825 8673 4782
1671 751 2478 4781
1390 933 5112 4780
2150 509 5654 4774
906 1327 2027 4773
847 1384 9025 4772
1483 881 4472 4771
1741 721 8595 4771
1699 747 3288 4770
1012 1239 1784 4769
2036 568 8997 4769
1864 656 2469 4768
1849 665 6313 4768
797 1441 8818 4765
939 1311 8966 4763
693 1550 1686 4762
1969 609 5510 4762
2036 575 9059 4762
752 1491 4000 4761
661 1585 8819 4761
1138 1147 547 4759
975 1284 5074 4759
1644 794 8350 4758
1512 878 9295 4757
1040 1231 9697 4757
1284 1038 8976 4756
526 1745 366 4753
2037 585 7050 4753
1877 667 8218 4753
1661 791 7970 4752
664 1596 5173 4751
819 1439 7388 4751
1747 742 1083 4750
1977 618 5187 4750
683 1577 9117 4750
1892 664 641 4748
2176 528 4262 4746
2135 547 7793 4745
1499 902 250 4744
2046 591 3073 4743
1016 1272 9422 4741
1167 1149 523 4740
1232 1099 2304 4739
908 1374 4561 4737
1264 1079 3708 4736
1887 682 4516 4735
962 1331 2158 4733
1244 1098 4687 4733
1584 862 7774 4732
633 1658 2360 4731
2018 621 3159 4729
987 1315 3630 4728
850 1441 7107 4728
2278 503 7184 4728
1395 995 3644 4726
2003 632 3723 4726
1147 1185 3876 4724
1715 791 8233 4724
636 1667 9842 4723
1861 711 2945 4721
1364 1026 6099 4719
547 1778 2220 4716
1691 814 3132 4716
1405 1001 9587 4716
1776 766 1387 4715
871 1439 6561 4715
646 1669 8000 4714
1957 669 8181 4714
2101 597 9511 4714
920 1397 9526 4712
1483 953 6404 4711
1293 1088 7759 4711
1484 952 8227 4711
1500 943 4323 4710
1723 803 915 4709
865 1453 6329 4709
1710 812 1999 4708
1879 719 2878 4706
751 1572 4221 4705
789 1535 7742 4704
1731 806 1538 4703
1229 1148 9886 4702
707 1624 6896 4700
619 1720 9459 4700
964 1378 2706 4697
1406 1023 7496 4697
1882 729 1205 4696
1301 1101 3388 4696
2161 590 101 4695
1367 1054 6442 4695
1081 1277 7037 4695
614 1736 3000 4693
2146 600 3355 4692
541 1822 6978 4692
700 1644 8210 4692
1489 973 1370 4691
1319 1096 5683 4689
1945 704 534 4688
2351 517 1511 4687
1412 1031 2026 4687
1790 791 6763 4686
2054 652 1820 4685
2155 605 2688 4684
1300 1116 4739 4684
1193 1200 7061 4684
2159 604 4397 4683
2084 640 5284 4683
2290 547 9500 4683
1507 970 9864 4683
977 1386 5771 4682
524 1861 3064 4680
559 1821 1056 4679
969 1399 7648 4678
886 1476 8707 4678
1412 1042 9487 4678
2067 655 5417 4677
1921 734 314 4673
1399 1057 3513 4673
1894 749 2871 4672
803 1567 2386 4671
1914 740 6039 4671
935 1439 6546 4671
2340 542 3148 4668
1668 886 2748 4667
2217 597 7113 4666
1406 1061 9105 4666
1949 728 624 4665
625 1766 8427 4665
1121 1285 3281 4664
1843 786 6501 4664
1808 807 2535 4663
1253 1180 8742 4662
2174 621 9830 4662
1669 892 894 4661
990 1402 2983 4661
555 1853 5263 4661
660 1735 8938 4659
1413 1066 5925 4658
548 1868 5545 4657
1646 913 866 4656
2087 668 4389 4656
2126 651 1336 4655
1697 882 3467 4655
505 1923 4602 4655
1950 739 4712 4655
1878 778 2224 4654
690 1711 3369 4653
1209 1228 6226 4652
1163 1266 7231 4651
1625 931 8209 4651
1073 1344 8300 4650
1177 1262 7724 4646
1173 1264 9600 4646
1134 1298 642 4645
1532 999 3758 4645
2497 507 1898 4643
2295 588 4896 4643
1181 1262 5194 4643
665 1754 6047 4643
617 1809 9333 4643
609 1819 1002 4642
1947 756 8985 4641
559 1881 8777 4640
509 1946 2374 4637
1313 1165 3389 4637
1645 936 3854 4637
1330 1153 5695 4637
2106 680 6487 4637
1514 1022 5816 4636
1355 1136 767 4635
1090 1349 8739 4635
1534 1011 1742 4634
1222 1241 6694 4634
2163 659 401 4632
633 1808 3768 4631
1088 1357 6954 4630
2171 657 8715 4630
709 1726 4873 4629
2550 504 6104 4628
1463 1069 261 4627
2015 738 7126 4626
719 1722 2451 4625
1238 1241 3872 4624
567 1897 9563 4624
1612 973 5792 4623
1138 1324 9679 4623
1720 908 3118 4621
973 1472 4235 4621
1726 904 7181 4621
529 1949 1135 4620
587 1879 5221 4620
1225 1257 4863 4619
608 1857 548 4618
647 1812 2803 4618
2057 728 4211 4616
670 1791 8390 4615
2088 716 5411 4613
719 1739 6434 4613
1018 1442 7375 4613
963 1492 7852 4613
1910 810 1372 4611
825 1632 1316 4610
514 1985 668 4609
821 1638 6252 4609
691 1778 5518 4608
1423 1120 9206 4608
1150 1334 4246 4607
2400 583 8476 4607
1601 1002 3988 4605
649 1830 5967 4605
724 1746 5971 4605
593 1896 2728 4604
1713 932 5841 4604
2326 617 6241 4604
2013 769 4272 4599
2152 701 2910 4598
2198 680 5914 4598
796 1681 2176 4597
1380 1167 1524 4596
1113 1381 5722 4596
1986 788 5929 4595
1990 786 6907 4595
996 1486 8945 4595
1741 927 7345 4594
1203 1308 6712 4593
535 1984 9374 4593
655 1842 762 4592
2514 555 5196 4592
916 1567 6979 4592
1198 1315 8574 4591
909 1575 8683 4591
1790 903 8653 4589
1210 1308 9885 4589
1807 896 540 4587
610 1903 845 4587
2139 720 9643 4587
2338 631 5931 4586
1246 1284 1153 4585
730 1770 5083 4584
1016 1483 8584 4584
2593 535 9191 4584
1478 1112 1634 4583
1001 1498 2450 4583
2076 756 3438 4582
2122 734 9125 4582
1033 1472 430 4581
556 1978 3506 4581
1338 1217 5092 4581
741 1763 5449 4581
2154 719 9186 4581
2093 750 2256 4580
2642 522 4479 4580
2518 567 7670 4580
1034 1475 1332 4578
1454 1135 6586 4578
2438 599 8608 4578
1966 818 3266 4577
831 1673 8776 4577
842 1663 3234 4576
1219 1318 7156 4576
1142 1388 471 4571
2042 787 6710 4570
2540 569 6754 4570
2121 748 127 4569
601 1942 285 4569
2501 587 3926 4567
1002 1521 8765 4566
2398 629 4989 4565
828 1698 6911 4562
702 1836 3133 4561
2473 604 6525 4561
2212 715 3558 4560
2408 631 9619 4560
1307 1269 2789 4559
1577 1074 928 4558
1801 933 1403 4558
2512 592 7474 4558
616 1946 8415 4555
509 2080 1100 4554
866 1670 3313 4554
659 1896 6935 4554
1096 1453 202 4553
2101 778 5915 4551
514 2081 529 4550
962 1580 8438 4550
1400 1209 8586 4550
918 1625 6450 4549
2462 623 8057 4547
502 2102 8302 4547
1002 1548 1672 4546
1082 1474 2227 4546
2805 506 3084 4546
2254 712 6480 4546
624 1949 8896 4546
1389 1225 265 4544
2808 507 5308 4544
1491 1150 8281 4544
1185 1387 8837 4544
2816 506 491 4543
2771 520 3772 4542
797 1760 6538 4542
2800 512 2413 4541
856 1699 4036 4541
668 1905 5232 4541
1114 1453 6102 4541
1153 1419 9183 4541
565 2032 1038 4540
1062 1501 2979 4540
1684 1027 2913 4539
1195 1388 2411 4537
787 1778 4375 4537
2363 674 4452 4537
1250 1344 6772 4536
573 2028 7008 4536
2521 614 5208 4535
1650 1055 2468 4534
2520 615 7441 4534
2297 706 8706 4534
1380 1245 4347 4533
652 1936 6908 4533
1605 1086 5608 4532
1234 1362 9099 4532
1867 926 90 4531
2711 551 6639 4531
1171 1418 7790 4530
557 2059 1922 4529
1455 1196 4804 4528
979 1595 7290 4528
1817 959 1357 4527
2642 579 1981 4526
1148 1443 6454 4526
2486 638 1194 4525
1423 1223 2570 4525
2450 652 5620 4525
1094 1493 9964 4524
515 2123 2314 4523
655 1951 2098 4521
1612 1096 8266 4520
1642 1076 9023 4520
1316 1313 8090 4519
2468 652 2263 4518
554 2085 183 4516
715 1890 6181 4515
2573 616 8214 4515
2070 836 6040 4513
1912 922 7203 4512
1319 1321 2754 4511
2240 756 3504 4511
2644 595 5162 4511
2058 847 9437 4509
2195 781 6534 4508
2869 527 6769 4508
1908 929 9601 4508
1708 1049 9954 4507
735 1883 2479 4505
867 1740 6747 4505
2143 811 590 4503
1149 1472 6573 4503
714 1912 37 4502
974 1635 5889 4502
1273 1370 8801 4501
1561 1154 9346 4501
2307 741 1352 4498
1652 1097 4641 4497
2584 631 7873 4497
764 1862 8052 4497
559 2110 8708 4496
790 1837 6835 4495
1986 901 7771 4495
2077 854 1807 4494
2518 660 2524 4493
2763 574 2771 4493
664 1985 6709 4493
1810 1003 8978 4493
1104 1527 1800 4492
2080 855 9834 4492
627 2033 823 4491
1720 1061 9316 4491
2078 858 1925 4490
1178 1466 4847 4489
2120 839 5888 4488
1671 1096 9065 4488
2818 564 2104 4486
1166 1481 2355 4485
2537 661 7352 4485
3068 501 5138 4482
2535 666 1970 4481
512 2201 6773 4479
943 1700 602 4478
1510 1218 5239 4478
759 1896 5446 4478
1063 1585 808 4477
1795 1031 3451 4477
1108 1544 7228 4477
2996 525 5958 4476
1940 949 6440 4475
594 2104 8909 4472
3096 505 5702 4471
717 1957 1939 4470
2057 894 3086 4468
935 1724 2672 4467
746 1930 3383 4466
1961 948 6429 4466
819 1847 8091 4466
759 1917 254 4465
1032 1631 6112 4465
2739 611 8250 4465
545 2182 1693 4464
1458 1273 2031 4464
2961 547 5951 4464
791 1881 8321 4464
2226 816 7505 4463
1999 931 2099 4462
1336 1369 4832 4462
1114 1559 5574 4462
2338 767 9812 4461
2810 594 3297 4460
567 2160 5421 4460
3047 529 9442 4460
2033 916 2588 4459
1707 1110 56 4457
2791 603 8409 4457
2070 900 1565 4456
2016 929 7569 4456
2487 711 8205 4456
3041 534 8980 4456
891 1786 592 4455
1027 1650 2997 4455
967 1709 4899 4455
1279 1425 5197 4455
2411 744 9399 4454
2806 603 5843 4453
2366 764 7552 4453
3148 512 7577 4453
1282 1426 393 4452
1105 1581 1552 4452
3006 548 1447 4451
2262 812 4483 4451
2097 892 7519 4451
1201 1496 8540 4451
1489 1269 2963 4449
2972 559 4331 4449
2295 801 2085 4448
2571 688 2454 4448
3157 515 5581 4448
709 2002 5254 4447
1226 1480 8503 4447
1288 1429 5374 4446
2967 564 7908 4446
2971 562 9605 4446
1799 1066 1517 4445
2953 568 2380 4445
1239 1471 6091 4445
826 1871 8986 4445
673 2051 711 4444
1564 1221 1729 4444
2358 779 402 4443
1307 1417 1081 4443
3034 549 3163 4443
1706 1128 1493 4442
625 2116 4153 4441
2590 688 6865 4441
1837 1049 266 4440
517 2261 8625 4440
702 2022 8629 4440
1736 1112 1376 4439
2087 911 6195 4439
1260 1461 7952 4439
1725 1119 8237 4439
1135 1572 1600 4438
713 2011 5945 4438
1780 1087 694 4437
701 2028 1616 4437
848 1859 4900 4437
3065 548 7857 4437
1092 1615 702 4436
1230 1491 4907 4436
2114 901 5436 4436
1214 1505 6665 4436
3019 561 6878 4435
2319 804 8417 4435
2720 650 5077 4434
1646 1177 8346 4434
1677 1157 2081 4433
2211 857 1802 4432
2815 623 8424 4431
1575 1229 9690 4431
1782 1094 481 4430
888 1826 4273 4430
747 1986 5694 4429
2303 819 872 4428
2633 686 3745 4428
3074 555 5146 4428
4966 512 8824 4428
1846 1059 734 4427
2894 604 8768 4427
625 2138 9736 4427
894 1826 4552 4426
1342 1411 5169 4426
1039 1679 6050 4426
3216 525 8229 4426
1263 1477 5450 4425
758 1978 7354 4425
4975 517 7558 4425
2788 638 9010 4425
2311 820 5054 4424
2684 675 2376 4422
1409 1363 5150 4422
764 1977 300 4421
1807 1089 9947 4421
3348 506 6448 4420
2209 871 9725 4420
4892 507 659 4419
2274 842 5355 4419
1914 1028 5485 4419
676 2087 7712 4419
2123 916 2590 4418
3364 505 4336 4418
1495 1303 5166 4418
1191 1549 6496 4418
4998 530 272 4417
759 1990 6923 4417
750 2001 9766 4417
542 2267 5865 4416
3345 511 1149 4415
815 1928 2299 4415
1214 1533 4862 4415
2964 596 5258 4415
1048 1687 1674 4414
2554 730 9941 4414
678 2093 3 4413
2363 809 854 4413
568 2237 2028 4413
2439 777 3042 4413
3329 517 6175 4412
1324 1445 4016 4411
2290 845 4818 4410
3446 500 7359 4410
2219 880 1718 4408
1890 1055 4858 4408
2153 913 5943 4407
1816 1101 5550 4406
723 2050 6472 4406
3374 516 3930 4405
1267 1500 4024 4405
1579 1258 4377 4405
1175 1581 9446 4405
2152 917 2557 4404
4957 535 3477 4404
912 1841 7900 4402
663 2131 8770 4402
885 1870 9589 4402
2962 612 4354 4401
2246 876 765 4400
1314 1467 1911 4400
2606 727 3057 4399
1190 1575 5638 4399
2022 990 8691 4399
4860 523 387 4398
606 2211 3050 4398
668 2131 9005 4398
740 2044 216 4397
3134 573 5870 4397
1050 1708 8745 4397
4761 509 310 4396
1766 1144 7437 4396
1092 1669 9645 4396
4871 529 4522 4394
2986 612 7225 4394
2580 742 7995 4394
1898 1066 9052 4394
3466 513 9080 4394
2688 704 3492 4393
676 2132 5690 4391
3371 532 2501 4390
2123 948 5108 4390
3182 569 6816 4390
2100 959 7284 4390
3510 510 9571 4390
1777 1145 1300 4389
2928 633 8651 4389
2928 634 1252 4388
3506 514 315 4387
1915 1064 3101 4387
4984 558 3236 4386
1920 1064 1594 4385
2997 619 9026 4385
561 2295 2197 4384
585 2263 5668 4384
2553 764 3527 4383
1779 1151 4784 4383
3055 607 6360 4382
2278 883 9481 4380
565 2298 6204 4379
2395 833 5745 4378
1677 1225 4946 4377
524 2359 8648 4377
3011 623 9988 4377
3563 518 318 4375
2329 866 325 4375
3695 503 4112 4375
2626 745 8871 4375
1942 1064 660 4374
2914 653 1265 4374
2953 642 8188 4374
4960 567 998 4373
2634 746 1935 4372
1631 1262 2463 4372
2071 995 4721 4372
742 2082 2387 4371
1982 1045 5670 4371
3674 510 5874 4371
2889 663 9036 4371
3254 574 5032 4370
1326 1497 8982 4369
3515 532 1896 4368
3711 509 6206 4368
2511 797 2767 4367
3079 616 7279 4367
941 1863 3789 4366
1951 1068 5065 4366
3453 544 3292 4365
1090 1716 1855 4364
1368 1470 9178 4364
2178 950 94 4363
1262 1561 1506 4362
1730 1208 3087 4362
3476 543 4231 4362
2789 703 6686 4362
4496 513 680 4361
4569 520 2624 4361
3694 518 4714 4361
1662 1254 5312 4361
3979 500 1527 4360
4676 534 1865 4360
1269 1558 2198 4360
1066 1745 8352 4360
4828 557 63 4359
3941 503 333 4359
4314 503 1676 4359
855 1967 1963 4359
2162 962 2474 4359
3435 553 8379 4359
1063 1750 888 4358
3187 602 2762 4357
4610 529 7922 4357
954 1863 9894 4357
3470 550 616 4356
3152 610 2717 4356
3987 504 4504 4356
2508 810 6294 4356
992 1826 3720 4355
982 1838 6412 4354
2232 934 9123 4354
3818 515 1054 4353
1133 1689 1131 4353
3983 507 6292 4353
1905 1111 2629 4352
4657 540 2811 4352
2569 792 1874 4351
2147 979 7740 4351
4855 570 9145 4351
2888 686 5757 4350
4474 524 143 4349
1766 1200 163 4349
4764 557 9968 4349
2939 673 699 4348
1091 1738 705 4347
4530 531 2529 4347
4737 555 2670 4347
3200 609 3760 4347
878 1960 7795 4347
4707 551 9540 4347
2645 770 4432 4345
3379 576 9593 4345
1758 1211 1120 4344
2892 691 3375 4344
4371 521 5338 4344
746 2119 5383 4344
3310 591 1314 4343
4631 545 4892 4343
2038 1046 9222 4343
639 2260 7180 4342
510 2442 7585 4342
3629 544 8284 4342
3897 522 8685 4342
2082 1024 4953 4341
3095 639 8620 4341
680 2210 5350 4340
3167 624 3976 4339
4694 557 7067 4339
2532 819 7331 4339
2015 1065 3093 4337
1593 1332 4711 4337
2519 826 7274 4337
2035 1054 9441 4337
1653 1291 2419 4336
2097 1022 4104 4336
3284 603 4952 4336
4192 523 5618 4336
2282 930 7117 4336
1888 1141 9332 4335
1836 1173 1522 4334
913 1941 2686 4334
1947 1107 2908 4334
882 1975 5017 4334
1934 1115 6667 4334
1446 1446 7101 4334
4600 552 126 4333
1552 1367 2179 4333
2026 1063 5546 4333
1328 1544 4730 4332
1102 1750 920 4331
1401 1485 2347 4331
4243 529 6939 4331
2116 1018 8597 4331
3136 641 2796 4330
2694 769 6634 4330
1175 1682 7996 4330
1657 1296 1212 4329
802 2075 7557 4329
2653 785 2943 4328
1165 1694 3835 4328
3087 655 4366 4328
3362 598 1362 4327
719 2181 1949 4327
3077 658 7138 4327
4477 546 7894 4327
4705 571 9578 4327
4055 532 3033 4326
4468 547 3200 4325
3774 547 4214 4325
4781 584 8600 4325
711 2195 5214 4324
1477 1434 5744 4324
4247 536 6260 4324
947 1919 8622 4324
2442 873 1243 4323
699 2212 2565 4323
597 2351 2574 4322
1024 1841 1014 4321
553 2417 1463 4321
3513 581 3475 4320
1993 1097 3804 4320
2559 829 3813 4320
3053 671 8270 4320
4485 555 1021 4319
3767 553 1926 4319
1119 1750 3623 4319
4707 579 4081 4319
2227 976 5447 4318
2931 706 7456 4318
2898 717 2446 4317
4270 544 9946 4317
2408 895 1334 4316
4725 585 3900 4316
3588 576 1124 4315
2537 843 3413 4315
4092 543 7509 4315
2241 973 9608 4315
1186 1694 6049 4314
588 2379 9163 4314
2496 862 7099 4313
915 1971 718 4312
638 2312 8504 4312
3507 591 3406 4311
1431 1487 4988 4311
1257 1633 8260 4311
4098 548 1307 4310
4797 603 7245 4309
822 2082 9937 4309
654 2296 5730 4308
1078 1806 8385 4308
2178 1011 8811 4308
1782 1239 3201 4307
601 2372 3428 4307
1072 1813 8675 4307
2981 704 8725 4307
3076 679 9221 4307
4486 568 2448 4306
613 2356 3105 4306
1764 1252 4298 4306
4355 559 7629 4306
707 2230 9177 4306
3997 555 5826 4305
2402 910 7427 4305
4867 619 8161 4305
3657 578 9344 4305
1012 1879 3279 4304
1059 1830 4927 4304
745 2188 959 4302
765 2166 5482 4300
3828 569 9848 4299
2143 1041 4451 4298
1167 1734 2114 4297
3387 624 2492 4297
3681 583 4890 4297
1198 1706 6227 4297
3660 585 6290 4297
3396 623 2407 4296
1126 1775 2865 4296
3051 697 3256 4296
4838 623 4689 4296
1442 1497 6307 4296
3114 683 2990 4294
553 2464 4137 4294
604 2390 5483 4294
2118 1058 9507 4294
2250 993 567 4293
511 2530 7343 4293
604 2392 7468 4293
3234 658 2200 4292
4429 577 5347 4292
3385 629 9270 4292
2202 1019 2490 4291
3693 588 6377 4291
4923 643 7768 4291
614 2381 9415 4291
4660 602 2340 4290
3301 647 4796 4290
3346 638 8154 4290
1110 1799 8272 4290
4379 578 3777 4288
2537 872 4795 4288
4825 629 5812 4288
1281 1642 7445 4288
3130 685 8171 4288
3858 579 5973 4287
2078 1087 9443 4287
3813 583 368 4286
2173 1039 1679 4286
2008 1127 4535 4286
3970 575 5606 4286
1908 1186 7086 4286
3796 584 9340 4286
1982 1143 3918 4285
3134 687 6671 4285
4552 596 3989 4284
3864 582 4055 4284
1271 1657 5125 4284
3590 608 1201 4283
2740 803 4045 4283
4463 591 1907 4281
516 2545 6736 4281
3713 596 8762 4281
2106 1080 561 4280
1210 1718 5496 4280
2643 840 6625 4280
2083 1094 1019 4279
2362 956 9220 4279
2233 1018 1690 4278
1368 1581 7718 4278
4969 667 1654 4277
880 2064 8366 4277
2293 990 8901 4277
4113 582 2253 4276
793 2171 3487 4275
1124 1807 7429 4275
530 2536 6432 4274
2834 781 9171 4274
3745 600 9417 4274
2692 830 2904 4273
869 2084 4948 4272
560 2493 6052 4272
3233 680 9362 4271
1949 1180 2890 4270
1759 1299 7135 4270
4808 644 9702 4270
602 2437 3652 4269
1669 1361 3903 4269
1574 1430 6311 4269
1267 1680 7205 4269
508 2579 9514 4269
1561 1441 575 4268
1305 1648 6351 4268
3827 601 1430 4267
